I 06.28/02:22:06 main.py:23  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical/adapter/aux_pca_1e-3/mlp/code1e-3_fc1e-3_lr2e-4/enc_seed2026_dec_seed42
I 06.28/02:22:06 main.py:24  ] => PyTorch Version: 2.5.1
I 06.28/02:22:06 init.py:13  ] Random seed set to 2026
I 06.28/02:22:07 init.py:92  ] Running on GPU 4
I 06.28/02:22:10 init.py:132 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.28/02:22:10 init.py:139 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth
I 06.28/02:22:12 init.py:152 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth; adapter: mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.28/02:22:12 init.py:159 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.28/02:22:12 init.py:164 ] => Model Flops: 3.7841e+01M
I 06.28/02:22:12 init.py:165 ] => Model Params Num: 5.2589e+00M

I 06.28/02:22:12 init.py:166 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): MLPAdapter(
    (norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.28/02:22:12 init.py:33  ] 

I 06.28/03:10:23 solver.py:427 ] 
=! Best NMSE: -2.4661e+01 (epoch=160)

I 06.28/03:10:24 solver.py:282 ] Epoch: [168/400][20/391] lr: 1.58e-04 | recon: 1.0339e-06 code: 3.2265e-04 fc: 1.4820e-04 total: 1.5047e-06 | time: 0.043
I 06.28/03:10:25 solver.py:282 ] Epoch: [168/400][40/391] lr: 1.58e-04 | recon: 1.0298e-06 code: 3.2342e-04 fc: 1.4371e-04 total: 1.4970e-06 | time: 0.040
I 06.28/03:10:26 solver.py:282 ] Epoch: [168/400][60/391] lr: 1.58e-04 | recon: 1.0244e-06 code: 3.2201e-04 fc: 1.3945e-04 total: 1.4859e-06 | time: 0.041
I 06.28/03:10:26 solver.py:282 ] Epoch: [168/400][80/391] lr: 1.58e-04 | recon: 1.0389e-06 code: 3.2520e-04 fc: 1.5032e-04 total: 1.5144e-06 | time: 0.040
I 06.28/03:10:27 solver.py:282 ] Epoch: [168/400][100/391] lr: 1.58e-04 | recon: 1.0540e-06 code: 3.2730e-04 fc: 1.5982e-04 total: 1.5411e-06 | time: 0.042
I 06.28/03:10:28 solver.py:282 ] Epoch: [168/400][120/391] lr: 1.58e-04 | recon: 1.0552e-06 code: 3.2873e-04 fc: 1.6523e-04 total: 1.5491e-06 | time: 0.041
I 06.28/03:10:29 solver.py:282 ] Epoch: [168/400][140/391] lr: 1.58e-04 | recon: 1.0481e-06 code: 3.2740e-04 fc: 1.6296e-04 total: 1.5384e-06 | time: 0.041
I 06.28/03:10:30 solver.py:282 ] Epoch: [168/400][160/391] lr: 1.58e-04 | recon: 1.0437e-06 code: 3.2644e-04 fc: 1.5896e-04 total: 1.5291e-06 | time: 0.041
I 06.28/03:10:31 solver.py:282 ] Epoch: [168/400][180/391] lr: 1.58e-04 | recon: 1.0449e-06 code: 3.2670e-04 fc: 1.5746e-04 total: 1.5290e-06 | time: 0.041
I 06.28/03:10:31 solver.py:282 ] Epoch: [168/400][200/391] lr: 1.58e-04 | recon: 1.0447e-06 code: 3.2623e-04 fc: 1.5784e-04 total: 1.5288e-06 | time: 0.041
I 06.28/03:10:32 solver.py:282 ] Epoch: [168/400][220/391] lr: 1.58e-04 | recon: 1.0460e-06 code: 3.2646e-04 fc: 1.5751e-04 total: 1.5300e-06 | time: 0.041
I 06.28/03:10:33 solver.py:282 ] Epoch: [168/400][240/391] lr: 1.58e-04 | recon: 1.0468e-06 code: 3.2682e-04 fc: 1.5866e-04 total: 1.5323e-06 | time: 0.042
I 06.28/03:10:34 solver.py:282 ] Epoch: [168/400][260/391] lr: 1.58e-04 | recon: 1.0440e-06 code: 3.2627e-04 fc: 1.5733e-04 total: 1.5276e-06 | time: 0.041
I 06.28/03:10:35 solver.py:282 ] Epoch: [168/400][280/391] lr: 1.58e-04 | recon: 1.0415e-06 code: 3.2601e-04 fc: 1.5565e-04 total: 1.5231e-06 | time: 0.043
I 06.28/03:10:36 solver.py:282 ] Epoch: [168/400][300/391] lr: 1.58e-04 | recon: 1.0395e-06 code: 3.2543e-04 fc: 1.5379e-04 total: 1.5187e-06 | time: 0.042
I 06.28/03:10:37 solver.py:282 ] Epoch: [168/400][320/391] lr: 1.58e-04 | recon: 1.0406e-06 code: 3.2550e-04 fc: 1.5422e-04 total: 1.5203e-06 | time: 0.042
I 06.28/03:10:38 solver.py:282 ] Epoch: [168/400][340/391] lr: 1.58e-04 | recon: 1.0417e-06 code: 3.2592e-04 fc: 1.5464e-04 total: 1.5222e-06 | time: 0.042
I 06.28/03:10:38 solver.py:282 ] Epoch: [168/400][360/391] lr: 1.58e-04 | recon: 1.0440e-06 code: 3.2668e-04 fc: 1.5510e-04 total: 1.5258e-06 | time: 0.042
I 06.28/03:10:39 solver.py:282 ] Epoch: [168/400][380/391] lr: 1.58e-04 | recon: 1.0460e-06 code: 3.2750e-04 fc: 1.5572e-04 total: 1.5292e-06 | time: 0.043
I 06.28/03:10:40 solver.py:318 ] => Train  Recon loss: 1.0452e-06 | Code loss: 3.2738e-04 | FC loss: 1.5530e-04 | Total: 1.5279e-06 | adapter/W1_norm=5.3999e+01 | adapter/W1_mean=1.3014e-04 | adapter/W1_std=5.2733e-02 | adapter/W2_norm=3.8618e+00 | adapter/W2_mean=1.1452e-03 | adapter/W2_std=3.5932e-03 | adapter/delta_ratio=7.5935e-01

I 06.28/03:10:40 solver.py:427 ] 
=! Best NMSE: -2.4661e+01 (epoch=160)

I 06.28/03:10:41 solver.py:282 ] Epoch: [169/400][20/391] lr: 1.58e-04 | recon: 1.0204e-06 code: 3.2055e-04 fc: 1.4145e-04 total: 1.4824e-06 | time: 0.035
I 06.28/03:10:41 solver.py:282 ] Epoch: [169/400][40/391] lr: 1.58e-04 | recon: 1.0303e-06 code: 3.2077e-04 fc: 1.4666e-04 total: 1.4977e-06 | time: 0.041
I 06.28/03:10:42 solver.py:282 ] Epoch: [169/400][60/391] lr: 1.58e-04 | recon: 1.0263e-06 code: 3.1917e-04 fc: 1.4563e-04 total: 1.4911e-06 | time: 0.039
I 06.28/03:10:43 solver.py:282 ] Epoch: [169/400][80/391] lr: 1.58e-04 | recon: 1.0266e-06 code: 3.2007e-04 fc: 1.4284e-04 total: 1.4895e-06 | time: 0.042
I 06.28/03:10:44 solver.py:282 ] Epoch: [169/400][100/391] lr: 1.58e-04 | recon: 1.0293e-06 code: 3.2106e-04 fc: 1.4323e-04 total: 1.4936e-06 | time: 0.040
I 06.28/03:10:45 solver.py:282 ] Epoch: [169/400][120/391] lr: 1.58e-04 | recon: 1.0328e-06 code: 3.2220e-04 fc: 1.4502e-04 total: 1.5000e-06 | time: 0.040
I 06.28/03:10:46 solver.py:282 ] Epoch: [169/400][140/391] lr: 1.58e-04 | recon: 1.0389e-06 code: 3.2403e-04 fc: 1.4985e-04 total: 1.5128e-06 | time: 0.041
I 06.28/03:10:46 solver.py:282 ] Epoch: [169/400][160/391] lr: 1.58e-04 | recon: 1.0411e-06 code: 3.2505e-04 fc: 1.5151e-04 total: 1.5177e-06 | time: 0.040
I 06.28/03:10:47 solver.py:282 ] Epoch: [169/400][180/391] lr: 1.58e-04 | recon: 1.0445e-06 code: 3.2569e-04 fc: 1.5338e-04 total: 1.5236e-06 | time: 0.041
I 06.28/03:10:48 solver.py:282 ] Epoch: [169/400][200/391] lr: 1.58e-04 | recon: 1.0397e-06 code: 3.2479e-04 fc: 1.5193e-04 total: 1.5164e-06 | time: 0.040
I 06.28/03:10:49 solver.py:282 ] Epoch: [169/400][220/391] lr: 1.58e-04 | recon: 1.0421e-06 code: 3.2555e-04 fc: 1.5373e-04 total: 1.5214e-06 | time: 0.040
I 06.28/03:10:50 solver.py:282 ] Epoch: [169/400][240/391] lr: 1.58e-04 | recon: 1.0477e-06 code: 3.2674e-04 fc: 1.5844e-04 total: 1.5329e-06 | time: 0.041
I 06.28/03:10:50 solver.py:282 ] Epoch: [169/400][260/391] lr: 1.57e-04 | recon: 1.0474e-06 code: 3.2672e-04 fc: 1.6006e-04 total: 1.5342e-06 | time: 0.040
I 06.28/03:10:51 solver.py:282 ] Epoch: [169/400][280/391] lr: 1.57e-04 | recon: 1.0487e-06 code: 3.2726e-04 fc: 1.6064e-04 total: 1.5366e-06 | time: 0.041
I 06.28/03:10:52 solver.py:282 ] Epoch: [169/400][300/391] lr: 1.57e-04 | recon: 1.0492e-06 code: 3.2741e-04 fc: 1.5999e-04 total: 1.5366e-06 | time: 0.041
I 06.28/03:10:53 solver.py:282 ] Epoch: [169/400][320/391] lr: 1.57e-04 | recon: 1.0488e-06 code: 3.2711e-04 fc: 1.6002e-04 total: 1.5359e-06 | time: 0.041
I 06.28/03:10:54 solver.py:282 ] Epoch: [169/400][340/391] lr: 1.57e-04 | recon: 1.0488e-06 code: 3.2734e-04 fc: 1.6061e-04 total: 1.5368e-06 | time: 0.041
I 06.28/03:10:55 solver.py:282 ] Epoch: [169/400][360/391] lr: 1.57e-04 | recon: 1.0475e-06 code: 3.2734e-04 fc: 1.5948e-04 total: 1.5343e-06 | time: 0.041
I 06.28/03:10:56 solver.py:282 ] Epoch: [169/400][380/391] lr: 1.57e-04 | recon: 1.0482e-06 code: 3.2753e-04 fc: 1.5873e-04 total: 1.5345e-06 | time: 0.041
I 06.28/03:10:56 solver.py:318 ] => Train  Recon loss: 1.0476e-06 | Code loss: 3.2756e-04 | FC loss: 1.5818e-04 | Total: 1.5333e-06 | adapter/W1_norm=5.3982e+01 | adapter/W1_mean=1.2933e-04 | adapter/W1_std=5.2717e-02 | adapter/W2_norm=3.8721e+00 | adapter/W2_mean=1.1451e-03 | adapter/W2_std=3.6038e-03 | adapter/delta_ratio=7.3926e-01

I 06.28/03:10:56 solver.py:427 ] 
=! Best NMSE: -2.4661e+01 (epoch=160)

I 06.28/03:10:57 solver.py:282 ] Epoch: [170/400][20/391] lr: 1.57e-04 | recon: 1.0286e-06 code: 3.1733e-04 fc: 1.4939e-04 total: 1.4953e-06 | time: 0.048
I 06.28/03:10:58 solver.py:282 ] Epoch: [170/400][40/391] lr: 1.57e-04 | recon: 1.0176e-06 code: 3.1643e-04 fc: 1.4425e-04 total: 1.4783e-06 | time: 0.047
I 06.28/03:10:59 solver.py:282 ] Epoch: [170/400][60/391] lr: 1.57e-04 | recon: 1.0143e-06 code: 3.1740e-04 fc: 1.3862e-04 total: 1.4703e-06 | time: 0.044
I 06.28/03:11:00 solver.py:282 ] Epoch: [170/400][80/391] lr: 1.57e-04 | recon: 1.0215e-06 code: 3.2049e-04 fc: 1.4668e-04 total: 1.4887e-06 | time: 0.045
I 06.28/03:11:01 solver.py:282 ] Epoch: [170/400][100/391] lr: 1.57e-04 | recon: 1.0292e-06 code: 3.2201e-04 fc: 1.4686e-04 total: 1.4981e-06 | time: 0.047
I 06.28/03:11:03 solver.py:282 ] Epoch: [170/400][120/391] lr: 1.57e-04 | recon: 1.0270e-06 code: 3.2221e-04 fc: 1.4525e-04 total: 1.4945e-06 | time: 0.056
I 06.28/03:11:05 solver.py:282 ] Epoch: [170/400][140/391] lr: 1.57e-04 | recon: 1.0325e-06 code: 3.2301e-04 fc: 1.4596e-04 total: 1.5015e-06 | time: 0.061
I 06.28/03:11:05 solver.py:282 ] Epoch: [170/400][160/391] lr: 1.57e-04 | recon: 1.0310e-06 code: 3.2262e-04 fc: 1.4830e-04 total: 1.5019e-06 | time: 0.058
I 06.28/03:11:06 solver.py:282 ] Epoch: [170/400][180/391] lr: 1.57e-04 | recon: 1.0290e-06 code: 3.2197e-04 fc: 1.4774e-04 total: 1.4987e-06 | time: 0.057
I 06.28/03:11:07 solver.py:282 ] Epoch: [170/400][200/391] lr: 1.57e-04 | recon: 1.0307e-06 code: 3.2261e-04 fc: 1.4854e-04 total: 1.5018e-06 | time: 0.055
I 06.28/03:11:08 solver.py:282 ] Epoch: [170/400][220/391] lr: 1.57e-04 | recon: 1.0307e-06 code: 3.2251e-04 fc: 1.4841e-04 total: 1.5016e-06 | time: 0.053
I 06.28/03:11:09 solver.py:282 ] Epoch: [170/400][240/391] lr: 1.57e-04 | recon: 1.0322e-06 code: 3.2271e-04 fc: 1.5001e-04 total: 1.5049e-06 | time: 0.053
I 06.28/03:11:09 solver.py:282 ] Epoch: [170/400][260/391] lr: 1.57e-04 | recon: 1.0338e-06 code: 3.2339e-04 fc: 1.5026e-04 total: 1.5075e-06 | time: 0.051
I 06.28/03:11:10 solver.py:282 ] Epoch: [170/400][280/391] lr: 1.57e-04 | recon: 1.0357e-06 code: 3.2318e-04 fc: 1.5077e-04 total: 1.5096e-06 | time: 0.051
I 06.28/03:11:11 solver.py:282 ] Epoch: [170/400][300/391] lr: 1.57e-04 | recon: 1.0364e-06 code: 3.2359e-04 fc: 1.5065e-04 total: 1.5107e-06 | time: 0.050
I 06.28/03:11:12 solver.py:282 ] Epoch: [170/400][320/391] lr: 1.57e-04 | recon: 1.0373e-06 code: 3.2441e-04 fc: 1.5075e-04 total: 1.5125e-06 | time: 0.049
I 06.28/03:11:13 solver.py:282 ] Epoch: [170/400][340/391] lr: 1.57e-04 | recon: 1.0368e-06 code: 3.2454e-04 fc: 1.5039e-04 total: 1.5118e-06 | time: 0.050
I 06.28/03:11:14 solver.py:282 ] Epoch: [170/400][360/391] lr: 1.57e-04 | recon: 1.0374e-06 code: 3.2470e-04 fc: 1.5030e-04 total: 1.5124e-06 | time: 0.049
I 06.28/03:11:15 solver.py:282 ] Epoch: [170/400][380/391] lr: 1.57e-04 | recon: 1.0391e-06 code: 3.2525e-04 fc: 1.5190e-04 total: 1.5163e-06 | time: 0.049
I 06.28/03:11:15 solver.py:318 ] => Train  Recon loss: 1.0391e-06 | Code loss: 3.2524e-04 | FC loss: 1.5176e-04 | Total: 1.5161e-06 | adapter/W1_norm=5.3967e+01 | adapter/W1_mean=1.2902e-04 | adapter/W1_std=5.2702e-02 | adapter/W2_norm=3.8830e+00 | adapter/W2_mean=1.1461e-03 | adapter/W2_std=3.6146e-03 | adapter/delta_ratio=7.4153e-01

I 06.28/03:11:16 solver.py:282 ] Epoch: [170/400][20/118] lr: 1.57e-04 | recon: 1.5775e-06 total: 1.5775e-06 | time: 0.028
I 06.28/03:11:16 solver.py:282 ] Epoch: [170/400][40/118] lr: 1.57e-04 | recon: 1.5824e-06 total: 1.5824e-06 | time: 0.027
I 06.28/03:11:17 solver.py:282 ] Epoch: [170/400][60/118] lr: 1.57e-04 | recon: 1.6052e-06 total: 1.6052e-06 | time: 0.026
I 06.28/03:11:17 solver.py:282 ] Epoch: [170/400][80/118] lr: 1.57e-04 | recon: 1.6008e-06 total: 1.6008e-06 | time: 0.025
I 06.28/03:11:18 solver.py:282 ] Epoch: [170/400][100/118] lr: 1.57e-04 | recon: 1.5922e-06 total: 1.5922e-06 | time: 0.026
I 06.28/03:11:18 solver.py:318 ] => Val  Recon loss: 1.5936e-06 | Total: 1.5936e-06 | adapter/W1_norm=5.3967e+01 | adapter/W1_mean=1.2902e-04 | adapter/W1_std=5.2702e-02 | adapter/W2_norm=3.8830e+00 | adapter/W2_mean=1.1461e-03 | adapter/W2_std=3.6146e-03 | adapter/delta_ratio=7.3937e-01

I 06.28/03:11:19 solver.py:548 ] [20/79] loss: 1.6286e-06 | NMSE: -2.4434e+01 | time: 0.028
I 06.28/03:11:19 solver.py:548 ] [40/79] loss: 1.6341e-06 | NMSE: -2.4422e+01 | time: 0.025
I 06.28/03:11:20 solver.py:548 ] [60/79] loss: 1.6262e-06 | NMSE: -2.4433e+01 | time: 0.026
I 06.28/03:11:20 solver.py:562 ] => Test NMSE: -2.4479e+01 | adapter/W1_norm=5.3967e+01 | adapter/W1_mean=1.2902e-04 | adapter/W1_std=5.2702e-02 | adapter/W2_norm=3.8830e+00 | adapter/W2_mean=1.1461e-03 | adapter/W2_std=3.6146e-03 | adapter/delta_ratio=7.6026e-01

I 06.28/03:11:20 solver.py:427 ] 
=! Best NMSE: -2.4661e+01 (epoch=160)

I 06.28/03:11:22 solver.py:282 ] Epoch: [171/400][20/391] lr: 1.57e-04 | recon: 1.0389e-06 code: 3.2232e-04 fc: 1.5834e-04 total: 1.5195e-06 | time: 0.060
I 06.28/03:11:22 solver.py:282 ] Epoch: [171/400][40/391] lr: 1.57e-04 | recon: 1.0335e-06 code: 3.2256e-04 fc: 1.5792e-04 total: 1.5140e-06 | time: 0.050
I 06.28/03:11:23 solver.py:282 ] Epoch: [171/400][60/391] lr: 1.57e-04 | recon: 1.0446e-06 code: 3.2512e-04 fc: 1.6823e-04 total: 1.5380e-06 | time: 0.044
I 06.28/03:11:24 solver.py:282 ] Epoch: [171/400][80/391] lr: 1.57e-04 | recon: 1.0566e-06 code: 3.2705e-04 fc: 1.7456e-04 total: 1.5582e-06 | time: 0.045
I 06.28/03:11:25 solver.py:282 ] Epoch: [171/400][100/391] lr: 1.57e-04 | recon: 1.0590e-06 code: 3.2753e-04 fc: 1.7427e-04 total: 1.5608e-06 | time: 0.043
I 06.28/03:11:25 solver.py:282 ] Epoch: [171/400][120/391] lr: 1.57e-04 | recon: 1.0580e-06 code: 3.2830e-04 fc: 1.6984e-04 total: 1.5562e-06 | time: 0.041
I 06.28/03:11:26 solver.py:282 ] Epoch: [171/400][140/391] lr: 1.56e-04 | recon: 1.0542e-06 code: 3.2835e-04 fc: 1.6701e-04 total: 1.5495e-06 | time: 0.042
I 06.28/03:11:27 solver.py:282 ] Epoch: [171/400][160/391] lr: 1.56e-04 | recon: 1.0553e-06 code: 3.2905e-04 fc: 1.7041e-04 total: 1.5548e-06 | time: 0.042
I 06.28/03:11:28 solver.py:282 ] Epoch: [171/400][180/391] lr: 1.56e-04 | recon: 1.0560e-06 code: 3.2910e-04 fc: 1.6950e-04 total: 1.5546e-06 | time: 0.043
I 06.28/03:11:29 solver.py:282 ] Epoch: [171/400][200/391] lr: 1.56e-04 | recon: 1.0519e-06 code: 3.2835e-04 fc: 1.6835e-04 total: 1.5486e-06 | time: 0.043
I 06.28/03:11:30 solver.py:282 ] Epoch: [171/400][220/391] lr: 1.56e-04 | recon: 1.0519e-06 code: 3.2820e-04 fc: 1.6641e-04 total: 1.5465e-06 | time: 0.043
I 06.28/03:11:31 solver.py:282 ] Epoch: [171/400][240/391] lr: 1.56e-04 | recon: 1.0498e-06 code: 3.2769e-04 fc: 1.6468e-04 total: 1.5422e-06 | time: 0.043
I 06.28/03:11:32 solver.py:282 ] Epoch: [171/400][260/391] lr: 1.56e-04 | recon: 1.0462e-06 code: 3.2690e-04 fc: 1.6263e-04 total: 1.5357e-06 | time: 0.044
I 06.28/03:11:33 solver.py:282 ] Epoch: [171/400][280/391] lr: 1.56e-04 | recon: 1.0450e-06 code: 3.2671e-04 fc: 1.6090e-04 total: 1.5326e-06 | time: 0.043
I 06.28/03:11:33 solver.py:282 ] Epoch: [171/400][300/391] lr: 1.56e-04 | recon: 1.0447e-06 code: 3.2673e-04 fc: 1.6071e-04 total: 1.5322e-06 | time: 0.043
I 06.28/03:11:34 solver.py:282 ] Epoch: [171/400][320/391] lr: 1.56e-04 | recon: 1.0432e-06 code: 3.2598e-04 fc: 1.5948e-04 total: 1.5286e-06 | time: 0.043
I 06.28/03:11:35 solver.py:282 ] Epoch: [171/400][340/391] lr: 1.56e-04 | recon: 1.0433e-06 code: 3.2592e-04 fc: 1.5839e-04 total: 1.5276e-06 | time: 0.043
I 06.28/03:11:36 solver.py:282 ] Epoch: [171/400][360/391] lr: 1.56e-04 | recon: 1.0428e-06 code: 3.2580e-04 fc: 1.5749e-04 total: 1.5261e-06 | time: 0.043
I 06.28/03:11:37 solver.py:282 ] Epoch: [171/400][380/391] lr: 1.56e-04 | recon: 1.0420e-06 code: 3.2545e-04 fc: 1.5658e-04 total: 1.5240e-06 | time: 0.043
I 06.28/03:11:37 solver.py:318 ] => Train  Recon loss: 1.0416e-06 | Code loss: 3.2543e-04 | FC loss: 1.5584e-04 | Total: 1.5229e-06 | adapter/W1_norm=5.3953e+01 | adapter/W1_mean=1.2920e-04 | adapter/W1_std=5.2688e-02 | adapter/W2_norm=3.8971e+00 | adapter/W2_mean=1.1546e-03 | adapter/W2_std=3.6264e-03 | adapter/delta_ratio=7.4374e-01

I 06.28/03:11:37 solver.py:427 ] 
=! Best NMSE: -2.4661e+01 (epoch=160)

I 06.28/03:11:38 solver.py:282 ] Epoch: [172/400][20/391] lr: 1.56e-04 | recon: 9.9855e-07 code: 3.1393e-04 fc: 1.3555e-04 total: 1.4480e-06 | time: 0.042
I 06.28/03:11:39 solver.py:282 ] Epoch: [172/400][40/391] lr: 1.56e-04 | recon: 1.0263e-06 code: 3.2100e-04 fc: 1.4708e-04 total: 1.4944e-06 | time: 0.043
I 06.28/03:11:40 solver.py:282 ] Epoch: [172/400][60/391] lr: 1.56e-04 | recon: 1.0421e-06 code: 3.2236e-04 fc: 1.6041e-04 total: 1.5249e-06 | time: 0.042
I 06.28/03:11:41 solver.py:282 ] Epoch: [172/400][80/391] lr: 1.56e-04 | recon: 1.0553e-06 code: 3.2825e-04 fc: 1.7162e-04 total: 1.5552e-06 | time: 0.041
I 06.28/03:11:42 solver.py:282 ] Epoch: [172/400][100/391] lr: 1.56e-04 | recon: 1.0479e-06 code: 3.2714e-04 fc: 1.6613e-04 total: 1.5412e-06 | time: 0.044
I 06.28/03:11:43 solver.py:282 ] Epoch: [172/400][120/391] lr: 1.56e-04 | recon: 1.0485e-06 code: 3.2727e-04 fc: 1.6295e-04 total: 1.5387e-06 | time: 0.044
I 06.28/03:11:44 solver.py:282 ] Epoch: [172/400][140/391] lr: 1.56e-04 | recon: 1.0519e-06 code: 3.2733e-04 fc: 1.6457e-04 total: 1.5438e-06 | time: 0.045
I 06.28/03:11:45 solver.py:282 ] Epoch: [172/400][160/391] lr: 1.56e-04 | recon: 1.0567e-06 code: 3.2812e-04 fc: 1.6790e-04 total: 1.5527e-06 | time: 0.044
I 06.28/03:11:46 solver.py:282 ] Epoch: [172/400][180/391] lr: 1.56e-04 | recon: 1.0507e-06 code: 3.2662e-04 fc: 1.6615e-04 total: 1.5434e-06 | time: 0.045
I 06.28/03:11:46 solver.py:282 ] Epoch: [172/400][200/391] lr: 1.56e-04 | recon: 1.0543e-06 code: 3.2741e-04 fc: 1.6999e-04 total: 1.5516e-06 | time: 0.044
I 06.28/03:11:47 solver.py:282 ] Epoch: [172/400][220/391] lr: 1.56e-04 | recon: 1.0537e-06 code: 3.2717e-04 fc: 1.6813e-04 total: 1.5490e-06 | time: 0.044
I 06.28/03:11:48 solver.py:282 ] Epoch: [172/400][240/391] lr: 1.56e-04 | recon: 1.0510e-06 code: 3.2697e-04 fc: 1.6575e-04 total: 1.5437e-06 | time: 0.043
I 06.28/03:11:49 solver.py:282 ] Epoch: [172/400][260/391] lr: 1.56e-04 | recon: 1.0483e-06 code: 3.2586e-04 fc: 1.6330e-04 total: 1.5375e-06 | time: 0.043
I 06.28/03:11:50 solver.py:282 ] Epoch: [172/400][280/391] lr: 1.56e-04 | recon: 1.0491e-06 code: 3.2579e-04 fc: 1.6147e-04 total: 1.5364e-06 | time: 0.043
I 06.28/03:11:50 solver.py:282 ] Epoch: [172/400][300/391] lr: 1.56e-04 | recon: 1.0480e-06 code: 3.2569e-04 fc: 1.5989e-04 total: 1.5336e-06 | time: 0.043
I 06.28/03:11:51 solver.py:282 ] Epoch: [172/400][320/391] lr: 1.56e-04 | recon: 1.0473e-06 code: 3.2570e-04 fc: 1.5887e-04 total: 1.5318e-06 | time: 0.043
I 06.28/03:11:52 solver.py:282 ] Epoch: [172/400][340/391] lr: 1.56e-04 | recon: 1.0455e-06 code: 3.2498e-04 fc: 1.5824e-04 total: 1.5287e-06 | time: 0.043
I 06.28/03:11:53 solver.py:282 ] Epoch: [172/400][360/391] lr: 1.56e-04 | recon: 1.0446e-06 code: 3.2492e-04 fc: 1.5720e-04 total: 1.5267e-06 | time: 0.043
I 06.28/03:11:54 solver.py:282 ] Epoch: [172/400][380/391] lr: 1.56e-04 | recon: 1.0439e-06 code: 3.2507e-04 fc: 1.5622e-04 total: 1.5252e-06 | time: 0.043
I 06.28/03:11:54 solver.py:318 ] => Train  Recon loss: 1.0417e-06 | Code loss: 3.2463e-04 | FC loss: 1.5541e-04 | Total: 1.5217e-06 | adapter/W1_norm=5.3938e+01 | adapter/W1_mean=1.2861e-04 | adapter/W1_std=5.2673e-02 | adapter/W2_norm=3.9079e+00 | adapter/W2_mean=1.1584e-03 | adapter/W2_std=3.6363e-03 | adapter/delta_ratio=7.4142e-01

I 06.28/03:11:54 solver.py:427 ] 
=! Best NMSE: -2.4661e+01 (epoch=160)

I 06.28/03:11:55 solver.py:282 ] Epoch: [173/400][20/391] lr: 1.55e-04 | recon: 9.7704e-07 code: 3.0062e-04 fc: 1.1884e-04 total: 1.3965e-06 | time: 0.039
I 06.28/03:11:56 solver.py:282 ] Epoch: [173/400][40/391] lr: 1.55e-04 | recon: 9.9039e-07 code: 3.0609e-04 fc: 1.2345e-04 total: 1.4199e-06 | time: 0.045
