I 06.26/12:53:47 main.py:23  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/adapter/mlp/seed2026_recon1.0_code0.0_lr3e-4
I 06.26/12:53:47 main.py:24  ] => PyTorch Version: 2.5.1
I 06.26/12:53:47 init.py:13  ] Random seed set to 2026
I 06.26/12:53:48 init.py:106 ] Running on GPU 1
I 06.26/12:53:49 init.py:142 ] pretrained decoder loaded from exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth; decoder frozen except semantic_projector/token_projection (2 trainable tensors)
I 06.26/12:53:50 init.py:155 ] pretrained encoder loaded and frozen from exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth
I 06.26/12:53:50 init.py:169 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth; adapter: mlp; adapter_hidden_dim: 2048]
I 06.26/12:53:50 init.py:174 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.26/12:53:50 init.py:179 ] => Model Flops: 3.7841e+01M
I 06.26/12:53:50 init.py:180 ] => Model Params Num: 5.2589e+00M

I 06.26/12:53:50 init.py:181 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): MLPAdapter(
    (norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.26/12:53:50 init.py:33  ] 
I 06.26/13:37:07 solver.py:175 ] Epoch: [143/400][100/391] lr: 2.53e-04 | recon: 3.8933e-04 code: 6.3244e+02 total: 3.8933e-04 | time: 0.068
I 06.26/13:37:08 solver.py:175 ] Epoch: [143/400][120/391] lr: 2.53e-04 | recon: 3.8921e-04 code: 6.3190e+02 total: 3.8921e-04 | time: 0.064
I 06.26/13:37:08 solver.py:175 ] Epoch: [143/400][140/391] lr: 2.53e-04 | recon: 3.8933e-04 code: 6.3147e+02 total: 3.8933e-04 | time: 0.061
I 06.26/13:37:09 solver.py:175 ] Epoch: [143/400][160/391] lr: 2.53e-04 | recon: 3.8953e-04 code: 6.3016e+02 total: 3.8953e-04 | time: 0.058
I 06.26/13:37:10 solver.py:175 ] Epoch: [143/400][180/391] lr: 2.53e-04 | recon: 3.8967e-04 code: 6.2888e+02 total: 3.8967e-04 | time: 0.057
I 06.26/13:37:11 solver.py:175 ] Epoch: [143/400][200/391] lr: 2.53e-04 | recon: 3.8957e-04 code: 6.2836e+02 total: 3.8957e-04 | time: 0.055
I 06.26/13:37:12 solver.py:175 ] Epoch: [143/400][220/391] lr: 2.53e-04 | recon: 3.8963e-04 code: 6.2773e+02 total: 3.8963e-04 | time: 0.054
I 06.26/13:37:13 solver.py:175 ] Epoch: [143/400][240/391] lr: 2.53e-04 | recon: 3.8980e-04 code: 6.2688e+02 total: 3.8980e-04 | time: 0.053
I 06.26/13:37:13 solver.py:175 ] Epoch: [143/400][260/391] lr: 2.53e-04 | recon: 3.8994e-04 code: 6.2613e+02 total: 3.8994e-04 | time: 0.052
I 06.26/13:37:14 solver.py:175 ] Epoch: [143/400][280/391] lr: 2.53e-04 | recon: 3.9029e-04 code: 6.2517e+02 total: 3.9029e-04 | time: 0.052
I 06.26/13:37:15 solver.py:175 ] Epoch: [143/400][300/391] lr: 2.53e-04 | recon: 3.9097e-04 code: 6.2323e+02 total: 3.9097e-04 | time: 0.051
I 06.26/13:37:16 solver.py:175 ] Epoch: [143/400][320/391] lr: 2.53e-04 | recon: 3.9082e-04 code: 6.2003e+02 total: 3.9082e-04 | time: 0.051
I 06.26/13:37:17 solver.py:175 ] Epoch: [143/400][340/391] lr: 2.53e-04 | recon: 3.9074e-04 code: 6.1683e+02 total: 3.9074e-04 | time: 0.050
I 06.26/13:37:18 solver.py:175 ] Epoch: [143/400][360/391] lr: 2.53e-04 | recon: 3.9090e-04 code: 6.1338e+02 total: 3.9090e-04 | time: 0.050
I 06.26/13:37:19 solver.py:175 ] Epoch: [143/400][380/391] lr: 2.53e-04 | recon: 3.9069e-04 code: 6.1069e+02 total: 3.9069e-04 | time: 0.049
I 06.26/13:37:19 solver.py:195 ] => Train  Recon loss: 3.9074e-04 | Code loss: 6.0911e+02 | Total: 3.9074e-04 | adapter/W1_norm=7.0427e+01 | adapter/W1_mean=-4.9013e-05 | adapter/W1_std=6.8776e-02 | adapter/W2_norm=2.7698e+01 | adapter/W2_mean=-1.8497e-05 | adapter/W2_std=2.7049e-02 | adapter/delta_ratio=3.0788e+01

I 06.26/13:37:19 solver.py:275 ] 
=! Best NMSE: -1.6839e+01 (epoch=90)

I 06.26/13:37:20 solver.py:175 ] Epoch: [144/400][20/391] lr: 2.53e-04 | recon: 3.9188e-04 code: 5.5919e+02 total: 3.9188e-04 | time: 0.056
I 06.26/13:37:21 solver.py:175 ] Epoch: [144/400][40/391] lr: 2.53e-04 | recon: 3.8972e-04 code: 5.6050e+02 total: 3.8972e-04 | time: 0.049
I 06.26/13:37:22 solver.py:175 ] Epoch: [144/400][60/391] lr: 2.53e-04 | recon: 3.8798e-04 code: 5.6236e+02 total: 3.8798e-04 | time: 0.050
I 06.26/13:37:23 solver.py:175 ] Epoch: [144/400][80/391] lr: 2.53e-04 | recon: 3.8735e-04 code: 5.6288e+02 total: 3.8735e-04 | time: 0.048
I 06.26/13:37:24 solver.py:175 ] Epoch: [144/400][100/391] lr: 2.53e-04 | recon: 3.8783e-04 code: 5.6173e+02 total: 3.8783e-04 | time: 0.049
I 06.26/13:37:25 solver.py:175 ] Epoch: [144/400][120/391] lr: 2.53e-04 | recon: 3.8800e-04 code: 5.6127e+02 total: 3.8800e-04 | time: 0.048
I 06.26/13:37:26 solver.py:175 ] Epoch: [144/400][140/391] lr: 2.53e-04 | recon: 3.8776e-04 code: 5.6072e+02 total: 3.8776e-04 | time: 0.048
I 06.26/13:37:27 solver.py:175 ] Epoch: [144/400][160/391] lr: 2.52e-04 | recon: 3.8804e-04 code: 5.6012e+02 total: 3.8804e-04 | time: 0.047
I 06.26/13:37:28 solver.py:175 ] Epoch: [144/400][180/391] lr: 2.52e-04 | recon: 3.8780e-04 code: 5.5989e+02 total: 3.8780e-04 | time: 0.047
I 06.26/13:37:28 solver.py:175 ] Epoch: [144/400][200/391] lr: 2.52e-04 | recon: 3.8808e-04 code: 5.5970e+02 total: 3.8808e-04 | time: 0.046
I 06.26/13:37:29 solver.py:175 ] Epoch: [144/400][220/391] lr: 2.52e-04 | recon: 3.8836e-04 code: 5.5940e+02 total: 3.8836e-04 | time: 0.046
I 06.26/13:37:30 solver.py:175 ] Epoch: [144/400][240/391] lr: 2.52e-04 | recon: 3.8851e-04 code: 5.5936e+02 total: 3.8851e-04 | time: 0.047
I 06.26/13:37:31 solver.py:175 ] Epoch: [144/400][260/391] lr: 2.52e-04 | recon: 3.8894e-04 code: 5.5930e+02 total: 3.8894e-04 | time: 0.047
I 06.26/13:37:32 solver.py:175 ] Epoch: [144/400][280/391] lr: 2.52e-04 | recon: 3.8885e-04 code: 5.5926e+02 total: 3.8885e-04 | time: 0.047
I 06.26/13:37:33 solver.py:175 ] Epoch: [144/400][300/391] lr: 2.52e-04 | recon: 3.8898e-04 code: 5.5966e+02 total: 3.8898e-04 | time: 0.046
I 06.26/13:37:34 solver.py:175 ] Epoch: [144/400][320/391] lr: 2.52e-04 | recon: 3.8899e-04 code: 5.6181e+02 total: 3.8899e-04 | time: 0.047
I 06.26/13:37:35 solver.py:175 ] Epoch: [144/400][340/391] lr: 2.52e-04 | recon: 3.8881e-04 code: 5.6420e+02 total: 3.8881e-04 | time: 0.046
I 06.26/13:37:36 solver.py:175 ] Epoch: [144/400][360/391] lr: 2.52e-04 | recon: 3.8891e-04 code: 5.6611e+02 total: 3.8891e-04 | time: 0.046
I 06.26/13:37:37 solver.py:175 ] Epoch: [144/400][380/391] lr: 2.52e-04 | recon: 3.8886e-04 code: 5.6761e+02 total: 3.8886e-04 | time: 0.046
I 06.26/13:37:37 solver.py:195 ] => Train  Recon loss: 3.8902e-04 | Code loss: 5.6825e+02 | Total: 3.8902e-04 | adapter/W1_norm=7.0459e+01 | adapter/W1_mean=-4.8892e-05 | adapter/W1_std=6.8808e-02 | adapter/W2_norm=2.7817e+01 | adapter/W2_mean=1.5704e-05 | adapter/W2_std=2.7165e-02 | adapter/delta_ratio=3.3400e+01

I 06.26/13:37:37 solver.py:275 ] 
=! Best NMSE: -1.6839e+01 (epoch=90)

I 06.26/13:37:38 solver.py:175 ] Epoch: [145/400][20/391] lr: 2.52e-04 | recon: 3.8944e-04 code: 5.9400e+02 total: 3.8944e-04 | time: 0.060
I 06.26/13:37:40 solver.py:175 ] Epoch: [145/400][40/391] lr: 2.52e-04 | recon: 3.8792e-04 code: 5.9300e+02 total: 3.8792e-04 | time: 0.056
I 06.26/13:37:40 solver.py:175 ] Epoch: [145/400][60/391] lr: 2.52e-04 | recon: 3.8841e-04 code: 5.9190e+02 total: 3.8841e-04 | time: 0.053
I 06.26/13:37:41 solver.py:175 ] Epoch: [145/400][80/391] lr: 2.52e-04 | recon: 3.8885e-04 code: 5.9021e+02 total: 3.8885e-04 | time: 0.052
I 06.26/13:37:42 solver.py:175 ] Epoch: [145/400][100/391] lr: 2.52e-04 | recon: 3.8916e-04 code: 5.8886e+02 total: 3.8916e-04 | time: 0.049
I 06.26/13:37:43 solver.py:175 ] Epoch: [145/400][120/391] lr: 2.52e-04 | recon: 3.8894e-04 code: 5.8861e+02 total: 3.8894e-04 | time: 0.047
I 06.26/13:37:44 solver.py:175 ] Epoch: [145/400][140/391] lr: 2.52e-04 | recon: 3.8874e-04 code: 5.8744e+02 total: 3.8874e-04 | time: 0.047
I 06.26/13:37:45 solver.py:175 ] Epoch: [145/400][160/391] lr: 2.52e-04 | recon: 3.8871e-04 code: 5.8651e+02 total: 3.8871e-04 | time: 0.046
I 06.26/13:37:46 solver.py:175 ] Epoch: [145/400][180/391] lr: 2.52e-04 | recon: 3.8860e-04 code: 5.8608e+02 total: 3.8860e-04 | time: 0.047
I 06.26/13:37:46 solver.py:175 ] Epoch: [145/400][200/391] lr: 2.52e-04 | recon: 3.8876e-04 code: 5.8530e+02 total: 3.8876e-04 | time: 0.046
I 06.26/13:37:48 solver.py:175 ] Epoch: [145/400][220/391] lr: 2.51e-04 | recon: 3.8872e-04 code: 5.8509e+02 total: 3.8872e-04 | time: 0.047
I 06.26/13:37:48 solver.py:175 ] Epoch: [145/400][240/391] lr: 2.51e-04 | recon: 3.8899e-04 code: 5.8399e+02 total: 3.8899e-04 | time: 0.046
I 06.26/13:37:49 solver.py:175 ] Epoch: [145/400][260/391] lr: 2.51e-04 | recon: 3.9008e-04 code: 5.8173e+02 total: 3.9008e-04 | time: 0.046
I 06.26/13:37:50 solver.py:175 ] Epoch: [145/400][280/391] lr: 2.51e-04 | recon: 3.9017e-04 code: 5.7751e+02 total: 3.9017e-04 | time: 0.046
I 06.26/13:37:51 solver.py:175 ] Epoch: [145/400][300/391] lr: 2.51e-04 | recon: 3.8992e-04 code: 5.7382e+02 total: 3.8992e-04 | time: 0.045
I 06.26/13:37:52 solver.py:175 ] Epoch: [145/400][320/391] lr: 2.51e-04 | recon: 3.8997e-04 code: 5.7019e+02 total: 3.8997e-04 | time: 0.046
I 06.26/13:37:53 solver.py:175 ] Epoch: [145/400][340/391] lr: 2.51e-04 | recon: 3.8971e-04 code: 5.6732e+02 total: 3.8971e-04 | time: 0.045
I 06.26/13:37:54 solver.py:175 ] Epoch: [145/400][360/391] lr: 2.51e-04 | recon: 3.8952e-04 code: 5.6479e+02 total: 3.8952e-04 | time: 0.046
I 06.26/13:37:55 solver.py:175 ] Epoch: [145/400][380/391] lr: 2.51e-04 | recon: 3.8961e-04 code: 5.6227e+02 total: 3.8961e-04 | time: 0.045
I 06.26/13:37:55 solver.py:195 ] => Train  Recon loss: 3.8956e-04 | Code loss: 5.6102e+02 | Total: 3.8956e-04 | adapter/W1_norm=7.0482e+01 | adapter/W1_mean=-4.9004e-05 | adapter/W1_std=6.8830e-02 | adapter/W2_norm=2.7901e+01 | adapter/W2_mean=5.6171e-06 | adapter/W2_std=2.7247e-02 | adapter/delta_ratio=3.0513e+01

I 06.26/13:37:55 solver.py:275 ] 
=! Best NMSE: -1.6839e+01 (epoch=90)

I 06.26/13:37:56 solver.py:175 ] Epoch: [146/400][20/391] lr: 2.51e-04 | recon: 3.9073e-04 code: 5.1803e+02 total: 3.9073e-04 | time: 0.042
I 06.26/13:37:57 solver.py:175 ] Epoch: [146/400][40/391] lr: 2.51e-04 | recon: 3.8900e-04 code: 5.1816e+02 total: 3.8900e-04 | time: 0.046
I 06.26/13:37:58 solver.py:175 ] Epoch: [146/400][60/391] lr: 2.51e-04 | recon: 3.8780e-04 code: 5.1789e+02 total: 3.8780e-04 | time: 0.045
I 06.26/13:37:59 solver.py:175 ] Epoch: [146/400][80/391] lr: 2.51e-04 | recon: 3.8809e-04 code: 5.1780e+02 total: 3.8809e-04 | time: 0.047
I 06.26/13:38:00 solver.py:175 ] Epoch: [146/400][100/391] lr: 2.51e-04 | recon: 3.8817e-04 code: 5.1737e+02 total: 3.8817e-04 | time: 0.044
I 06.26/13:38:01 solver.py:175 ] Epoch: [146/400][120/391] lr: 2.51e-04 | recon: 3.8790e-04 code: 5.1721e+02 total: 3.8790e-04 | time: 0.051
I 06.26/13:38:03 solver.py:175 ] Epoch: [146/400][140/391] lr: 2.51e-04 | recon: 3.8785e-04 code: 5.1664e+02 total: 3.8785e-04 | time: 0.057
I 06.26/13:38:05 solver.py:175 ] Epoch: [146/400][160/391] lr: 2.51e-04 | recon: 3.8765e-04 code: 5.1637e+02 total: 3.8765e-04 | time: 0.060
I 06.26/13:38:06 solver.py:175 ] Epoch: [146/400][180/391] lr: 2.51e-04 | recon: 3.8750e-04 code: 5.1622e+02 total: 3.8750e-04 | time: 0.058
I 06.26/13:38:07 solver.py:175 ] Epoch: [146/400][200/391] lr: 2.51e-04 | recon: 3.8744e-04 code: 5.1584e+02 total: 3.8744e-04 | time: 0.056
I 06.26/13:38:07 solver.py:175 ] Epoch: [146/400][220/391] lr: 2.51e-04 | recon: 3.8714e-04 code: 5.1545e+02 total: 3.8714e-04 | time: 0.055
I 06.26/13:38:08 solver.py:175 ] Epoch: [146/400][240/391] lr: 2.51e-04 | recon: 3.8697e-04 code: 5.1539e+02 total: 3.8697e-04 | time: 0.054
I 06.26/13:38:09 solver.py:175 ] Epoch: [146/400][260/391] lr: 2.51e-04 | recon: 3.8741e-04 code: 5.1491e+02 total: 3.8741e-04 | time: 0.053
I 06.26/13:38:10 solver.py:175 ] Epoch: [146/400][280/391] lr: 2.50e-04 | recon: 3.8746e-04 code: 5.1444e+02 total: 3.8746e-04 | time: 0.052
I 06.26/13:38:11 solver.py:175 ] Epoch: [146/400][300/391] lr: 2.50e-04 | recon: 3.8754e-04 code: 5.1402e+02 total: 3.8754e-04 | time: 0.051
I 06.26/13:38:12 solver.py:175 ] Epoch: [146/400][320/391] lr: 2.50e-04 | recon: 3.8778e-04 code: 5.1352e+02 total: 3.8778e-04 | time: 0.051
I 06.26/13:38:12 solver.py:175 ] Epoch: [146/400][340/391] lr: 2.50e-04 | recon: 3.8779e-04 code: 5.1288e+02 total: 3.8779e-04 | time: 0.050
I 06.26/13:38:13 solver.py:175 ] Epoch: [146/400][360/391] lr: 2.50e-04 | recon: 3.8784e-04 code: 5.1317e+02 total: 3.8784e-04 | time: 0.050
I 06.26/13:38:14 solver.py:175 ] Epoch: [146/400][380/391] lr: 2.50e-04 | recon: 3.8777e-04 code: 5.1371e+02 total: 3.8777e-04 | time: 0.050
I 06.26/13:38:15 solver.py:195 ] => Train  Recon loss: 3.8783e-04 | Code loss: 5.1376e+02 | Total: 3.8783e-04 | adapter/W1_norm=7.0509e+01 | adapter/W1_mean=-4.9092e-05 | adapter/W1_std=6.8856e-02 | adapter/W2_norm=2.7975e+01 | adapter/W2_mean=1.7531e-05 | adapter/W2_std=2.7320e-02 | adapter/delta_ratio=3.0844e+01

I 06.26/13:38:15 solver.py:275 ] 
=! Best NMSE: -1.6839e+01 (epoch=90)

I 06.26/13:38:16 solver.py:175 ] Epoch: [147/400][20/391] lr: 2.50e-04 | recon: 3.8728e-04 code: 5.1722e+02 total: 3.8728e-04 | time: 0.052
I 06.26/13:38:17 solver.py:175 ] Epoch: [147/400][40/391] lr: 2.50e-04 | recon: 3.8719e-04 code: 5.1610e+02 total: 3.8719e-04 | time: 0.046
I 06.26/13:38:18 solver.py:175 ] Epoch: [147/400][60/391] lr: 2.50e-04 | recon: 3.8654e-04 code: 5.1516e+02 total: 3.8654e-04 | time: 0.047
I 06.26/13:38:18 solver.py:175 ] Epoch: [147/400][80/391] lr: 2.50e-04 | recon: 3.8609e-04 code: 5.1461e+02 total: 3.8609e-04 | time: 0.045
I 06.26/13:38:19 solver.py:175 ] Epoch: [147/400][100/391] lr: 2.50e-04 | recon: 3.8612e-04 code: 5.1333e+02 total: 3.8612e-04 | time: 0.045
I 06.26/13:38:20 solver.py:175 ] Epoch: [147/400][120/391] lr: 2.50e-04 | recon: 3.8639e-04 code: 5.1211e+02 total: 3.8639e-04 | time: 0.045
I 06.26/13:38:21 solver.py:175 ] Epoch: [147/400][140/391] lr: 2.50e-04 | recon: 3.8659e-04 code: 5.1087e+02 total: 3.8659e-04 | time: 0.045
I 06.26/13:38:22 solver.py:175 ] Epoch: [147/400][160/391] lr: 2.50e-04 | recon: 3.8659e-04 code: 5.0988e+02 total: 3.8659e-04 | time: 0.045
I 06.26/13:38:23 solver.py:175 ] Epoch: [147/400][180/391] lr: 2.50e-04 | recon: 3.8663e-04 code: 5.0863e+02 total: 3.8663e-04 | time: 0.045
I 06.26/13:38:24 solver.py:175 ] Epoch: [147/400][200/391] lr: 2.50e-04 | recon: 3.8655e-04 code: 5.0756e+02 total: 3.8655e-04 | time: 0.045
I 06.26/13:38:25 solver.py:175 ] Epoch: [147/400][220/391] lr: 2.50e-04 | recon: 3.8688e-04 code: 5.0623e+02 total: 3.8688e-04 | time: 0.045
I 06.26/13:38:25 solver.py:175 ] Epoch: [147/400][240/391] lr: 2.50e-04 | recon: 3.8683e-04 code: 5.0547e+02 total: 3.8683e-04 | time: 0.045
I 06.26/13:38:26 solver.py:175 ] Epoch: [147/400][260/391] lr: 2.50e-04 | recon: 3.8672e-04 code: 5.0486e+02 total: 3.8672e-04 | time: 0.045
I 06.26/13:38:27 solver.py:175 ] Epoch: [147/400][280/391] lr: 2.50e-04 | recon: 3.8660e-04 code: 5.0429e+02 total: 3.8660e-04 | time: 0.045
I 06.26/13:38:28 solver.py:175 ] Epoch: [147/400][300/391] lr: 2.50e-04 | recon: 3.8680e-04 code: 5.0344e+02 total: 3.8680e-04 | time: 0.045
I 06.26/13:38:29 solver.py:175 ] Epoch: [147/400][320/391] lr: 2.50e-04 | recon: 3.8714e-04 code: 5.0265e+02 total: 3.8714e-04 | time: 0.045
I 06.26/13:38:30 solver.py:175 ] Epoch: [147/400][340/391] lr: 2.49e-04 | recon: 3.8729e-04 code: 5.0206e+02 total: 3.8729e-04 | time: 0.044
I 06.26/13:38:31 solver.py:175 ] Epoch: [147/400][360/391] lr: 2.49e-04 | recon: 3.8715e-04 code: 5.0178e+02 total: 3.8715e-04 | time: 0.045
I 06.26/13:38:32 solver.py:175 ] Epoch: [147/400][380/391] lr: 2.49e-04 | recon: 3.8719e-04 code: 5.0119e+02 total: 3.8719e-04 | time: 0.044
I 06.26/13:38:32 solver.py:195 ] => Train  Recon loss: 3.8708e-04 | Code loss: 5.0091e+02 | Total: 3.8708e-04 | adapter/W1_norm=7.0520e+01 | adapter/W1_mean=-4.9046e-05 | adapter/W1_std=6.8867e-02 | adapter/W2_norm=2.8026e+01 | adapter/W2_mean=4.1188e-06 | adapter/W2_std=2.7369e-02 | adapter/delta_ratio=2.9614e+01

I 06.26/13:38:32 solver.py:275 ] 
=! Best NMSE: -1.6839e+01 (epoch=90)

I 06.26/13:38:33 solver.py:175 ] Epoch: [148/400][20/391] lr: 2.49e-04 | recon: 3.8688e-04 code: 4.8629e+02 total: 3.8688e-04 | time: 0.053
I 06.26/13:38:34 solver.py:175 ] Epoch: [148/400][40/391] lr: 2.49e-04 | recon: 3.8829e-04 code: 4.8207e+02 total: 3.8829e-04 | time: 0.049
I 06.26/13:38:35 solver.py:175 ] Epoch: [148/400][60/391] lr: 2.49e-04 | recon: 3.8803e-04 code: 4.8071e+02 total: 3.8803e-04 | time: 0.051
I 06.26/13:38:36 solver.py:175 ] Epoch: [148/400][80/391] lr: 2.49e-04 | recon: 3.8768e-04 code: 4.7902e+02 total: 3.8768e-04 | time: 0.049
I 06.26/13:38:37 solver.py:175 ] Epoch: [148/400][100/391] lr: 2.49e-04 | recon: 3.8805e-04 code: 4.7725e+02 total: 3.8805e-04 | time: 0.050
I 06.26/13:38:38 solver.py:175 ] Epoch: [148/400][120/391] lr: 2.49e-04 | recon: 3.8808e-04 code: 4.7538e+02 total: 3.8808e-04 | time: 0.048
I 06.26/13:38:39 solver.py:175 ] Epoch: [148/400][140/391] lr: 2.49e-04 | recon: 3.8776e-04 code: 4.7391e+02 total: 3.8776e-04 | time: 0.049
I 06.26/13:38:40 solver.py:175 ] Epoch: [148/400][160/391] lr: 2.49e-04 | recon: 3.8793e-04 code: 4.7231e+02 total: 3.8793e-04 | time: 0.047
I 06.26/13:38:41 solver.py:175 ] Epoch: [148/400][180/391] lr: 2.49e-04 | recon: 3.8771e-04 code: 4.7141e+02 total: 3.8771e-04 | time: 0.046
I 06.26/13:38:42 solver.py:175 ] Epoch: [148/400][200/391] lr: 2.49e-04 | recon: 3.8769e-04 code: 4.7064e+02 total: 3.8769e-04 | time: 0.047
I 06.26/13:38:42 solver.py:175 ] Epoch: [148/400][220/391] lr: 2.49e-04 | recon: 3.8750e-04 code: 4.7017e+02 total: 3.8750e-04 | time: 0.046
I 06.26/13:38:43 solver.py:175 ] Epoch: [148/400][240/391] lr: 2.49e-04 | recon: 3.8726e-04 code: 4.6962e+02 total: 3.8726e-04 | time: 0.046
I 06.26/13:38:44 solver.py:175 ] Epoch: [148/400][260/391] lr: 2.49e-04 | recon: 3.8714e-04 code: 4.6885e+02 total: 3.8714e-04 | time: 0.045
I 06.26/13:38:45 solver.py:175 ] Epoch: [148/400][280/391] lr: 2.49e-04 | recon: 3.8729e-04 code: 4.6769e+02 total: 3.8729e-04 | time: 0.046
I 06.26/13:38:46 solver.py:175 ] Epoch: [148/400][300/391] lr: 2.49e-04 | recon: 3.8696e-04 code: 4.6662e+02 total: 3.8696e-04 | time: 0.045
I 06.26/13:38:47 solver.py:175 ] Epoch: [148/400][320/391] lr: 2.49e-04 | recon: 3.8679e-04 code: 4.6542e+02 total: 3.8679e-04 | time: 0.046
I 06.26/13:38:48 solver.py:175 ] Epoch: [148/400][340/391] lr: 2.49e-04 | recon: 3.8671e-04 code: 4.6448e+02 total: 3.8671e-04 | time: 0.045
I 06.26/13:38:48 solver.py:175 ] Epoch: [148/400][360/391] lr: 2.49e-04 | recon: 3.8678e-04 code: 4.6357e+02 total: 3.8678e-04 | time: 0.045
I 06.26/13:38:49 solver.py:175 ] Epoch: [148/400][380/391] lr: 2.48e-04 | recon: 3.8666e-04 code: 4.6281e+02 total: 3.8666e-04 | time: 0.045
I 06.26/13:38:50 solver.py:195 ] => Train  Recon loss: 3.8651e-04 | Code loss: 4.6226e+02 | Total: 3.8651e-04 | adapter/W1_norm=7.0526e+01 | adapter/W1_mean=-4.9253e-05 | adapter/W1_std=6.8873e-02 | adapter/W2_norm=2.8079e+01 | adapter/W2_mean=-2.0011e-05 | adapter/W2_std=2.7421e-02 | adapter/delta_ratio=2.7635e+01

I 06.26/13:38:50 solver.py:275 ] 
=! Best NMSE: -1.6839e+01 (epoch=90)

I 06.26/13:38:51 solver.py:175 ] Epoch: [149/400][20/391] lr: 2.48e-04 | recon: 3.9085e-04 code: 4.3693e+02 total: 3.9085e-04 | time: 0.054
I 06.26/13:38:52 solver.py:175 ] Epoch: [149/400][40/391] lr: 2.48e-04 | recon: 3.8768e-04 code: 4.3653e+02 total: 3.8768e-04 | time: 0.046
I 06.26/13:38:53 solver.py:175 ] Epoch: [149/400][60/391] lr: 2.48e-04 | recon: 3.8742e-04 code: 4.3429e+02 total: 3.8742e-04 | time: 0.048
I 06.26/13:38:54 solver.py:175 ] Epoch: [149/400][80/391] lr: 2.48e-04 | recon: 3.8663e-04 code: 4.3285e+02 total: 3.8663e-04 | time: 0.045
I 06.26/13:38:54 solver.py:175 ] Epoch: [149/400][100/391] lr: 2.48e-04 | recon: 3.8646e-04 code: 4.3084e+02 total: 3.8646e-04 | time: 0.044
I 06.26/13:38:55 solver.py:175 ] Epoch: [149/400][120/391] lr: 2.48e-04 | recon: 3.8635e-04 code: 4.2936e+02 total: 3.8635e-04 | time: 0.046
I 06.26/13:38:56 solver.py:175 ] Epoch: [149/400][140/391] lr: 2.48e-04 | recon: 3.8624e-04 code: 4.2831e+02 total: 3.8624e-04 | time: 0.045
I 06.26/13:38:57 solver.py:175 ] Epoch: [149/400][160/391] lr: 2.48e-04 | recon: 3.8609e-04 code: 4.2720e+02 total: 3.8609e-04 | time: 0.046
I 06.26/13:38:58 solver.py:175 ] Epoch: [149/400][180/391] lr: 2.48e-04 | recon: 3.8600e-04 code: 4.2601e+02 total: 3.8600e-04 | time: 0.045
I 06.26/13:38:59 solver.py:175 ] Epoch: [149/400][200/391] lr: 2.48e-04 | recon: 3.8557e-04 code: 4.2465e+02 total: 3.8557e-04 | time: 0.045
