I 06.29/15:01:25 main.py:44  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/teacher_code_adapter/gated_lowrank_affine_mlp/src_seed2026_transnet_transnet_tgt_seed42_transnet_transnet_code1e-3_fc0.0_recT0.0_pca0.0_lr5e-4_ep400
I 06.29/15:01:25 main.py:45  ] => PyTorch Version: 2.5.1
I 06.29/15:01:25 init.py:13  ] Random seed set to 2026
I 06.29/15:01:26 init.py:92  ] Running on GPU 4
I 06.29/15:01:28 init.py:134 ] pretrained decoder loaded and frozen from exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth
I 06.29/15:01:28 init.py:141 ] pretrained encoder loaded and frozen from exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth
I 06.29/15:01:28 init.py:154 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth; adapter: gated_lowrank_affine_mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.29/15:01:28 init.py:161 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.29/15:01:28 init.py:166 ] => Model Flops: 3.7876e+01M
I 06.29/15:01:28 init.py:167 ] => Model Params Num: 5.2927e+00M

I 06.29/15:01:28 init.py:168 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): GatedLowRankAffineMLPAdapter(
    (lowrank_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (down): Linear(in_features=512, out_features=32, bias=False)
    (up): Linear(in_features=32, out_features=512, bias=False)
    (mlp_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.29/15:01:28 init.py:33  ] 
I 06.29/17:00:50 solver.py:282 ] Epoch: [243/400][60/391] lr: 2.32e-04 | recon: 2.5969e-06 code: 1.0036e-02 total: 1.2633e-05 | time: 0.068
I 06.29/17:00:51 solver.py:282 ] Epoch: [243/400][80/391] lr: 2.32e-04 | recon: 2.5972e-06 code: 1.0061e-02 total: 1.2658e-05 | time: 0.072
I 06.29/17:00:53 solver.py:282 ] Epoch: [243/400][100/391] lr: 2.32e-04 | recon: 2.6092e-06 code: 1.0102e-02 total: 1.2711e-05 | time: 0.072
I 06.29/17:00:54 solver.py:282 ] Epoch: [243/400][120/391] lr: 2.31e-04 | recon: 2.6016e-06 code: 1.0092e-02 total: 1.2693e-05 | time: 0.071
I 06.29/17:00:56 solver.py:282 ] Epoch: [243/400][140/391] lr: 2.31e-04 | recon: 2.6167e-06 code: 1.0116e-02 total: 1.2733e-05 | time: 0.073
I 06.29/17:00:57 solver.py:282 ] Epoch: [243/400][160/391] lr: 2.31e-04 | recon: 2.6212e-06 code: 1.0129e-02 total: 1.2750e-05 | time: 0.074
I 06.29/17:00:59 solver.py:282 ] Epoch: [243/400][180/391] lr: 2.31e-04 | recon: 2.6300e-06 code: 1.0147e-02 total: 1.2777e-05 | time: 0.073
I 06.29/17:01:00 solver.py:282 ] Epoch: [243/400][200/391] lr: 2.31e-04 | recon: 2.6257e-06 code: 1.0138e-02 total: 1.2763e-05 | time: 0.075
I 06.29/17:01:03 solver.py:282 ] Epoch: [243/400][220/391] lr: 2.31e-04 | recon: 2.6256e-06 code: 1.0131e-02 total: 1.2757e-05 | time: 0.082
I 06.29/17:01:05 solver.py:282 ] Epoch: [243/400][240/391] lr: 2.31e-04 | recon: 2.6296e-06 code: 1.0139e-02 total: 1.2768e-05 | time: 0.082
I 06.29/17:01:07 solver.py:282 ] Epoch: [243/400][260/391] lr: 2.31e-04 | recon: 2.6265e-06 code: 1.0131e-02 total: 1.2758e-05 | time: 0.083
I 06.29/17:01:09 solver.py:282 ] Epoch: [243/400][280/391] lr: 2.31e-04 | recon: 2.6296e-06 code: 1.0138e-02 total: 1.2768e-05 | time: 0.084
I 06.29/17:01:10 solver.py:282 ] Epoch: [243/400][300/391] lr: 2.31e-04 | recon: 2.6305e-06 code: 1.0150e-02 total: 1.2780e-05 | time: 0.083
I 06.29/17:01:12 solver.py:282 ] Epoch: [243/400][320/391] lr: 2.30e-04 | recon: 2.6328e-06 code: 1.0157e-02 total: 1.2789e-05 | time: 0.083
I 06.29/17:01:13 solver.py:282 ] Epoch: [243/400][340/391] lr: 2.30e-04 | recon: 2.6287e-06 code: 1.0149e-02 total: 1.2778e-05 | time: 0.081
I 06.29/17:01:15 solver.py:282 ] Epoch: [243/400][360/391] lr: 2.30e-04 | recon: 2.6290e-06 code: 1.0149e-02 total: 1.2778e-05 | time: 0.082
I 06.29/17:01:16 solver.py:282 ] Epoch: [243/400][380/391] lr: 2.30e-04 | recon: 2.6332e-06 code: 1.0154e-02 total: 1.2787e-05 | time: 0.081
I 06.29/17:01:17 solver.py:318 ] => Train  Recon loss: 2.6325e-06 | Code loss: 1.0153e-02 | Total: 1.2785e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4442e-01 | adapter/gate_std=1.1792e-02 | adapter/down_norm=1.0848e+01 | adapter/up_norm=7.0413e+00 | adapter/bias_norm=1.5214e+00 | adapter/W1_norm=9.5498e+01 | adapter/W2_norm=4.9758e+01 | adapter/lowrank_ratio=2.3480e+00 | adapter/mlp_ratio=2.6710e+00 | adapter/delta_ratio=1.4389e+00

I 06.29/17:01:17 solver.py:427 ] 
=! Best NMSE: -2.1097e+01 (epoch=240)

I 06.29/17:01:19 solver.py:282 ] Epoch: [244/400][20/391] lr: 2.30e-04 | recon: 2.6324e-06 code: 1.0024e-02 total: 1.2656e-05 | time: 0.059
I 06.29/17:01:20 solver.py:282 ] Epoch: [244/400][40/391] lr: 2.30e-04 | recon: 2.6119e-06 code: 1.0051e-02 total: 1.2663e-05 | time: 0.069
I 06.29/17:01:22 solver.py:282 ] Epoch: [244/400][60/391] lr: 2.30e-04 | recon: 2.5982e-06 code: 1.0065e-02 total: 1.2663e-05 | time: 0.068
I 06.29/17:01:23 solver.py:282 ] Epoch: [244/400][80/391] lr: 2.30e-04 | recon: 2.5870e-06 code: 1.0025e-02 total: 1.2612e-05 | time: 0.071
I 06.29/17:01:25 solver.py:282 ] Epoch: [244/400][100/391] lr: 2.30e-04 | recon: 2.5928e-06 code: 1.0032e-02 total: 1.2625e-05 | time: 0.073
I 06.29/17:01:26 solver.py:282 ] Epoch: [244/400][120/391] lr: 2.30e-04 | recon: 2.5978e-06 code: 1.0030e-02 total: 1.2628e-05 | time: 0.073
I 06.29/17:01:28 solver.py:282 ] Epoch: [244/400][140/391] lr: 2.29e-04 | recon: 2.6034e-06 code: 1.0041e-02 total: 1.2644e-05 | time: 0.075
I 06.29/17:01:29 solver.py:282 ] Epoch: [244/400][160/391] lr: 2.29e-04 | recon: 2.6041e-06 code: 1.0036e-02 total: 1.2640e-05 | time: 0.072
I 06.29/17:01:31 solver.py:282 ] Epoch: [244/400][180/391] lr: 2.29e-04 | recon: 2.6043e-06 code: 1.0040e-02 total: 1.2644e-05 | time: 0.074
I 06.29/17:01:33 solver.py:282 ] Epoch: [244/400][200/391] lr: 2.29e-04 | recon: 2.6092e-06 code: 1.0058e-02 total: 1.2668e-05 | time: 0.075
I 06.29/17:01:34 solver.py:282 ] Epoch: [244/400][220/391] lr: 2.29e-04 | recon: 2.6093e-06 code: 1.0067e-02 total: 1.2676e-05 | time: 0.075
I 06.29/17:01:36 solver.py:282 ] Epoch: [244/400][240/391] lr: 2.29e-04 | recon: 2.6117e-06 code: 1.0076e-02 total: 1.2687e-05 | time: 0.076
I 06.29/17:01:37 solver.py:282 ] Epoch: [244/400][260/391] lr: 2.29e-04 | recon: 2.6190e-06 code: 1.0093e-02 total: 1.2712e-05 | time: 0.074
I 06.29/17:01:39 solver.py:282 ] Epoch: [244/400][280/391] lr: 2.29e-04 | recon: 2.6228e-06 code: 1.0107e-02 total: 1.2730e-05 | time: 0.076
I 06.29/17:01:40 solver.py:282 ] Epoch: [244/400][300/391] lr: 2.29e-04 | recon: 2.6233e-06 code: 1.0113e-02 total: 1.2737e-05 | time: 0.075
I 06.29/17:01:41 solver.py:282 ] Epoch: [244/400][320/391] lr: 2.29e-04 | recon: 2.6256e-06 code: 1.0116e-02 total: 1.2742e-05 | time: 0.074
I 06.29/17:01:43 solver.py:282 ] Epoch: [244/400][340/391] lr: 2.28e-04 | recon: 2.6227e-06 code: 1.0107e-02 total: 1.2730e-05 | time: 0.074
I 06.29/17:01:44 solver.py:282 ] Epoch: [244/400][360/391] lr: 2.28e-04 | recon: 2.6254e-06 code: 1.0122e-02 total: 1.2747e-05 | time: 0.075
I 06.29/17:01:46 solver.py:282 ] Epoch: [244/400][380/391] lr: 2.28e-04 | recon: 2.6247e-06 code: 1.0126e-02 total: 1.2751e-05 | time: 0.074
I 06.29/17:01:47 solver.py:318 ] => Train  Recon loss: 2.6254e-06 | Code loss: 1.0127e-02 | Total: 1.2752e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4454e-01 | adapter/gate_std=1.1781e-02 | adapter/down_norm=1.0853e+01 | adapter/up_norm=7.0496e+00 | adapter/bias_norm=1.5230e+00 | adapter/W1_norm=9.5514e+01 | adapter/W2_norm=4.9796e+01 | adapter/lowrank_ratio=2.3513e+00 | adapter/mlp_ratio=2.6727e+00 | adapter/delta_ratio=1.4403e+00

I 06.29/17:01:47 solver.py:427 ] 
=! Best NMSE: -2.1097e+01 (epoch=240)

I 06.29/17:01:49 solver.py:282 ] Epoch: [245/400][20/391] lr: 2.28e-04 | recon: 2.6029e-06 code: 1.0105e-02 total: 1.2708e-05 | time: 0.085
I 06.29/17:01:50 solver.py:282 ] Epoch: [245/400][40/391] lr: 2.28e-04 | recon: 2.6122e-06 code: 1.0076e-02 total: 1.2688e-05 | time: 0.084
I 06.29/17:01:52 solver.py:282 ] Epoch: [245/400][60/391] lr: 2.28e-04 | recon: 2.6136e-06 code: 1.0090e-02 total: 1.2704e-05 | time: 0.078
I 06.29/17:01:53 solver.py:282 ] Epoch: [245/400][80/391] lr: 2.28e-04 | recon: 2.6084e-06 code: 1.0092e-02 total: 1.2701e-05 | time: 0.080
I 06.29/17:01:55 solver.py:282 ] Epoch: [245/400][100/391] lr: 2.28e-04 | recon: 2.5995e-06 code: 1.0046e-02 total: 1.2646e-05 | time: 0.079
I 06.29/17:01:56 solver.py:282 ] Epoch: [245/400][120/391] lr: 2.28e-04 | recon: 2.6146e-06 code: 1.0073e-02 total: 1.2688e-05 | time: 0.078
I 06.29/17:01:58 solver.py:282 ] Epoch: [245/400][140/391] lr: 2.28e-04 | recon: 2.6239e-06 code: 1.0098e-02 total: 1.2722e-05 | time: 0.077
I 06.29/17:01:59 solver.py:282 ] Epoch: [245/400][160/391] lr: 2.27e-04 | recon: 2.6236e-06 code: 1.0103e-02 total: 1.2726e-05 | time: 0.076
I 06.29/17:02:01 solver.py:282 ] Epoch: [245/400][180/391] lr: 2.27e-04 | recon: 2.6231e-06 code: 1.0116e-02 total: 1.2739e-05 | time: 0.078
I 06.29/17:02:04 solver.py:282 ] Epoch: [245/400][200/391] lr: 2.27e-04 | recon: 2.6271e-06 code: 1.0122e-02 total: 1.2749e-05 | time: 0.087
I 06.29/17:02:06 solver.py:282 ] Epoch: [245/400][220/391] lr: 2.27e-04 | recon: 2.6238e-06 code: 1.0109e-02 total: 1.2733e-05 | time: 0.085
I 06.29/17:02:07 solver.py:282 ] Epoch: [245/400][240/391] lr: 2.27e-04 | recon: 2.6217e-06 code: 1.0103e-02 total: 1.2724e-05 | time: 0.084
I 06.29/17:02:09 solver.py:282 ] Epoch: [245/400][260/391] lr: 2.27e-04 | recon: 2.6176e-06 code: 1.0093e-02 total: 1.2711e-05 | time: 0.083
I 06.29/17:02:10 solver.py:282 ] Epoch: [245/400][280/391] lr: 2.27e-04 | recon: 2.6199e-06 code: 1.0102e-02 total: 1.2722e-05 | time: 0.082
I 06.29/17:02:12 solver.py:282 ] Epoch: [245/400][300/391] lr: 2.27e-04 | recon: 2.6228e-06 code: 1.0112e-02 total: 1.2735e-05 | time: 0.082
I 06.29/17:02:13 solver.py:282 ] Epoch: [245/400][320/391] lr: 2.27e-04 | recon: 2.6209e-06 code: 1.0112e-02 total: 1.2733e-05 | time: 0.082
I 06.29/17:02:14 solver.py:282 ] Epoch: [245/400][340/391] lr: 2.27e-04 | recon: 2.6217e-06 code: 1.0110e-02 total: 1.2732e-05 | time: 0.081
I 06.29/17:02:16 solver.py:282 ] Epoch: [245/400][360/391] lr: 2.26e-04 | recon: 2.6206e-06 code: 1.0111e-02 total: 1.2732e-05 | time: 0.081
I 06.29/17:02:17 solver.py:282 ] Epoch: [245/400][380/391] lr: 2.26e-04 | recon: 2.6221e-06 code: 1.0121e-02 total: 1.2743e-05 | time: 0.080
I 06.29/17:02:18 solver.py:318 ] => Train  Recon loss: 2.6260e-06 | Code loss: 1.0129e-02 | Total: 1.2755e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4463e-01 | adapter/gate_std=1.1792e-02 | adapter/down_norm=1.0858e+01 | adapter/up_norm=7.0581e+00 | adapter/bias_norm=1.5245e+00 | adapter/W1_norm=9.5531e+01 | adapter/W2_norm=4.9833e+01 | adapter/lowrank_ratio=2.2667e+00 | adapter/mlp_ratio=2.6070e+00 | adapter/delta_ratio=1.4434e+00

I 06.29/17:02:18 solver.py:427 ] 
=! Best NMSE: -2.1097e+01 (epoch=240)

I 06.29/17:02:20 solver.py:282 ] Epoch: [246/400][20/391] lr: 2.26e-04 | recon: 2.6107e-06 code: 9.9850e-03 total: 1.2596e-05 | time: 0.087
I 06.29/17:02:22 solver.py:282 ] Epoch: [246/400][40/391] lr: 2.26e-04 | recon: 2.5933e-06 code: 9.9729e-03 total: 1.2566e-05 | time: 0.082
I 06.29/17:02:23 solver.py:282 ] Epoch: [246/400][60/391] lr: 2.26e-04 | recon: 2.5747e-06 code: 9.9546e-03 total: 1.2529e-05 | time: 0.075
I 06.29/17:02:24 solver.py:282 ] Epoch: [246/400][80/391] lr: 2.26e-04 | recon: 2.5900e-06 code: 9.9843e-03 total: 1.2574e-05 | time: 0.078
I 06.29/17:02:26 solver.py:282 ] Epoch: [246/400][100/391] lr: 2.26e-04 | recon: 2.5905e-06 code: 9.9817e-03 total: 1.2572e-05 | time: 0.081
I 06.29/17:02:28 solver.py:282 ] Epoch: [246/400][120/391] lr: 2.26e-04 | recon: 2.5948e-06 code: 9.9884e-03 total: 1.2583e-05 | time: 0.080
I 06.29/17:02:29 solver.py:282 ] Epoch: [246/400][140/391] lr: 2.26e-04 | recon: 2.5936e-06 code: 9.9863e-03 total: 1.2580e-05 | time: 0.078
I 06.29/17:02:31 solver.py:282 ] Epoch: [246/400][160/391] lr: 2.26e-04 | recon: 2.5953e-06 code: 1.0004e-02 total: 1.2600e-05 | time: 0.077
I 06.29/17:02:32 solver.py:282 ] Epoch: [246/400][180/391] lr: 2.25e-04 | recon: 2.5871e-06 code: 9.9864e-03 total: 1.2573e-05 | time: 0.078
I 06.29/17:02:34 solver.py:282 ] Epoch: [246/400][200/391] lr: 2.25e-04 | recon: 2.5924e-06 code: 1.0001e-02 total: 1.2593e-05 | time: 0.077
I 06.29/17:02:35 solver.py:282 ] Epoch: [246/400][220/391] lr: 2.25e-04 | recon: 2.6028e-06 code: 1.0042e-02 total: 1.2645e-05 | time: 0.077
I 06.29/17:02:36 solver.py:282 ] Epoch: [246/400][240/391] lr: 2.25e-04 | recon: 2.6030e-06 code: 1.0044e-02 total: 1.2647e-05 | time: 0.076
I 06.29/17:02:38 solver.py:282 ] Epoch: [246/400][260/391] lr: 2.25e-04 | recon: 2.6069e-06 code: 1.0058e-02 total: 1.2665e-05 | time: 0.076
I 06.29/17:02:39 solver.py:282 ] Epoch: [246/400][280/391] lr: 2.25e-04 | recon: 2.6070e-06 code: 1.0068e-02 total: 1.2675e-05 | time: 0.075
I 06.29/17:02:41 solver.py:282 ] Epoch: [246/400][300/391] lr: 2.25e-04 | recon: 2.6071e-06 code: 1.0066e-02 total: 1.2673e-05 | time: 0.075
I 06.29/17:02:42 solver.py:282 ] Epoch: [246/400][320/391] lr: 2.25e-04 | recon: 2.6118e-06 code: 1.0079e-02 total: 1.2691e-05 | time: 0.075
I 06.29/17:02:44 solver.py:282 ] Epoch: [246/400][340/391] lr: 2.25e-04 | recon: 2.6136e-06 code: 1.0082e-02 total: 1.2696e-05 | time: 0.076
I 06.29/17:02:45 solver.py:282 ] Epoch: [246/400][360/391] lr: 2.25e-04 | recon: 2.6176e-06 code: 1.0089e-02 total: 1.2706e-05 | time: 0.075
I 06.29/17:02:47 solver.py:282 ] Epoch: [246/400][380/391] lr: 2.24e-04 | recon: 2.6200e-06 code: 1.0096e-02 total: 1.2716e-05 | time: 0.075
I 06.29/17:02:48 solver.py:318 ] => Train  Recon loss: 2.6224e-06 | Code loss: 1.0100e-02 | Total: 1.2722e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4476e-01 | adapter/gate_std=1.1806e-02 | adapter/down_norm=1.0862e+01 | adapter/up_norm=7.0660e+00 | adapter/bias_norm=1.5259e+00 | adapter/W1_norm=9.5547e+01 | adapter/W2_norm=4.9870e+01 | adapter/lowrank_ratio=2.2688e+00 | adapter/mlp_ratio=2.6022e+00 | adapter/delta_ratio=1.4509e+00

I 06.29/17:02:48 solver.py:427 ] 
=! Best NMSE: -2.1097e+01 (epoch=240)

I 06.29/17:02:49 solver.py:282 ] Epoch: [247/400][20/391] lr: 2.24e-04 | recon: 2.5955e-06 code: 1.0081e-02 total: 1.2677e-05 | time: 0.083
I 06.29/17:02:51 solver.py:282 ] Epoch: [247/400][40/391] lr: 2.24e-04 | recon: 2.5966e-06 code: 1.0038e-02 total: 1.2635e-05 | time: 0.080
I 06.29/17:02:52 solver.py:282 ] Epoch: [247/400][60/391] lr: 2.24e-04 | recon: 2.5881e-06 code: 1.0015e-02 total: 1.2603e-05 | time: 0.073
I 06.29/17:02:53 solver.py:282 ] Epoch: [247/400][80/391] lr: 2.24e-04 | recon: 2.5953e-06 code: 1.0019e-02 total: 1.2614e-05 | time: 0.072
I 06.29/17:02:55 solver.py:282 ] Epoch: [247/400][100/391] lr: 2.24e-04 | recon: 2.6057e-06 code: 1.0023e-02 total: 1.2628e-05 | time: 0.071
I 06.29/17:02:56 solver.py:282 ] Epoch: [247/400][120/391] lr: 2.24e-04 | recon: 2.6059e-06 code: 1.0020e-02 total: 1.2626e-05 | time: 0.072
I 06.29/17:02:58 solver.py:282 ] Epoch: [247/400][140/391] lr: 2.24e-04 | recon: 2.6119e-06 code: 1.0034e-02 total: 1.2646e-05 | time: 0.072
I 06.29/17:02:59 solver.py:282 ] Epoch: [247/400][160/391] lr: 2.24e-04 | recon: 2.6090e-06 code: 1.0030e-02 total: 1.2639e-05 | time: 0.070
I 06.29/17:03:01 solver.py:282 ] Epoch: [247/400][180/391] lr: 2.24e-04 | recon: 2.6131e-06 code: 1.0048e-02 total: 1.2661e-05 | time: 0.072
I 06.29/17:03:04 solver.py:282 ] Epoch: [247/400][200/391] lr: 2.23e-04 | recon: 2.6109e-06 code: 1.0053e-02 total: 1.2664e-05 | time: 0.080
I 06.29/17:03:05 solver.py:282 ] Epoch: [247/400][220/391] lr: 2.23e-04 | recon: 2.6044e-06 code: 1.0053e-02 total: 1.2657e-05 | time: 0.080
I 06.29/17:03:07 solver.py:282 ] Epoch: [247/400][240/391] lr: 2.23e-04 | recon: 2.6041e-06 code: 1.0048e-02 total: 1.2652e-05 | time: 0.078
I 06.29/17:03:08 solver.py:282 ] Epoch: [247/400][260/391] lr: 2.23e-04 | recon: 2.6089e-06 code: 1.0064e-02 total: 1.2673e-05 | time: 0.078
I 06.29/17:03:10 solver.py:282 ] Epoch: [247/400][280/391] lr: 2.23e-04 | recon: 2.6128e-06 code: 1.0073e-02 total: 1.2686e-05 | time: 0.078
I 06.29/17:03:11 solver.py:282 ] Epoch: [247/400][300/391] lr: 2.23e-04 | recon: 2.6113e-06 code: 1.0075e-02 total: 1.2686e-05 | time: 0.078
I 06.29/17:03:13 solver.py:282 ] Epoch: [247/400][320/391] lr: 2.23e-04 | recon: 2.6106e-06 code: 1.0071e-02 total: 1.2681e-05 | time: 0.078
I 06.29/17:03:14 solver.py:282 ] Epoch: [247/400][340/391] lr: 2.23e-04 | recon: 2.6111e-06 code: 1.0073e-02 total: 1.2684e-05 | time: 0.078
I 06.29/17:03:16 solver.py:282 ] Epoch: [247/400][360/391] lr: 2.23e-04 | recon: 2.6128e-06 code: 1.0078e-02 total: 1.2691e-05 | time: 0.077
I 06.29/17:03:17 solver.py:282 ] Epoch: [247/400][380/391] lr: 2.23e-04 | recon: 2.6125e-06 code: 1.0081e-02 total: 1.2693e-05 | time: 0.078
I 06.29/17:03:18 solver.py:318 ] => Train  Recon loss: 2.6173e-06 | Code loss: 1.0091e-02 | Total: 1.2708e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4486e-01 | adapter/gate_std=1.1811e-02 | adapter/down_norm=1.0867e+01 | adapter/up_norm=7.0755e+00 | adapter/bias_norm=1.5275e+00 | adapter/W1_norm=9.5563e+01 | adapter/W2_norm=4.9906e+01 | adapter/lowrank_ratio=2.2169e+00 | adapter/mlp_ratio=2.5504e+00 | adapter/delta_ratio=1.4376e+00

I 06.29/17:03:18 solver.py:427 ] 
=! Best NMSE: -2.1097e+01 (epoch=240)

I 06.29/17:03:20 solver.py:282 ] Epoch: [248/400][20/391] lr: 2.22e-04 | recon: 2.6420e-06 code: 1.0068e-02 total: 1.2710e-05 | time: 0.068
I 06.29/17:03:21 solver.py:282 ] Epoch: [248/400][40/391] lr: 2.22e-04 | recon: 2.6362e-06 code: 1.0039e-02 total: 1.2675e-05 | time: 0.077
I 06.29/17:03:22 solver.py:282 ] Epoch: [248/400][60/391] lr: 2.22e-04 | recon: 2.6320e-06 code: 1.0104e-02 total: 1.2736e-05 | time: 0.070
I 06.29/17:03:24 solver.py:282 ] Epoch: [248/400][80/391] lr: 2.22e-04 | recon: 2.6081e-06 code: 1.0069e-02 total: 1.2677e-05 | time: 0.073
I 06.29/17:03:25 solver.py:282 ] Epoch: [248/400][100/391] lr: 2.22e-04 | recon: 2.6053e-06 code: 1.0062e-02 total: 1.2668e-05 | time: 0.071
I 06.29/17:03:27 solver.py:282 ] Epoch: [248/400][120/391] lr: 2.22e-04 | recon: 2.6127e-06 code: 1.0085e-02 total: 1.2698e-05 | time: 0.072
I 06.29/17:03:29 solver.py:282 ] Epoch: [248/400][140/391] lr: 2.22e-04 | recon: 2.6107e-06 code: 1.0073e-02 total: 1.2684e-05 | time: 0.073
I 06.29/17:03:30 solver.py:282 ] Epoch: [248/400][160/391] lr: 2.22e-04 | recon: 2.6217e-06 code: 1.0098e-02 total: 1.2719e-05 | time: 0.072
I 06.29/17:03:31 solver.py:282 ] Epoch: [248/400][180/391] lr: 2.22e-04 | recon: 2.6224e-06 code: 1.0103e-02 total: 1.2725e-05 | time: 0.073
I 06.29/17:03:33 solver.py:282 ] Epoch: [248/400][200/391] lr: 2.21e-04 | recon: 2.6181e-06 code: 1.0092e-02 total: 1.2710e-05 | time: 0.073
I 06.29/17:03:34 solver.py:282 ] Epoch: [248/400][220/391] lr: 2.21e-04 | recon: 2.6221e-06 code: 1.0093e-02 total: 1.2715e-05 | time: 0.072
I 06.29/17:03:36 solver.py:282 ] Epoch: [248/400][240/391] lr: 2.21e-04 | recon: 2.6238e-06 code: 1.0090e-02 total: 1.2714e-05 | time: 0.072
I 06.29/17:03:37 solver.py:282 ] Epoch: [248/400][260/391] lr: 2.21e-04 | recon: 2.6272e-06 code: 1.0101e-02 total: 1.2728e-05 | time: 0.072
I 06.29/17:03:39 solver.py:282 ] Epoch: [248/400][280/391] lr: 2.21e-04 | recon: 2.6261e-06 code: 1.0098e-02 total: 1.2724e-05 | time: 0.072
I 06.29/17:03:40 solver.py:282 ] Epoch: [248/400][300/391] lr: 2.21e-04 | recon: 2.6246e-06 code: 1.0093e-02 total: 1.2718e-05 | time: 0.072
I 06.29/17:03:41 solver.py:282 ] Epoch: [248/400][320/391] lr: 2.21e-04 | recon: 2.6214e-06 code: 1.0092e-02 total: 1.2713e-05 | time: 0.072
I 06.29/17:03:43 solver.py:282 ] Epoch: [248/400][340/391] lr: 2.21e-04 | recon: 2.6177e-06 code: 1.0086e-02 total: 1.2703e-05 | time: 0.072
I 06.29/17:03:44 solver.py:282 ] Epoch: [248/400][360/391] lr: 2.21e-04 | recon: 2.6173e-06 code: 1.0085e-02 total: 1.2703e-05 | time: 0.072
I 06.29/17:03:45 solver.py:282 ] Epoch: [248/400][380/391] lr: 2.21e-04 | recon: 2.6188e-06 code: 1.0089e-02 total: 1.2708e-05 | time: 0.071
I 06.29/17:03:46 solver.py:318 ] => Train  Recon loss: 2.6158e-06 | Code loss: 1.0081e-02 | Total: 1.2696e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4496e-01 | adapter/gate_std=1.1807e-02 | adapter/down_norm=1.0871e+01 | adapter/up_norm=7.0840e+00 | adapter/bias_norm=1.5289e+00 | adapter/W1_norm=9.5578e+01 | adapter/W2_norm=4.9942e+01 | adapter/lowrank_ratio=2.3840e+00 | adapter/mlp_ratio=2.6893e+00 | adapter/delta_ratio=1.4377e+00

I 06.29/17:03:47 solver.py:427 ] 
=! Best NMSE: -2.1097e+01 (epoch=240)

I 06.29/17:03:48 solver.py:282 ] Epoch: [249/400][20/391] lr: 2.20e-04 | recon: 2.5771e-06 code: 9.9257e-03 total: 1.2503e-05 | time: 0.083
