I 05.31/07:01:20 main.py:23  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/seed42/COST2100/in/convnext_transnet/base
I 05.31/07:01:20 main.py:24  ] => PyTorch Version: 2.5.1
I 05.31/07:01:20 init.py:13  ] Random seed set to 42
I 05.31/07:01:20 init.py:53  ] Running on GPU 0
I 05.31/07:01:32 init.py:88  ] => Model Name: UniversalCSI [pretrained: None]
I 05.31/07:01:32 init.py:89  ] => Model Config: compression ratio=1/4; encoder=convnext; decoder=transnet; code_adapter=False; input shape=(2, 32, 32); input dim=2048
I 05.31/07:01:32 init.py:95  ] => Model Flops: 2.9037e+01M
I 05.31/07:01:32 init.py:96  ] => Model Params Num: 3.7457e+00M

I 05.31/07:01:32 init.py:97  ] 
**********
UniversalCSIModel(
  (encoder): ConvNeXtCsiEncoder(
    (features): Sequential(
      (stem): Conv2d(2, 16, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (stage1_block1): ConvNeXtBlock(
        (dwconv): Conv2d(16, 16, kernel_size=(7, 7), stride=(1, 1), padding=(3, 3), groups=16)
        (norm): GroupNorm(1, 16, eps=1e-05, affine=True)
        (pwconv): Sequential(
          (conv1): Conv2d(16, 64, kernel_size=(1, 1), stride=(1, 1))
          (gelu): GELU(approximate='none')
          (conv2): Conv2d(64, 16, kernel_size=(1, 1), stride=(1, 1))
        )
      )
      (down1): Conv2d(16, 32, kernel_size=(2, 2), stride=(2, 2))
      (stage2_block1): ConvNeXtBlock(
        (dwconv): Conv2d(32, 32, kernel_size=(7, 7), stride=(1, 1), padding=(3, 3), groups=32)
        (norm): GroupNorm(1, 32, eps=1e-05, affine=True)
        (pwconv): Sequential(
          (conv1): Conv2d(32, 128, kernel_size=(1, 1), stride=(1, 1))
          (gelu): GELU(approximate='none')
          (conv2): Conv2d(128, 32, kernel_size=(1, 1), stride=(1, 1))
        )
      )
      (down2): Conv2d(32, 64, kernel_size=(2, 2), stride=(2, 2))
      (stage3_block1): ConvNeXtBlock(
        (dwconv): Conv2d(64, 64, kernel_size=(7, 7), stride=(1, 1), padding=(3, 3), groups=64)
        (norm): GroupNorm(1, 64, eps=1e-05, affine=True)
        (pwconv): Sequential(
          (conv1): Conv2d(64, 256, kernel_size=(1, 1), stride=(1, 1))
          (gelu): GELU(approximate='none')
          (conv2): Conv2d(256, 64, kernel_size=(1, 1), stride=(1, 1))
        )
      )
    )
    (head_norm): LayerNorm((4096,), eps=1e-05, elementwise_affine=True)
    (fc): Linear(in_features=4096, out_features=512, bias=True)
  )
  (code_adapter): CodeAdapter(
    (net): Identity()
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
)
**********

I 05.31/07:01:32 init.py:33  ] 
I 05.31/10:41:59 solver.py:136 ] Epoch: [128/400][500/500] lr: 1.79e-04 | MSE loss: 9.1574e-07 | time: 0.211
I 05.31/10:41:59 solver.py:146 ] => Train  Loss: 9.1574e-07

I 05.31/10:42:00 solver.py:205 ] 
=! Best NMSE: -2.5731e+01 (epoch=120)

I 05.31/10:42:07 solver.py:136 ] Epoch: [129/400][20/500] lr: 1.79e-04 | MSE loss: 9.1606e-07 | time: 0.342
I 05.31/10:42:11 solver.py:136 ] Epoch: [129/400][40/500] lr: 1.79e-04 | MSE loss: 9.3671e-07 | time: 0.271
I 05.31/10:42:15 solver.py:136 ] Epoch: [129/400][60/500] lr: 1.79e-04 | MSE loss: 9.4581e-07 | time: 0.246
I 05.31/10:42:18 solver.py:136 ] Epoch: [129/400][80/500] lr: 1.79e-04 | MSE loss: 9.3916e-07 | time: 0.232
I 05.31/10:42:23 solver.py:136 ] Epoch: [129/400][100/500] lr: 1.79e-04 | MSE loss: 9.2450e-07 | time: 0.229
I 05.31/10:42:27 solver.py:136 ] Epoch: [129/400][120/500] lr: 1.79e-04 | MSE loss: 9.2401e-07 | time: 0.225
I 05.31/10:42:31 solver.py:136 ] Epoch: [129/400][140/500] lr: 1.79e-04 | MSE loss: 9.1636e-07 | time: 0.222
I 05.31/10:42:35 solver.py:136 ] Epoch: [129/400][160/500] lr: 1.79e-04 | MSE loss: 9.0864e-07 | time: 0.218
I 05.31/10:42:39 solver.py:136 ] Epoch: [129/400][180/500] lr: 1.79e-04 | MSE loss: 9.1380e-07 | time: 0.218
I 05.31/10:42:44 solver.py:136 ] Epoch: [129/400][200/500] lr: 1.79e-04 | MSE loss: 9.2025e-07 | time: 0.219
I 05.31/10:42:48 solver.py:136 ] Epoch: [129/400][220/500] lr: 1.79e-04 | MSE loss: 9.2274e-07 | time: 0.217
I 05.31/10:42:52 solver.py:136 ] Epoch: [129/400][240/500] lr: 1.79e-04 | MSE loss: 9.1973e-07 | time: 0.215
I 05.31/10:42:56 solver.py:136 ] Epoch: [129/400][260/500] lr: 1.79e-04 | MSE loss: 9.1939e-07 | time: 0.214
I 05.31/10:43:00 solver.py:136 ] Epoch: [129/400][280/500] lr: 1.79e-04 | MSE loss: 9.1489e-07 | time: 0.215
I 05.31/10:43:06 solver.py:136 ] Epoch: [129/400][300/500] lr: 1.79e-04 | MSE loss: 9.1040e-07 | time: 0.222
I 05.31/10:43:11 solver.py:136 ] Epoch: [129/400][320/500] lr: 1.79e-04 | MSE loss: 9.0757e-07 | time: 0.222
I 05.31/10:43:15 solver.py:136 ] Epoch: [129/400][340/500] lr: 1.79e-04 | MSE loss: 9.0903e-07 | time: 0.220
I 05.31/10:43:19 solver.py:136 ] Epoch: [129/400][360/500] lr: 1.79e-04 | MSE loss: 9.0935e-07 | time: 0.219
I 05.31/10:43:23 solver.py:136 ] Epoch: [129/400][380/500] lr: 1.79e-04 | MSE loss: 9.0815e-07 | time: 0.218
I 05.31/10:43:27 solver.py:136 ] Epoch: [129/400][400/500] lr: 1.79e-04 | MSE loss: 9.0837e-07 | time: 0.217
I 05.31/10:43:31 solver.py:136 ] Epoch: [129/400][420/500] lr: 1.79e-04 | MSE loss: 9.0517e-07 | time: 0.218
I 05.31/10:43:35 solver.py:136 ] Epoch: [129/400][440/500] lr: 1.79e-04 | MSE loss: 9.0821e-07 | time: 0.217
I 05.31/10:43:40 solver.py:136 ] Epoch: [129/400][460/500] lr: 1.79e-04 | MSE loss: 9.0928e-07 | time: 0.218
I 05.31/10:43:44 solver.py:136 ] Epoch: [129/400][480/500] lr: 1.79e-04 | MSE loss: 9.0938e-07 | time: 0.217
I 05.31/10:43:48 solver.py:136 ] Epoch: [129/400][500/500] lr: 1.78e-04 | MSE loss: 9.1131e-07 | time: 0.217
I 05.31/10:43:48 solver.py:146 ] => Train  Loss: 9.1131e-07

I 05.31/10:43:49 solver.py:205 ] 
=! Best NMSE: -2.5731e+01 (epoch=120)

I 05.31/10:43:54 solver.py:136 ] Epoch: [130/400][20/500] lr: 1.78e-04 | MSE loss: 9.2703e-07 | time: 0.233
I 05.31/10:43:58 solver.py:136 ] Epoch: [130/400][40/500] lr: 1.78e-04 | MSE loss: 8.8198e-07 | time: 0.220
I 05.31/10:44:05 solver.py:136 ] Epoch: [130/400][60/500] lr: 1.78e-04 | MSE loss: 8.8649e-07 | time: 0.259
I 05.31/10:44:09 solver.py:136 ] Epoch: [130/400][80/500] lr: 1.78e-04 | MSE loss: 8.9737e-07 | time: 0.246
I 05.31/10:44:13 solver.py:136 ] Epoch: [130/400][100/500] lr: 1.78e-04 | MSE loss: 9.0575e-07 | time: 0.238
I 05.31/10:44:17 solver.py:136 ] Epoch: [130/400][120/500] lr: 1.78e-04 | MSE loss: 9.0514e-07 | time: 0.232
I 05.31/10:44:21 solver.py:136 ] Epoch: [130/400][140/500] lr: 1.78e-04 | MSE loss: 8.9878e-07 | time: 0.228
I 05.31/10:44:25 solver.py:136 ] Epoch: [130/400][160/500] lr: 1.78e-04 | MSE loss: 9.0005e-07 | time: 0.227
I 05.31/10:44:30 solver.py:136 ] Epoch: [130/400][180/500] lr: 1.78e-04 | MSE loss: 8.9510e-07 | time: 0.225
I 05.31/10:44:34 solver.py:136 ] Epoch: [130/400][200/500] lr: 1.78e-04 | MSE loss: 8.9150e-07 | time: 0.224
I 05.31/10:44:38 solver.py:136 ] Epoch: [130/400][220/500] lr: 1.78e-04 | MSE loss: 8.9119e-07 | time: 0.221
I 05.31/10:44:42 solver.py:136 ] Epoch: [130/400][240/500] lr: 1.78e-04 | MSE loss: 8.9246e-07 | time: 0.220
I 05.31/10:44:46 solver.py:136 ] Epoch: [130/400][260/500] lr: 1.78e-04 | MSE loss: 8.9257e-07 | time: 0.218
I 05.31/10:44:50 solver.py:136 ] Epoch: [130/400][280/500] lr: 1.78e-04 | MSE loss: 8.9455e-07 | time: 0.218
I 05.31/10:44:54 solver.py:136 ] Epoch: [130/400][300/500] lr: 1.78e-04 | MSE loss: 8.9485e-07 | time: 0.217
I 05.31/10:44:58 solver.py:136 ] Epoch: [130/400][320/500] lr: 1.78e-04 | MSE loss: 8.9538e-07 | time: 0.216
I 05.31/10:45:04 solver.py:136 ] Epoch: [130/400][340/500] lr: 1.78e-04 | MSE loss: 8.9603e-07 | time: 0.220
I 05.31/10:45:08 solver.py:136 ] Epoch: [130/400][360/500] lr: 1.78e-04 | MSE loss: 8.9310e-07 | time: 0.219
I 05.31/10:45:12 solver.py:136 ] Epoch: [130/400][380/500] lr: 1.78e-04 | MSE loss: 8.9423e-07 | time: 0.218
I 05.31/10:45:16 solver.py:136 ] Epoch: [130/400][400/500] lr: 1.78e-04 | MSE loss: 8.9369e-07 | time: 0.218
I 05.31/10:45:20 solver.py:136 ] Epoch: [130/400][420/500] lr: 1.78e-04 | MSE loss: 8.9327e-07 | time: 0.217
I 05.31/10:45:24 solver.py:136 ] Epoch: [130/400][440/500] lr: 1.78e-04 | MSE loss: 8.9183e-07 | time: 0.216
I 05.31/10:45:28 solver.py:136 ] Epoch: [130/400][460/500] lr: 1.78e-04 | MSE loss: 8.9039e-07 | time: 0.216
I 05.31/10:45:32 solver.py:136 ] Epoch: [130/400][480/500] lr: 1.78e-04 | MSE loss: 8.8862e-07 | time: 0.215
I 05.31/10:45:36 solver.py:136 ] Epoch: [130/400][500/500] lr: 1.78e-04 | MSE loss: 8.9599e-07 | time: 0.214
I 05.31/10:45:36 solver.py:146 ] => Train  Loss: 8.9599e-07

I 05.31/10:45:41 solver.py:136 ] Epoch: [130/400][20/150] lr: 1.78e-04 | MSE loss: 9.9861e-07 | time: 0.211
I 05.31/10:45:45 solver.py:136 ] Epoch: [130/400][40/150] lr: 1.78e-04 | MSE loss: 9.8265e-07 | time: 0.196
I 05.31/10:45:48 solver.py:136 ] Epoch: [130/400][60/150] lr: 1.78e-04 | MSE loss: 9.6939e-07 | time: 0.192
I 05.31/10:45:52 solver.py:136 ] Epoch: [130/400][80/150] lr: 1.78e-04 | MSE loss: 9.8163e-07 | time: 0.194
I 05.31/10:45:56 solver.py:136 ] Epoch: [130/400][100/150] lr: 1.78e-04 | MSE loss: 9.7993e-07 | time: 0.195
I 05.31/10:46:00 solver.py:136 ] Epoch: [130/400][120/150] lr: 1.78e-04 | MSE loss: 9.7760e-07 | time: 0.196
I 05.31/10:46:06 solver.py:136 ] Epoch: [130/400][140/150] lr: 1.78e-04 | MSE loss: 9.7674e-07 | time: 0.209
I 05.31/10:46:08 solver.py:146 ] => Val  Loss: 9.7615e-07

I 05.31/10:46:12 solver.py:287 ] [20/100] loss: 1.0137e-06 | NMSE: -2.6869e+01 | time: 0.200
I 05.31/10:46:15 solver.py:287 ] [40/100] loss: 9.9388e-07 | NMSE: -2.6925e+01 | time: 0.195
I 05.31/10:46:19 solver.py:287 ] [60/100] loss: 9.9634e-07 | NMSE: -2.6930e+01 | time: 0.195
I 05.31/10:46:23 solver.py:287 ] [80/100] loss: 9.8954e-07 | NMSE: -2.6942e+01 | time: 0.192
I 05.31/10:46:27 solver.py:287 ] [100/100] loss: 9.8756e-07 | NMSE: -2.6957e+01 | time: 0.188
I 05.31/10:46:27 solver.py:291 ] => Test NMSE: -2.6957e+01

I 05.31/10:46:28 solver.py:205 ] 
=! Best NMSE: -2.6957e+01 (epoch=130)

I 05.31/10:46:33 solver.py:136 ] Epoch: [131/400][20/500] lr: 1.78e-04 | MSE loss: 8.7246e-07 | time: 0.277
I 05.31/10:46:38 solver.py:136 ] Epoch: [131/400][40/500] lr: 1.78e-04 | MSE loss: 8.6882e-07 | time: 0.252
I 05.31/10:46:42 solver.py:136 ] Epoch: [131/400][60/500] lr: 1.78e-04 | MSE loss: 8.6274e-07 | time: 0.231
I 05.31/10:46:45 solver.py:136 ] Epoch: [131/400][80/500] lr: 1.78e-04 | MSE loss: 8.5656e-07 | time: 0.221
I 05.31/10:46:49 solver.py:136 ] Epoch: [131/400][100/500] lr: 1.78e-04 | MSE loss: 8.6517e-07 | time: 0.216
I 05.31/10:46:53 solver.py:136 ] Epoch: [131/400][120/500] lr: 1.78e-04 | MSE loss: 8.6398e-07 | time: 0.214
I 05.31/10:46:58 solver.py:136 ] Epoch: [131/400][140/500] lr: 1.78e-04 | MSE loss: 8.6173e-07 | time: 0.214
I 05.31/10:47:03 solver.py:136 ] Epoch: [131/400][160/500] lr: 1.78e-04 | MSE loss: 8.6165e-07 | time: 0.224
I 05.31/10:47:08 solver.py:136 ] Epoch: [131/400][180/500] lr: 1.78e-04 | MSE loss: 8.6196e-07 | time: 0.223
I 05.31/10:47:12 solver.py:136 ] Epoch: [131/400][200/500] lr: 1.78e-04 | MSE loss: 8.5997e-07 | time: 0.219
I 05.31/10:47:16 solver.py:136 ] Epoch: [131/400][220/500] lr: 1.78e-04 | MSE loss: 8.6444e-07 | time: 0.218
I 05.31/10:47:20 solver.py:136 ] Epoch: [131/400][240/500] lr: 1.78e-04 | MSE loss: 8.7171e-07 | time: 0.216
I 05.31/10:47:24 solver.py:136 ] Epoch: [131/400][260/500] lr: 1.78e-04 | MSE loss: 8.6970e-07 | time: 0.217
I 05.31/10:47:28 solver.py:136 ] Epoch: [131/400][280/500] lr: 1.78e-04 | MSE loss: 8.7194e-07 | time: 0.216
I 05.31/10:47:33 solver.py:136 ] Epoch: [131/400][300/500] lr: 1.78e-04 | MSE loss: 8.6941e-07 | time: 0.216
I 05.31/10:47:37 solver.py:136 ] Epoch: [131/400][320/500] lr: 1.78e-04 | MSE loss: 8.7110e-07 | time: 0.216
I 05.31/10:47:41 solver.py:136 ] Epoch: [131/400][340/500] lr: 1.78e-04 | MSE loss: 8.7211e-07 | time: 0.214
I 05.31/10:47:44 solver.py:136 ] Epoch: [131/400][360/500] lr: 1.78e-04 | MSE loss: 8.7097e-07 | time: 0.213
I 05.31/10:47:48 solver.py:136 ] Epoch: [131/400][380/500] lr: 1.78e-04 | MSE loss: 8.6966e-07 | time: 0.212
I 05.31/10:47:52 solver.py:136 ] Epoch: [131/400][400/500] lr: 1.78e-04 | MSE loss: 8.7146e-07 | time: 0.212
I 05.31/10:47:56 solver.py:136 ] Epoch: [131/400][420/500] lr: 1.78e-04 | MSE loss: 8.7333e-07 | time: 0.211
I 05.31/10:48:02 solver.py:136 ] Epoch: [131/400][440/500] lr: 1.78e-04 | MSE loss: 8.7219e-07 | time: 0.215
I 05.31/10:48:08 solver.py:136 ] Epoch: [131/400][460/500] lr: 1.78e-04 | MSE loss: 8.7348e-07 | time: 0.217
I 05.31/10:48:11 solver.py:136 ] Epoch: [131/400][480/500] lr: 1.78e-04 | MSE loss: 8.7553e-07 | time: 0.216
I 05.31/10:48:15 solver.py:136 ] Epoch: [131/400][500/500] lr: 1.78e-04 | MSE loss: 8.7705e-07 | time: 0.215
I 05.31/10:48:15 solver.py:146 ] => Train  Loss: 8.7705e-07

I 05.31/10:48:16 solver.py:205 ] 
=! Best NMSE: -2.6957e+01 (epoch=130)

I 05.31/10:48:20 solver.py:136 ] Epoch: [132/400][20/500] lr: 1.78e-04 | MSE loss: 8.6384e-07 | time: 0.219
I 05.31/10:48:24 solver.py:136 ] Epoch: [132/400][40/500] lr: 1.78e-04 | MSE loss: 8.5929e-07 | time: 0.209
I 05.31/10:48:28 solver.py:136 ] Epoch: [132/400][60/500] lr: 1.78e-04 | MSE loss: 8.5399e-07 | time: 0.206
I 05.31/10:48:33 solver.py:136 ] Epoch: [132/400][80/500] lr: 1.77e-04 | MSE loss: 8.6002e-07 | time: 0.208
I 05.31/10:48:36 solver.py:136 ] Epoch: [132/400][100/500] lr: 1.77e-04 | MSE loss: 8.4824e-07 | time: 0.206
I 05.31/10:48:40 solver.py:136 ] Epoch: [132/400][120/500] lr: 1.77e-04 | MSE loss: 8.6455e-07 | time: 0.204
I 05.31/10:48:45 solver.py:136 ] Epoch: [132/400][140/500] lr: 1.77e-04 | MSE loss: 8.6719e-07 | time: 0.205
I 05.31/10:48:49 solver.py:136 ] Epoch: [132/400][160/500] lr: 1.77e-04 | MSE loss: 8.6394e-07 | time: 0.204
I 05.31/10:48:53 solver.py:136 ] Epoch: [132/400][180/500] lr: 1.77e-04 | MSE loss: 8.6028e-07 | time: 0.204
I 05.31/10:48:57 solver.py:136 ] Epoch: [132/400][200/500] lr: 1.77e-04 | MSE loss: 8.5996e-07 | time: 0.204
I 05.31/10:49:03 solver.py:136 ] Epoch: [132/400][220/500] lr: 1.77e-04 | MSE loss: 8.5853e-07 | time: 0.215
I 05.31/10:49:08 solver.py:136 ] Epoch: [132/400][240/500] lr: 1.77e-04 | MSE loss: 8.5786e-07 | time: 0.216
I 05.31/10:49:12 solver.py:136 ] Epoch: [132/400][260/500] lr: 1.77e-04 | MSE loss: 8.6044e-07 | time: 0.216
I 05.31/10:49:16 solver.py:136 ] Epoch: [132/400][280/500] lr: 1.77e-04 | MSE loss: 8.6152e-07 | time: 0.214
I 05.31/10:49:20 solver.py:136 ] Epoch: [132/400][300/500] lr: 1.77e-04 | MSE loss: 8.6158e-07 | time: 0.214
I 05.31/10:49:24 solver.py:136 ] Epoch: [132/400][320/500] lr: 1.77e-04 | MSE loss: 8.6345e-07 | time: 0.214
I 05.31/10:49:28 solver.py:136 ] Epoch: [132/400][340/500] lr: 1.77e-04 | MSE loss: 8.6512e-07 | time: 0.213
I 05.31/10:49:33 solver.py:136 ] Epoch: [132/400][360/500] lr: 1.77e-04 | MSE loss: 8.6737e-07 | time: 0.213
I 05.31/10:49:37 solver.py:136 ] Epoch: [132/400][380/500] lr: 1.77e-04 | MSE loss: 8.6656e-07 | time: 0.214
I 05.31/10:49:41 solver.py:136 ] Epoch: [132/400][400/500] lr: 1.77e-04 | MSE loss: 8.6781e-07 | time: 0.214
I 05.31/10:49:45 solver.py:136 ] Epoch: [132/400][420/500] lr: 1.77e-04 | MSE loss: 8.7250e-07 | time: 0.213
I 05.31/10:49:49 solver.py:136 ] Epoch: [132/400][440/500] lr: 1.77e-04 | MSE loss: 8.7146e-07 | time: 0.212
I 05.31/10:49:53 solver.py:136 ] Epoch: [132/400][460/500] lr: 1.77e-04 | MSE loss: 8.7074e-07 | time: 0.211
I 05.31/10:49:57 solver.py:136 ] Epoch: [132/400][480/500] lr: 1.77e-04 | MSE loss: 8.7192e-07 | time: 0.212
I 05.31/10:50:03 solver.py:136 ] Epoch: [132/400][500/500] lr: 1.77e-04 | MSE loss: 8.7247e-07 | time: 0.215
I 05.31/10:50:03 solver.py:146 ] => Train  Loss: 8.7247e-07

I 05.31/10:50:04 solver.py:205 ] 
=! Best NMSE: -2.6957e+01 (epoch=130)

I 05.31/10:50:09 solver.py:136 ] Epoch: [133/400][20/500] lr: 1.77e-04 | MSE loss: 8.3528e-07 | time: 0.238
I 05.31/10:50:14 solver.py:136 ] Epoch: [133/400][40/500] lr: 1.77e-04 | MSE loss: 8.2453e-07 | time: 0.243
I 05.31/10:50:18 solver.py:136 ] Epoch: [133/400][60/500] lr: 1.77e-04 | MSE loss: 8.5896e-07 | time: 0.224
I 05.31/10:50:22 solver.py:136 ] Epoch: [133/400][80/500] lr: 1.77e-04 | MSE loss: 8.6569e-07 | time: 0.217
I 05.31/10:50:26 solver.py:136 ] Epoch: [133/400][100/500] lr: 1.77e-04 | MSE loss: 8.6753e-07 | time: 0.214
I 05.31/10:50:30 solver.py:136 ] Epoch: [133/400][120/500] lr: 1.77e-04 | MSE loss: 8.6085e-07 | time: 0.213
I 05.31/10:50:34 solver.py:136 ] Epoch: [133/400][140/500] lr: 1.77e-04 | MSE loss: 8.6391e-07 | time: 0.215
I 05.31/10:50:38 solver.py:136 ] Epoch: [133/400][160/500] lr: 1.77e-04 | MSE loss: 8.5675e-07 | time: 0.214
I 05.31/10:50:43 solver.py:136 ] Epoch: [133/400][180/500] lr: 1.77e-04 | MSE loss: 8.5601e-07 | time: 0.213
I 05.31/10:50:48 solver.py:136 ] Epoch: [133/400][200/500] lr: 1.77e-04 | MSE loss: 8.6177e-07 | time: 0.217
I 05.31/10:50:52 solver.py:136 ] Epoch: [133/400][220/500] lr: 1.77e-04 | MSE loss: 8.6315e-07 | time: 0.216
I 05.31/10:50:56 solver.py:136 ] Epoch: [133/400][240/500] lr: 1.77e-04 | MSE loss: 8.6179e-07 | time: 0.214
I 05.31/10:51:00 solver.py:136 ] Epoch: [133/400][260/500] lr: 1.77e-04 | MSE loss: 8.6104e-07 | time: 0.214
I 05.31/10:51:06 solver.py:136 ] Epoch: [133/400][280/500] lr: 1.77e-04 | MSE loss: 8.6404e-07 | time: 0.221
I 05.31/10:51:10 solver.py:136 ] Epoch: [133/400][300/500] lr: 1.77e-04 | MSE loss: 8.6729e-07 | time: 0.220
I 05.31/10:51:14 solver.py:136 ] Epoch: [133/400][320/500] lr: 1.77e-04 | MSE loss: 8.6631e-07 | time: 0.220
I 05.31/10:51:19 solver.py:136 ] Epoch: [133/400][340/500] lr: 1.77e-04 | MSE loss: 8.6426e-07 | time: 0.221
I 05.31/10:51:23 solver.py:136 ] Epoch: [133/400][360/500] lr: 1.77e-04 | MSE loss: 8.6279e-07 | time: 0.220
I 05.31/10:51:28 solver.py:136 ] Epoch: [133/400][380/500] lr: 1.77e-04 | MSE loss: 8.6444e-07 | time: 0.219
I 05.31/10:51:32 solver.py:136 ] Epoch: [133/400][400/500] lr: 1.77e-04 | MSE loss: 8.6675e-07 | time: 0.218
I 05.31/10:51:35 solver.py:136 ] Epoch: [133/400][420/500] lr: 1.77e-04 | MSE loss: 8.6432e-07 | time: 0.217
I 05.31/10:51:39 solver.py:136 ] Epoch: [133/400][440/500] lr: 1.77e-04 | MSE loss: 8.6397e-07 | time: 0.216
I 05.31/10:51:44 solver.py:136 ] Epoch: [133/400][460/500] lr: 1.77e-04 | MSE loss: 8.6353e-07 | time: 0.216
I 05.31/10:51:48 solver.py:136 ] Epoch: [133/400][480/500] lr: 1.77e-04 | MSE loss: 8.6308e-07 | time: 0.216
I 05.31/10:51:52 solver.py:136 ] Epoch: [133/400][500/500] lr: 1.77e-04 | MSE loss: 8.6169e-07 | time: 0.215
I 05.31/10:51:52 solver.py:146 ] => Train  Loss: 8.6169e-07

I 05.31/10:51:53 solver.py:205 ] 
=! Best NMSE: -2.6957e+01 (epoch=130)

I 05.31/10:51:57 solver.py:136 ] Epoch: [134/400][20/500] lr: 1.77e-04 | MSE loss: 8.2545e-07 | time: 0.209
I 05.31/10:52:02 solver.py:136 ] Epoch: [134/400][40/500] lr: 1.77e-04 | MSE loss: 8.1421e-07 | time: 0.236
I 05.31/10:52:07 solver.py:136 ] Epoch: [134/400][60/500] lr: 1.77e-04 | MSE loss: 8.1954e-07 | time: 0.241
I 05.31/10:52:12 solver.py:136 ] Epoch: [134/400][80/500] lr: 1.77e-04 | MSE loss: 8.3311e-07 | time: 0.243
I 05.31/10:52:16 solver.py:136 ] Epoch: [134/400][100/500] lr: 1.77e-04 | MSE loss: 8.3226e-07 | time: 0.234
I 05.31/10:52:20 solver.py:136 ] Epoch: [134/400][120/500] lr: 1.77e-04 | MSE loss: 8.3498e-07 | time: 0.230
I 05.31/10:52:25 solver.py:136 ] Epoch: [134/400][140/500] lr: 1.76e-04 | MSE loss: 8.3440e-07 | time: 0.228
I 05.31/10:52:29 solver.py:136 ] Epoch: [134/400][160/500] lr: 1.76e-04 | MSE loss: 8.3409e-07 | time: 0.227
I 05.31/10:52:34 solver.py:136 ] Epoch: [134/400][180/500] lr: 1.76e-04 | MSE loss: 8.3369e-07 | time: 0.228
I 05.31/10:52:39 solver.py:136 ] Epoch: [134/400][200/500] lr: 1.76e-04 | MSE loss: 8.3715e-07 | time: 0.230
I 05.31/10:52:44 solver.py:136 ] Epoch: [134/400][220/500] lr: 1.76e-04 | MSE loss: 8.4091e-07 | time: 0.230
I 05.31/10:52:48 solver.py:136 ] Epoch: [134/400][240/500] lr: 1.76e-04 | MSE loss: 8.4497e-07 | time: 0.231
I 05.31/10:52:52 solver.py:136 ] Epoch: [134/400][260/500] lr: 1.76e-04 | MSE loss: 8.4898e-07 | time: 0.229
I 05.31/10:52:57 solver.py:136 ] Epoch: [134/400][280/500] lr: 1.76e-04 | MSE loss: 8.4871e-07 | time: 0.229
I 05.31/10:53:02 solver.py:136 ] Epoch: [134/400][300/500] lr: 1.76e-04 | MSE loss: 8.5181e-07 | time: 0.230
I 05.31/10:53:07 solver.py:136 ] Epoch: [134/400][320/500] lr: 1.76e-04 | MSE loss: 8.4889e-07 | time: 0.232
I 05.31/10:53:11 solver.py:136 ] Epoch: [134/400][340/500] lr: 1.76e-04 | MSE loss: 8.4837e-07 | time: 0.231
I 05.31/10:53:16 solver.py:136 ] Epoch: [134/400][360/500] lr: 1.76e-04 | MSE loss: 8.4729e-07 | time: 0.230
I 05.31/10:53:20 solver.py:136 ] Epoch: [134/400][380/500] lr: 1.76e-04 | MSE loss: 8.4998e-07 | time: 0.231
I 05.31/10:53:24 solver.py:136 ] Epoch: [134/400][400/500] lr: 1.76e-04 | MSE loss: 8.4993e-07 | time: 0.229
I 05.31/10:53:28 solver.py:136 ] Epoch: [134/400][420/500] lr: 1.76e-04 | MSE loss: 8.5219e-07 | time: 0.227
I 05.31/10:53:32 solver.py:136 ] Epoch: [134/400][440/500] lr: 1.76e-04 | MSE loss: 8.5206e-07 | time: 0.225
I 05.31/10:53:36 solver.py:136 ] Epoch: [134/400][460/500] lr: 1.76e-04 | MSE loss: 8.5168e-07 | time: 0.224
I 05.31/10:53:41 solver.py:136 ] Epoch: [134/400][480/500] lr: 1.76e-04 | MSE loss: 8.5129e-07 | time: 0.225
I 05.31/10:53:45 solver.py:136 ] Epoch: [134/400][500/500] lr: 1.76e-04 | MSE loss: 8.4899e-07 | time: 0.224
I 05.31/10:53:45 solver.py:146 ] => Train  Loss: 8.4899e-07

I 05.31/10:53:46 solver.py:205 ] 
=! Best NMSE: -2.6957e+01 (epoch=130)

