I 06.29/09:06:31 main.py:44  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical/adapter/aux_pca_1e-2_code_mean1e-4_cov1e-4/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep100/enc_seed2026_transnet_transnet_dec_seed42_transnet_transnet
I 06.29/09:06:31 main.py:45  ] => PyTorch Version: 2.5.1
I 06.29/09:06:31 init.py:13  ] Random seed set to 2026
I 06.29/09:06:31 init.py:92  ] Running on GPU 6
I 06.29/09:06:35 init.py:134 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-2_code_mean1e-4_cov1e-4/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.29/09:06:35 init.py:141 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-2_code_mean1e-4_cov1e-4/seed2026_transnet_transnet/checkpoints/best_nmse.pth
I 06.29/09:06:36 init.py:154 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-2_code_mean1e-4_cov1e-4/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-2_code_mean1e-4_cov1e-4/seed2026_transnet_transnet/checkpoints/best_nmse.pth; adapter: gated_lowrank_affine_mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.29/09:06:36 init.py:161 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.29/09:06:36 init.py:166 ] => Model Flops: 3.7876e+01M
I 06.29/09:06:36 init.py:167 ] => Model Params Num: 5.2927e+00M

I 06.29/09:06:36 init.py:168 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): GatedLowRankAffineMLPAdapter(
    (lowrank_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (down): Linear(in_features=512, out_features=32, bias=False)
    (up): Linear(in_features=32, out_features=512, bias=False)
    (mlp_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.29/09:06:36 init.py:33  ] 
I 06.29/09:24:27 solver.py:318 ] => Train  Recon loss: 5.3113e-07 | Code loss: 5.4216e-06 | FC loss: 3.8960e-06 | Total: 5.7551e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4180e-02 | adapter/gate_std=8.9576e-03 | adapter/down_norm=5.5353e+00 | adapter/up_norm=1.3995e-01 | adapter/bias_norm=3.2670e-02 | adapter/W1_norm=6.0801e+01 | adapter/W2_norm=3.5151e+00 | adapter/lowrank_ratio=1.6512e-02 | adapter/mlp_ratio=3.1743e-02 | adapter/delta_ratio=2.9963e-02

I 06.29/09:24:27 solver.py:427 ] 
=! Best NMSE: -2.8856e+01 (epoch=40)

I 06.29/09:24:27 solver.py:282 ] Epoch: [45/100][20/391] lr: 3.59e-04 | recon: 5.4007e-07 code: 5.3712e-06 fc: 3.8166e-06 total: 5.8360e-07 | time: 0.040
I 06.29/09:24:28 solver.py:282 ] Epoch: [45/100][40/391] lr: 3.59e-04 | recon: 5.3379e-07 code: 5.3340e-06 fc: 3.7802e-06 total: 5.7692e-07 | time: 0.044
I 06.29/09:24:29 solver.py:282 ] Epoch: [45/100][60/391] lr: 3.58e-04 | recon: 5.3028e-07 code: 5.3561e-06 fc: 3.8097e-06 total: 5.7373e-07 | time: 0.041
I 06.29/09:24:30 solver.py:282 ] Epoch: [45/100][80/391] lr: 3.58e-04 | recon: 5.2679e-07 code: 5.3589e-06 fc: 3.8142e-06 total: 5.7029e-07 | time: 0.041
I 06.29/09:24:31 solver.py:282 ] Epoch: [45/100][100/391] lr: 3.57e-04 | recon: 5.2616e-07 code: 5.3671e-06 fc: 3.8179e-06 total: 5.6970e-07 | time: 0.041
I 06.29/09:24:31 solver.py:282 ] Epoch: [45/100][120/391] lr: 3.57e-04 | recon: 5.2651e-07 code: 5.3627e-06 fc: 3.8035e-06 total: 5.6990e-07 | time: 0.040
I 06.29/09:24:32 solver.py:282 ] Epoch: [45/100][140/391] lr: 3.57e-04 | recon: 5.2865e-07 code: 5.3720e-06 fc: 3.8076e-06 total: 5.7209e-07 | time: 0.041
I 06.29/09:24:33 solver.py:282 ] Epoch: [45/100][160/391] lr: 3.56e-04 | recon: 5.2869e-07 code: 5.3857e-06 fc: 3.8191e-06 total: 5.7227e-07 | time: 0.041
I 06.29/09:24:34 solver.py:282 ] Epoch: [45/100][180/391] lr: 3.56e-04 | recon: 5.2704e-07 code: 5.3880e-06 fc: 3.8270e-06 total: 5.7069e-07 | time: 0.042
I 06.29/09:24:35 solver.py:282 ] Epoch: [45/100][200/391] lr: 3.56e-04 | recon: 5.2711e-07 code: 5.3933e-06 fc: 3.8315e-06 total: 5.7082e-07 | time: 0.042
I 06.29/09:24:36 solver.py:282 ] Epoch: [45/100][220/391] lr: 3.55e-04 | recon: 5.2912e-07 code: 5.4058e-06 fc: 3.8444e-06 total: 5.7297e-07 | time: 0.042
I 06.29/09:24:37 solver.py:282 ] Epoch: [45/100][240/391] lr: 3.55e-04 | recon: 5.3089e-07 code: 5.4106e-06 fc: 3.8496e-06 total: 5.7480e-07 | time: 0.042
I 06.29/09:24:38 solver.py:282 ] Epoch: [45/100][260/391] lr: 3.54e-04 | recon: 5.3140e-07 code: 5.4095e-06 fc: 3.8448e-06 total: 5.7526e-07 | time: 0.042
I 06.29/09:24:38 solver.py:282 ] Epoch: [45/100][280/391] lr: 3.54e-04 | recon: 5.3055e-07 code: 5.4090e-06 fc: 3.8420e-06 total: 5.7437e-07 | time: 0.042
I 06.29/09:24:39 solver.py:282 ] Epoch: [45/100][300/391] lr: 3.54e-04 | recon: 5.3031e-07 code: 5.4038e-06 fc: 3.8399e-06 total: 5.7411e-07 | time: 0.042
I 06.29/09:24:40 solver.py:282 ] Epoch: [45/100][320/391] lr: 3.53e-04 | recon: 5.3026e-07 code: 5.3997e-06 fc: 3.8350e-06 total: 5.7401e-07 | time: 0.042
I 06.29/09:24:41 solver.py:282 ] Epoch: [45/100][340/391] lr: 3.53e-04 | recon: 5.3076e-07 code: 5.4009e-06 fc: 3.8389e-06 total: 5.7455e-07 | time: 0.042
I 06.29/09:24:42 solver.py:282 ] Epoch: [45/100][360/391] lr: 3.53e-04 | recon: 5.3019e-07 code: 5.3968e-06 fc: 3.8309e-06 total: 5.7389e-07 | time: 0.043
I 06.29/09:24:43 solver.py:282 ] Epoch: [45/100][380/391] lr: 3.52e-04 | recon: 5.2995e-07 code: 5.3942e-06 fc: 3.8272e-06 total: 5.7361e-07 | time: 0.042
I 06.29/09:24:43 solver.py:318 ] => Train  Recon loss: 5.2988e-07 | Code loss: 5.3956e-06 | FC loss: 3.8303e-06 | Total: 5.7357e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4323e-02 | adapter/gate_std=8.7865e-03 | adapter/down_norm=5.5112e+00 | adapter/up_norm=1.4393e-01 | adapter/bias_norm=3.1934e-02 | adapter/W1_norm=6.0791e+01 | adapter/W2_norm=3.5329e+00 | adapter/lowrank_ratio=1.8219e-02 | adapter/mlp_ratio=3.3064e-02 | adapter/delta_ratio=3.0617e-02

I 06.29/09:24:43 solver.py:427 ] 
=! Best NMSE: -2.8856e+01 (epoch=40)

I 06.29/09:24:44 solver.py:282 ] Epoch: [46/100][20/391] lr: 3.52e-04 | recon: 5.2875e-07 code: 5.3359e-06 fc: 3.7654e-06 total: 5.7174e-07 | time: 0.056
I 06.29/09:24:45 solver.py:282 ] Epoch: [46/100][40/391] lr: 3.51e-04 | recon: 5.2646e-07 code: 5.3455e-06 fc: 3.7858e-06 total: 5.6966e-07 | time: 0.044
I 06.29/09:24:46 solver.py:282 ] Epoch: [46/100][60/391] lr: 3.51e-04 | recon: 5.2806e-07 code: 5.3390e-06 fc: 3.7963e-06 total: 5.7136e-07 | time: 0.048
I 06.29/09:24:47 solver.py:282 ] Epoch: [46/100][80/391] lr: 3.50e-04 | recon: 5.3064e-07 code: 5.3165e-06 fc: 3.7638e-06 total: 5.7360e-07 | time: 0.046
I 06.29/09:24:48 solver.py:282 ] Epoch: [46/100][100/391] lr: 3.50e-04 | recon: 5.3350e-07 code: 5.3252e-06 fc: 3.7578e-06 total: 5.7641e-07 | time: 0.044
I 06.29/09:24:49 solver.py:282 ] Epoch: [46/100][120/391] lr: 3.50e-04 | recon: 5.2754e-07 code: 5.3139e-06 fc: 3.7366e-06 total: 5.7022e-07 | time: 0.046
I 06.29/09:24:49 solver.py:282 ] Epoch: [46/100][140/391] lr: 3.49e-04 | recon: 5.2743e-07 code: 5.3305e-06 fc: 3.7591e-06 total: 5.7035e-07 | time: 0.045
I 06.29/09:24:50 solver.py:282 ] Epoch: [46/100][160/391] lr: 3.49e-04 | recon: 5.2796e-07 code: 5.3385e-06 fc: 3.7629e-06 total: 5.7092e-07 | time: 0.045
I 06.29/09:24:51 solver.py:282 ] Epoch: [46/100][180/391] lr: 3.49e-04 | recon: 5.2545e-07 code: 5.3329e-06 fc: 3.7451e-06 total: 5.6824e-07 | time: 0.045
I 06.29/09:24:52 solver.py:282 ] Epoch: [46/100][200/391] lr: 3.48e-04 | recon: 5.2549e-07 code: 5.3415e-06 fc: 3.7463e-06 total: 5.6829e-07 | time: 0.045
I 06.29/09:24:53 solver.py:282 ] Epoch: [46/100][220/391] lr: 3.48e-04 | recon: 5.2684e-07 code: 5.3434e-06 fc: 3.7442e-06 total: 5.6963e-07 | time: 0.044
I 06.29/09:24:54 solver.py:282 ] Epoch: [46/100][240/391] lr: 3.47e-04 | recon: 5.2690e-07 code: 5.3568e-06 fc: 3.7622e-06 total: 5.6988e-07 | time: 0.045
I 06.29/09:24:55 solver.py:282 ] Epoch: [46/100][260/391] lr: 3.47e-04 | recon: 5.2991e-07 code: 5.3655e-06 fc: 3.7713e-06 total: 5.7299e-07 | time: 0.045
I 06.29/09:24:56 solver.py:282 ] Epoch: [46/100][280/391] lr: 3.47e-04 | recon: 5.3048e-07 code: 5.3686e-06 fc: 3.7715e-06 total: 5.7357e-07 | time: 0.045
I 06.29/09:24:57 solver.py:282 ] Epoch: [46/100][300/391] lr: 3.46e-04 | recon: 5.3086e-07 code: 5.3749e-06 fc: 3.7797e-06 total: 5.7403e-07 | time: 0.045
I 06.29/09:24:58 solver.py:282 ] Epoch: [46/100][320/391] lr: 3.46e-04 | recon: 5.3106e-07 code: 5.3791e-06 fc: 3.7880e-06 total: 5.7432e-07 | time: 0.046
I 06.29/09:24:59 solver.py:282 ] Epoch: [46/100][340/391] lr: 3.46e-04 | recon: 5.3102e-07 code: 5.3819e-06 fc: 3.7905e-06 total: 5.7431e-07 | time: 0.045
I 06.29/09:25:00 solver.py:282 ] Epoch: [46/100][360/391] lr: 3.45e-04 | recon: 5.3078e-07 code: 5.3840e-06 fc: 3.7923e-06 total: 5.7409e-07 | time: 0.045
I 06.29/09:25:01 solver.py:282 ] Epoch: [46/100][380/391] lr: 3.45e-04 | recon: 5.2938e-07 code: 5.3819e-06 fc: 3.7928e-06 total: 5.7269e-07 | time: 0.046
I 06.29/09:25:02 solver.py:318 ] => Train  Recon loss: 5.2909e-07 | Code loss: 5.3803e-06 | FC loss: 3.7940e-06 | Total: 5.7241e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4390e-02 | adapter/gate_std=8.7430e-03 | adapter/down_norm=5.4886e+00 | adapter/up_norm=1.4810e-01 | adapter/bias_norm=3.1194e-02 | adapter/W1_norm=6.0781e+01 | adapter/W2_norm=3.5500e+00 | adapter/lowrank_ratio=1.7515e-02 | adapter/mlp_ratio=3.3220e-02 | adapter/delta_ratio=3.0828e-02

I 06.29/09:25:02 solver.py:427 ] 
=! Best NMSE: -2.8856e+01 (epoch=40)

I 06.29/09:25:04 solver.py:282 ] Epoch: [47/100][20/391] lr: 3.44e-04 | recon: 5.2731e-07 code: 5.4012e-06 fc: 3.8858e-06 total: 5.7157e-07 | time: 0.117
I 06.29/09:25:05 solver.py:282 ] Epoch: [47/100][40/391] lr: 3.44e-04 | recon: 5.3248e-07 code: 5.3835e-06 fc: 3.7955e-06 total: 5.7582e-07 | time: 0.080
I 06.29/09:25:06 solver.py:282 ] Epoch: [47/100][60/391] lr: 3.43e-04 | recon: 5.2981e-07 code: 5.3607e-06 fc: 3.7558e-06 total: 5.7273e-07 | time: 0.064
I 06.29/09:25:07 solver.py:282 ] Epoch: [47/100][80/391] lr: 3.43e-04 | recon: 5.2951e-07 code: 5.3642e-06 fc: 3.7635e-06 total: 5.7251e-07 | time: 0.060
I 06.29/09:25:08 solver.py:282 ] Epoch: [47/100][100/391] lr: 3.43e-04 | recon: 5.3074e-07 code: 5.3641e-06 fc: 3.7469e-06 total: 5.7358e-07 | time: 0.056
I 06.29/09:25:08 solver.py:282 ] Epoch: [47/100][120/391] lr: 3.42e-04 | recon: 5.3169e-07 code: 5.3577e-06 fc: 3.7395e-06 total: 5.7445e-07 | time: 0.053
I 06.29/09:25:09 solver.py:282 ] Epoch: [47/100][140/391] lr: 3.42e-04 | recon: 5.3304e-07 code: 5.3588e-06 fc: 3.7325e-06 total: 5.7573e-07 | time: 0.052
I 06.29/09:25:10 solver.py:282 ] Epoch: [47/100][160/391] lr: 3.41e-04 | recon: 5.3315e-07 code: 5.3621e-06 fc: 3.7364e-06 total: 5.7588e-07 | time: 0.051
I 06.29/09:25:11 solver.py:282 ] Epoch: [47/100][180/391] lr: 3.41e-04 | recon: 5.3226e-07 code: 5.3579e-06 fc: 3.7459e-06 total: 5.7508e-07 | time: 0.050
I 06.29/09:25:12 solver.py:282 ] Epoch: [47/100][200/391] lr: 3.41e-04 | recon: 5.3040e-07 code: 5.3608e-06 fc: 3.7473e-06 total: 5.7324e-07 | time: 0.049
I 06.29/09:25:13 solver.py:282 ] Epoch: [47/100][220/391] lr: 3.40e-04 | recon: 5.3244e-07 code: 5.3676e-06 fc: 3.7553e-06 total: 5.7536e-07 | time: 0.049
I 06.29/09:25:13 solver.py:282 ] Epoch: [47/100][240/391] lr: 3.40e-04 | recon: 5.3238e-07 code: 5.3696e-06 fc: 3.7616e-06 total: 5.7537e-07 | time: 0.047
I 06.29/09:25:14 solver.py:282 ] Epoch: [47/100][260/391] lr: 3.40e-04 | recon: 5.3260e-07 code: 5.3673e-06 fc: 3.7575e-06 total: 5.7554e-07 | time: 0.047
I 06.29/09:25:15 solver.py:282 ] Epoch: [47/100][280/391] lr: 3.39e-04 | recon: 5.3144e-07 code: 5.3685e-06 fc: 3.7549e-06 total: 5.7436e-07 | time: 0.047
I 06.29/09:25:16 solver.py:282 ] Epoch: [47/100][300/391] lr: 3.39e-04 | recon: 5.3073e-07 code: 5.3680e-06 fc: 3.7523e-06 total: 5.7363e-07 | time: 0.047
I 06.29/09:25:17 solver.py:282 ] Epoch: [47/100][320/391] lr: 3.38e-04 | recon: 5.3022e-07 code: 5.3604e-06 fc: 3.7467e-06 total: 5.7305e-07 | time: 0.046
I 06.29/09:25:18 solver.py:282 ] Epoch: [47/100][340/391] lr: 3.38e-04 | recon: 5.2953e-07 code: 5.3583e-06 fc: 3.7468e-06 total: 5.7235e-07 | time: 0.046
I 06.29/09:25:19 solver.py:282 ] Epoch: [47/100][360/391] lr: 3.38e-04 | recon: 5.2975e-07 code: 5.3645e-06 fc: 3.7550e-06 total: 5.7266e-07 | time: 0.046
I 06.29/09:25:20 solver.py:282 ] Epoch: [47/100][380/391] lr: 3.37e-04 | recon: 5.2886e-07 code: 5.3663e-06 fc: 3.7620e-06 total: 5.7185e-07 | time: 0.046
I 06.29/09:25:20 solver.py:318 ] => Train  Recon loss: 5.2845e-07 | Code loss: 5.3672e-06 | FC loss: 3.7581e-06 | Total: 5.7140e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4353e-02 | adapter/gate_std=8.7767e-03 | adapter/down_norm=5.4666e+00 | adapter/up_norm=1.5079e-01 | adapter/bias_norm=3.0364e-02 | adapter/W1_norm=6.0771e+01 | adapter/W2_norm=3.5655e+00 | adapter/lowrank_ratio=1.6460e-02 | adapter/mlp_ratio=3.2200e-02 | adapter/delta_ratio=2.9770e-02

I 06.29/09:25:20 solver.py:427 ] 
=! Best NMSE: -2.8856e+01 (epoch=40)

I 06.29/09:25:21 solver.py:282 ] Epoch: [48/100][20/391] lr: 3.37e-04 | recon: 5.3905e-07 code: 5.3887e-06 fc: 3.8173e-06 total: 5.8261e-07 | time: 0.043
I 06.29/09:25:22 solver.py:282 ] Epoch: [48/100][40/391] lr: 3.36e-04 | recon: 5.3569e-07 code: 5.3968e-06 fc: 3.7890e-06 total: 5.7898e-07 | time: 0.056
I 06.29/09:25:24 solver.py:282 ] Epoch: [48/100][60/391] lr: 3.36e-04 | recon: 5.2192e-07 code: 5.3689e-06 fc: 3.7596e-06 total: 5.6488e-07 | time: 0.055
I 06.29/09:25:24 solver.py:282 ] Epoch: [48/100][80/391] lr: 3.35e-04 | recon: 5.2284e-07 code: 5.3607e-06 fc: 3.7335e-06 total: 5.6554e-07 | time: 0.052
I 06.29/09:25:26 solver.py:282 ] Epoch: [48/100][100/391] lr: 3.35e-04 | recon: 5.2672e-07 code: 5.3535e-06 fc: 3.7379e-06 total: 5.6945e-07 | time: 0.054
I 06.29/09:25:26 solver.py:282 ] Epoch: [48/100][120/391] lr: 3.35e-04 | recon: 5.2904e-07 code: 5.3494e-06 fc: 3.7391e-06 total: 5.7178e-07 | time: 0.051
I 06.29/09:25:27 solver.py:282 ] Epoch: [48/100][140/391] lr: 3.34e-04 | recon: 5.2715e-07 code: 5.3447e-06 fc: 3.7305e-06 total: 5.6980e-07 | time: 0.052
I 06.29/09:25:28 solver.py:282 ] Epoch: [48/100][160/391] lr: 3.34e-04 | recon: 5.2932e-07 code: 5.3456e-06 fc: 3.7364e-06 total: 5.7203e-07 | time: 0.049
I 06.29/09:25:29 solver.py:282 ] Epoch: [48/100][180/391] lr: 3.34e-04 | recon: 5.2833e-07 code: 5.3412e-06 fc: 3.7285e-06 total: 5.7095e-07 | time: 0.049
I 06.29/09:25:30 solver.py:282 ] Epoch: [48/100][200/391] lr: 3.33e-04 | recon: 5.2864e-07 code: 5.3384e-06 fc: 3.7209e-06 total: 5.7118e-07 | time: 0.048
I 06.29/09:25:31 solver.py:282 ] Epoch: [48/100][220/391] lr: 3.33e-04 | recon: 5.2787e-07 code: 5.3393e-06 fc: 3.7151e-06 total: 5.7036e-07 | time: 0.048
I 06.29/09:25:32 solver.py:282 ] Epoch: [48/100][240/391] lr: 3.32e-04 | recon: 5.2717e-07 code: 5.3320e-06 fc: 3.6999e-06 total: 5.6950e-07 | time: 0.048
I 06.29/09:25:33 solver.py:282 ] Epoch: [48/100][260/391] lr: 3.32e-04 | recon: 5.2950e-07 code: 5.3483e-06 fc: 3.7185e-06 total: 5.7203e-07 | time: 0.048
I 06.29/09:25:34 solver.py:282 ] Epoch: [48/100][280/391] lr: 3.32e-04 | recon: 5.2930e-07 code: 5.3508e-06 fc: 3.7252e-06 total: 5.7190e-07 | time: 0.048
I 06.29/09:25:34 solver.py:282 ] Epoch: [48/100][300/391] lr: 3.31e-04 | recon: 5.2751e-07 code: 5.3495e-06 fc: 3.7220e-06 total: 5.7008e-07 | time: 0.047
I 06.29/09:25:35 solver.py:282 ] Epoch: [48/100][320/391] lr: 3.31e-04 | recon: 5.2678e-07 code: 5.3480e-06 fc: 3.7161e-06 total: 5.6929e-07 | time: 0.047
I 06.29/09:25:36 solver.py:282 ] Epoch: [48/100][340/391] lr: 3.30e-04 | recon: 5.2623e-07 code: 5.3474e-06 fc: 3.7148e-06 total: 5.6873e-07 | time: 0.047
I 06.29/09:25:37 solver.py:282 ] Epoch: [48/100][360/391] lr: 3.30e-04 | recon: 5.2718e-07 code: 5.3476e-06 fc: 3.7114e-06 total: 5.6964e-07 | time: 0.046
I 06.29/09:25:38 solver.py:282 ] Epoch: [48/100][380/391] lr: 3.30e-04 | recon: 5.2736e-07 code: 5.3454e-06 fc: 3.7085e-06 total: 5.6979e-07 | time: 0.047
I 06.29/09:25:38 solver.py:318 ] => Train  Recon loss: 5.2745e-07 | Code loss: 5.3456e-06 | FC loss: 3.7111e-06 | Total: 5.6991e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4324e-02 | adapter/gate_std=8.6547e-03 | adapter/down_norm=5.4465e+00 | adapter/up_norm=1.5403e-01 | adapter/bias_norm=2.9850e-02 | adapter/W1_norm=6.0761e+01 | adapter/W2_norm=3.5796e+00 | adapter/lowrank_ratio=1.6839e-02 | adapter/mlp_ratio=3.2306e-02 | adapter/delta_ratio=2.9550e-02

I 06.29/09:25:38 solver.py:427 ] 
=! Best NMSE: -2.8856e+01 (epoch=40)

I 06.29/09:25:39 solver.py:282 ] Epoch: [49/100][20/391] lr: 3.29e-04 | recon: 5.2018e-07 code: 5.3458e-06 fc: 3.6673e-06 total: 5.6220e-07 | time: 0.051
I 06.29/09:25:40 solver.py:282 ] Epoch: [49/100][40/391] lr: 3.29e-04 | recon: 5.1425e-07 code: 5.3082e-06 fc: 3.6313e-06 total: 5.5587e-07 | time: 0.043
I 06.29/09:25:41 solver.py:282 ] Epoch: [49/100][60/391] lr: 3.28e-04 | recon: 5.2250e-07 code: 5.2887e-06 fc: 3.6433e-06 total: 5.6422e-07 | time: 0.041
I 06.29/09:25:42 solver.py:282 ] Epoch: [49/100][80/391] lr: 3.28e-04 | recon: 5.2286e-07 code: 5.3228e-06 fc: 3.6696e-06 total: 5.6488e-07 | time: 0.042
I 06.29/09:25:43 solver.py:282 ] Epoch: [49/100][100/391] lr: 3.27e-04 | recon: 5.2442e-07 code: 5.3236e-06 fc: 3.6623e-06 total: 5.6636e-07 | time: 0.042
I 06.29/09:25:43 solver.py:282 ] Epoch: [49/100][120/391] lr: 3.27e-04 | recon: 5.2638e-07 code: 5.3200e-06 fc: 3.6577e-06 total: 5.6827e-07 | time: 0.041
I 06.29/09:25:44 solver.py:282 ] Epoch: [49/100][140/391] lr: 3.27e-04 | recon: 5.2591e-07 code: 5.3330e-06 fc: 3.6726e-06 total: 5.6797e-07 | time: 0.041
I 06.29/09:25:45 solver.py:282 ] Epoch: [49/100][160/391] lr: 3.26e-04 | recon: 5.2614e-07 code: 5.3259e-06 fc: 3.6827e-06 total: 5.6830e-07 | time: 0.040
I 06.29/09:25:46 solver.py:282 ] Epoch: [49/100][180/391] lr: 3.26e-04 | recon: 5.2423e-07 code: 5.3213e-06 fc: 3.6663e-06 total: 5.6621e-07 | time: 0.041
I 06.29/09:25:46 solver.py:282 ] Epoch: [49/100][200/391] lr: 3.26e-04 | recon: 5.2246e-07 code: 5.3228e-06 fc: 3.6781e-06 total: 5.6456e-07 | time: 0.040
I 06.29/09:25:47 solver.py:282 ] Epoch: [49/100][220/391] lr: 3.25e-04 | recon: 5.2223e-07 code: 5.3210e-06 fc: 3.6769e-06 total: 5.6432e-07 | time: 0.041
I 06.29/09:25:48 solver.py:282 ] Epoch: [49/100][240/391] lr: 3.25e-04 | recon: 5.2333e-07 code: 5.3245e-06 fc: 3.6831e-06 total: 5.6549e-07 | time: 0.040
I 06.29/09:25:49 solver.py:282 ] Epoch: [49/100][260/391] lr: 3.24e-04 | recon: 5.2468e-07 code: 5.3342e-06 fc: 3.6946e-06 total: 5.6696e-07 | time: 0.041
I 06.29/09:25:50 solver.py:282 ] Epoch: [49/100][280/391] lr: 3.24e-04 | recon: 5.2382e-07 code: 5.3323e-06 fc: 3.6944e-06 total: 5.6609e-07 | time: 0.040
I 06.29/09:25:51 solver.py:282 ] Epoch: [49/100][300/391] lr: 3.24e-04 | recon: 5.2519e-07 code: 5.3325e-06 fc: 3.6921e-06 total: 5.6745e-07 | time: 0.040
I 06.29/09:25:52 solver.py:282 ] Epoch: [49/100][320/391] lr: 3.23e-04 | recon: 5.2466e-07 code: 5.3295e-06 fc: 3.6898e-06 total: 5.6689e-07 | time: 0.041
I 06.29/09:25:52 solver.py:282 ] Epoch: [49/100][340/391] lr: 3.23e-04 | recon: 5.2620e-07 code: 5.3342e-06 fc: 3.6923e-06 total: 5.6845e-07 | time: 0.041
I 06.29/09:25:54 solver.py:282 ] Epoch: [49/100][360/391] lr: 3.22e-04 | recon: 5.2570e-07 code: 5.3290e-06 fc: 3.6874e-06 total: 5.6790e-07 | time: 0.042
I 06.29/09:25:54 solver.py:282 ] Epoch: [49/100][380/391] lr: 3.22e-04 | recon: 5.2653e-07 code: 5.3281e-06 fc: 3.6862e-06 total: 5.6872e-07 | time: 0.042
I 06.29/09:25:55 solver.py:318 ] => Train  Recon loss: 5.2689e-07 | Code loss: 5.3290e-06 | FC loss: 3.6858e-06 | Total: 5.6908e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4405e-02 | adapter/gate_std=8.5873e-03 | adapter/down_norm=5.4272e+00 | adapter/up_norm=1.5321e-01 | adapter/bias_norm=2.9288e-02 | adapter/W1_norm=6.0752e+01 | adapter/W2_norm=3.5944e+00 | adapter/lowrank_ratio=1.6887e-02 | adapter/mlp_ratio=3.2439e-02 | adapter/delta_ratio=2.9847e-02

I 06.29/09:25:55 solver.py:427 ] 
=! Best NMSE: -2.8856e+01 (epoch=40)

I 06.29/09:25:56 solver.py:282 ] Epoch: [50/100][20/391] lr: 3.21e-04 | recon: 5.1194e-07 code: 5.3225e-06 fc: 3.6858e-06 total: 5.5412e-07 | time: 0.046
I 06.29/09:25:57 solver.py:282 ] Epoch: [50/100][40/391] lr: 3.21e-04 | recon: 5.2350e-07 code: 5.3273e-06 fc: 3.7253e-06 total: 5.6608e-07 | time: 0.053
