I 06.27/16:57:53 main.py:23  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical_adapter/aux_pca_1e-3/mlp/enc_seed2026_dec_seed42_recon1.0_code1e-3_lr2e-4
I 06.27/16:57:53 main.py:24  ] => PyTorch Version: 2.5.1
I 06.27/16:57:53 init.py:13  ] Random seed set to 2026
I 06.27/16:57:54 init.py:92  ] Running on GPU 1
I 06.27/16:57:57 init.py:132 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.27/16:57:57 init.py:139 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth
I 06.27/16:57:58 init.py:152 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth; adapter: mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.27/16:57:58 init.py:159 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.27/16:57:58 init.py:164 ] => Model Flops: 3.7841e+01M
I 06.27/16:57:58 init.py:165 ] => Model Params Num: 5.2589e+00M

I 06.27/16:57:58 init.py:166 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): MLPAdapter(
    (norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.27/16:57:58 init.py:33  ] 
=! Best NMSE: -2.4422e+01 (epoch=140)

I 06.27/17:51:02 solver.py:243 ] Epoch: [150/400][20/391] lr: 1.69e-04 | recon: 9.9695e-07 code: 3.6300e-04 total: 1.3600e-06 | time: 0.081
I 06.27/17:51:04 solver.py:243 ] Epoch: [150/400][40/391] lr: 1.68e-04 | recon: 9.8546e-07 code: 3.5562e-04 total: 1.3411e-06 | time: 0.096
I 06.27/17:51:05 solver.py:243 ] Epoch: [150/400][60/391] lr: 1.68e-04 | recon: 9.8167e-07 code: 3.5433e-04 total: 1.3360e-06 | time: 0.082
I 06.27/17:51:06 solver.py:243 ] Epoch: [150/400][80/391] lr: 1.68e-04 | recon: 9.9203e-07 code: 3.5630e-04 total: 1.3483e-06 | time: 0.077
I 06.27/17:51:07 solver.py:243 ] Epoch: [150/400][100/391] lr: 1.68e-04 | recon: 9.9687e-07 code: 3.5571e-04 total: 1.3526e-06 | time: 0.070
I 06.27/17:51:08 solver.py:243 ] Epoch: [150/400][120/391] lr: 1.68e-04 | recon: 9.9897e-07 code: 3.5561e-04 total: 1.3546e-06 | time: 0.069
I 06.27/17:51:09 solver.py:243 ] Epoch: [150/400][140/391] lr: 1.68e-04 | recon: 1.0005e-06 code: 3.5515e-04 total: 1.3556e-06 | time: 0.065
I 06.27/17:51:10 solver.py:243 ] Epoch: [150/400][160/391] lr: 1.68e-04 | recon: 1.0025e-06 code: 3.5491e-04 total: 1.3574e-06 | time: 0.063
I 06.27/17:51:11 solver.py:243 ] Epoch: [150/400][180/391] lr: 1.68e-04 | recon: 1.0051e-06 code: 3.5436e-04 total: 1.3595e-06 | time: 0.061
I 06.27/17:51:12 solver.py:243 ] Epoch: [150/400][200/391] lr: 1.68e-04 | recon: 1.0077e-06 code: 3.5470e-04 total: 1.3624e-06 | time: 0.061
I 06.27/17:51:13 solver.py:243 ] Epoch: [150/400][220/391] lr: 1.68e-04 | recon: 1.0074e-06 code: 3.5473e-04 total: 1.3622e-06 | time: 0.059
I 06.27/17:51:14 solver.py:243 ] Epoch: [150/400][240/391] lr: 1.68e-04 | recon: 1.0079e-06 code: 3.5569e-04 total: 1.3635e-06 | time: 0.058
I 06.27/17:51:15 solver.py:243 ] Epoch: [150/400][260/391] lr: 1.68e-04 | recon: 1.0072e-06 code: 3.5563e-04 total: 1.3628e-06 | time: 0.057
I 06.27/17:51:16 solver.py:243 ] Epoch: [150/400][280/391] lr: 1.68e-04 | recon: 1.0080e-06 code: 3.5633e-04 total: 1.3643e-06 | time: 0.056
I 06.27/17:51:17 solver.py:243 ] Epoch: [150/400][300/391] lr: 1.68e-04 | recon: 1.0119e-06 code: 3.5706e-04 total: 1.3689e-06 | time: 0.056
I 06.27/17:51:18 solver.py:243 ] Epoch: [150/400][320/391] lr: 1.68e-04 | recon: 1.0127e-06 code: 3.5726e-04 total: 1.3700e-06 | time: 0.055
I 06.27/17:51:19 solver.py:243 ] Epoch: [150/400][340/391] lr: 1.68e-04 | recon: 1.0126e-06 code: 3.5698e-04 total: 1.3695e-06 | time: 0.056
I 06.27/17:51:20 solver.py:243 ] Epoch: [150/400][360/391] lr: 1.68e-04 | recon: 1.0135e-06 code: 3.5730e-04 total: 1.3708e-06 | time: 0.055
I 06.27/17:51:21 solver.py:243 ] Epoch: [150/400][380/391] lr: 1.68e-04 | recon: 1.0151e-06 code: 3.5736e-04 total: 1.3725e-06 | time: 0.055
I 06.27/17:51:21 solver.py:271 ] => Train  Recon loss: 1.0150e-06 | Code loss: 3.5760e-04 | Total: 1.3726e-06 | adapter/W1_norm=5.4883e+01 | adapter/W1_mean=1.0818e-04 | adapter/W1_std=5.3596e-02 | adapter/W2_norm=4.3552e+00 | adapter/W2_mean=1.4274e-03 | adapter/W2_std=4.0065e-03 | adapter/delta_ratio=7.5111e-01

I 06.27/17:51:22 solver.py:243 ] Epoch: [150/400][20/118] lr: 1.68e-04 | recon: 1.6943e-06 total: 1.6943e-06 | time: 0.030
I 06.27/17:51:22 solver.py:243 ] Epoch: [150/400][40/118] lr: 1.68e-04 | recon: 1.7166e-06 total: 1.7166e-06 | time: 0.031
I 06.27/17:51:23 solver.py:243 ] Epoch: [150/400][60/118] lr: 1.68e-04 | recon: 1.7394e-06 total: 1.7394e-06 | time: 0.029
I 06.27/17:51:23 solver.py:243 ] Epoch: [150/400][80/118] lr: 1.68e-04 | recon: 1.7314e-06 total: 1.7314e-06 | time: 0.029
I 06.27/17:51:24 solver.py:243 ] Epoch: [150/400][100/118] lr: 1.68e-04 | recon: 1.7194e-06 total: 1.7194e-06 | time: 0.029
I 06.27/17:51:25 solver.py:271 ] => Val  Recon loss: 1.7197e-06 | Total: 1.7197e-06 | adapter/W1_norm=5.4883e+01 | adapter/W1_mean=1.0818e-04 | adapter/W1_std=5.3596e-02 | adapter/W2_norm=4.3552e+00 | adapter/W2_mean=1.4274e-03 | adapter/W2_std=4.0065e-03 | adapter/delta_ratio=7.4249e-01

I 06.27/17:51:25 solver.py:501 ] [20/79] loss: 1.7557e-06 | NMSE: -2.4108e+01 | time: 0.030
I 06.27/17:51:26 solver.py:501 ] [40/79] loss: 1.7631e-06 | NMSE: -2.4092e+01 | time: 0.030
I 06.27/17:51:26 solver.py:501 ] [60/79] loss: 1.7533e-06 | NMSE: -2.4106e+01 | time: 0.031
I 06.27/17:51:27 solver.py:515 ] => Test NMSE: -2.4144e+01 | adapter/W1_norm=5.4883e+01 | adapter/W1_mean=1.0818e-04 | adapter/W1_std=5.3596e-02 | adapter/W2_norm=4.3552e+00 | adapter/W2_mean=1.4274e-03 | adapter/W2_std=4.0065e-03 | adapter/delta_ratio=7.6387e-01

I 06.27/17:51:27 solver.py:380 ] 
=! Best NMSE: -2.4422e+01 (epoch=140)

I 06.27/17:51:29 solver.py:243 ] Epoch: [151/400][20/391] lr: 1.68e-04 | recon: 1.0312e-06 code: 3.6262e-04 total: 1.3939e-06 | time: 0.086
I 06.27/17:51:29 solver.py:243 ] Epoch: [151/400][40/391] lr: 1.68e-04 | recon: 1.0121e-06 code: 3.5413e-04 total: 1.3662e-06 | time: 0.062
I 06.27/17:51:31 solver.py:243 ] Epoch: [151/400][60/391] lr: 1.68e-04 | recon: 1.0014e-06 code: 3.5132e-04 total: 1.3527e-06 | time: 0.062
I 06.27/17:51:31 solver.py:243 ] Epoch: [151/400][80/391] lr: 1.68e-04 | recon: 1.0064e-06 code: 3.5306e-04 total: 1.3594e-06 | time: 0.056
I 06.27/17:51:32 solver.py:243 ] Epoch: [151/400][100/391] lr: 1.68e-04 | recon: 1.0029e-06 code: 3.5239e-04 total: 1.3553e-06 | time: 0.053
I 06.27/17:51:33 solver.py:243 ] Epoch: [151/400][120/391] lr: 1.68e-04 | recon: 9.9950e-07 code: 3.5213e-04 total: 1.3516e-06 | time: 0.053
I 06.27/17:51:34 solver.py:243 ] Epoch: [151/400][140/391] lr: 1.68e-04 | recon: 1.0003e-06 code: 3.5337e-04 total: 1.3537e-06 | time: 0.051
I 06.27/17:51:35 solver.py:243 ] Epoch: [151/400][160/391] lr: 1.68e-04 | recon: 1.0017e-06 code: 3.5271e-04 total: 1.3544e-06 | time: 0.052
I 06.27/17:51:36 solver.py:243 ] Epoch: [151/400][180/391] lr: 1.68e-04 | recon: 1.0037e-06 code: 3.5458e-04 total: 1.3582e-06 | time: 0.051
I 06.27/17:51:37 solver.py:243 ] Epoch: [151/400][200/391] lr: 1.68e-04 | recon: 1.0093e-06 code: 3.5546e-04 total: 1.3648e-06 | time: 0.050
I 06.27/17:51:38 solver.py:243 ] Epoch: [151/400][220/391] lr: 1.68e-04 | recon: 1.0188e-06 code: 3.5735e-04 total: 1.3762e-06 | time: 0.051
I 06.27/17:51:39 solver.py:243 ] Epoch: [151/400][240/391] lr: 1.68e-04 | recon: 1.0198e-06 code: 3.5714e-04 total: 1.3769e-06 | time: 0.050
I 06.27/17:51:40 solver.py:243 ] Epoch: [151/400][260/391] lr: 1.68e-04 | recon: 1.0204e-06 code: 3.5726e-04 total: 1.3777e-06 | time: 0.050
I 06.27/17:51:41 solver.py:243 ] Epoch: [151/400][280/391] lr: 1.68e-04 | recon: 1.0195e-06 code: 3.5745e-04 total: 1.3770e-06 | time: 0.049
I 06.27/17:51:42 solver.py:243 ] Epoch: [151/400][300/391] lr: 1.68e-04 | recon: 1.0184e-06 code: 3.5708e-04 total: 1.3755e-06 | time: 0.048
I 06.27/17:51:43 solver.py:243 ] Epoch: [151/400][320/391] lr: 1.68e-04 | recon: 1.0161e-06 code: 3.5668e-04 total: 1.3728e-06 | time: 0.049
I 06.27/17:51:43 solver.py:243 ] Epoch: [151/400][340/391] lr: 1.68e-04 | recon: 1.0157e-06 code: 3.5642e-04 total: 1.3721e-06 | time: 0.048
I 06.27/17:51:44 solver.py:243 ] Epoch: [151/400][360/391] lr: 1.68e-04 | recon: 1.0151e-06 code: 3.5656e-04 total: 1.3717e-06 | time: 0.049
I 06.27/17:51:45 solver.py:243 ] Epoch: [151/400][380/391] lr: 1.67e-04 | recon: 1.0135e-06 code: 3.5628e-04 total: 1.3697e-06 | time: 0.048
I 06.27/17:51:46 solver.py:271 ] => Train  Recon loss: 1.0130e-06 | Code loss: 3.5639e-04 | Total: 1.3694e-06 | adapter/W1_norm=5.4868e+01 | adapter/W1_mean=1.0794e-04 | adapter/W1_std=5.3581e-02 | adapter/W2_norm=4.3735e+00 | adapter/W2_mean=1.4357e-03 | adapter/W2_std=4.0225e-03 | adapter/delta_ratio=7.4366e-01

I 06.27/17:51:46 solver.py:380 ] 
=! Best NMSE: -2.4422e+01 (epoch=140)

I 06.27/17:51:47 solver.py:243 ] Epoch: [152/400][20/391] lr: 1.67e-04 | recon: 1.0076e-06 code: 3.5067e-04 total: 1.3583e-06 | time: 0.057
I 06.27/17:51:48 solver.py:243 ] Epoch: [152/400][40/391] lr: 1.67e-04 | recon: 1.0063e-06 code: 3.5245e-04 total: 1.3588e-06 | time: 0.047
I 06.27/17:51:49 solver.py:243 ] Epoch: [152/400][60/391] lr: 1.67e-04 | recon: 1.0079e-06 code: 3.5495e-04 total: 1.3628e-06 | time: 0.051
I 06.27/17:51:50 solver.py:243 ] Epoch: [152/400][80/391] lr: 1.67e-04 | recon: 1.0115e-06 code: 3.5516e-04 total: 1.3666e-06 | time: 0.049
I 06.27/17:51:50 solver.py:243 ] Epoch: [152/400][100/391] lr: 1.67e-04 | recon: 1.0084e-06 code: 3.5370e-04 total: 1.3621e-06 | time: 0.047
I 06.27/17:51:51 solver.py:243 ] Epoch: [152/400][120/391] lr: 1.67e-04 | recon: 1.0073e-06 code: 3.5425e-04 total: 1.3615e-06 | time: 0.048
I 06.27/17:51:52 solver.py:243 ] Epoch: [152/400][140/391] lr: 1.67e-04 | recon: 1.0112e-06 code: 3.5480e-04 total: 1.3660e-06 | time: 0.048
I 06.27/17:51:53 solver.py:243 ] Epoch: [152/400][160/391] lr: 1.67e-04 | recon: 1.0112e-06 code: 3.5488e-04 total: 1.3660e-06 | time: 0.049
I 06.27/17:51:54 solver.py:243 ] Epoch: [152/400][180/391] lr: 1.67e-04 | recon: 1.0117e-06 code: 3.5510e-04 total: 1.3667e-06 | time: 0.048
I 06.27/17:51:55 solver.py:243 ] Epoch: [152/400][200/391] lr: 1.67e-04 | recon: 1.0097e-06 code: 3.5484e-04 total: 1.3646e-06 | time: 0.048
I 06.27/17:51:56 solver.py:243 ] Epoch: [152/400][220/391] lr: 1.67e-04 | recon: 1.0102e-06 code: 3.5520e-04 total: 1.3654e-06 | time: 0.048
I 06.27/17:51:57 solver.py:243 ] Epoch: [152/400][240/391] lr: 1.67e-04 | recon: 1.0122e-06 code: 3.5535e-04 total: 1.3676e-06 | time: 0.049
I 06.27/17:51:58 solver.py:243 ] Epoch: [152/400][260/391] lr: 1.67e-04 | recon: 1.0120e-06 code: 3.5522e-04 total: 1.3672e-06 | time: 0.048
I 06.27/17:51:59 solver.py:243 ] Epoch: [152/400][280/391] lr: 1.67e-04 | recon: 1.0111e-06 code: 3.5487e-04 total: 1.3660e-06 | time: 0.048
I 06.27/17:52:00 solver.py:243 ] Epoch: [152/400][300/391] lr: 1.67e-04 | recon: 1.0096e-06 code: 3.5436e-04 total: 1.3639e-06 | time: 0.048
I 06.27/17:52:02 solver.py:243 ] Epoch: [152/400][320/391] lr: 1.67e-04 | recon: 1.0107e-06 code: 3.5431e-04 total: 1.3650e-06 | time: 0.050
I 06.27/17:52:04 solver.py:243 ] Epoch: [152/400][340/391] lr: 1.67e-04 | recon: 1.0104e-06 code: 3.5427e-04 total: 1.3646e-06 | time: 0.053
I 06.27/17:52:05 solver.py:243 ] Epoch: [152/400][360/391] lr: 1.67e-04 | recon: 1.0107e-06 code: 3.5453e-04 total: 1.3653e-06 | time: 0.053
I 06.27/17:52:06 solver.py:243 ] Epoch: [152/400][380/391] lr: 1.67e-04 | recon: 1.0105e-06 code: 3.5486e-04 total: 1.3654e-06 | time: 0.053
I 06.27/17:52:06 solver.py:271 ] => Train  Recon loss: 1.0109e-06 | Code loss: 3.5504e-04 | Total: 1.3660e-06 | adapter/W1_norm=5.4853e+01 | adapter/W1_mean=1.0766e-04 | adapter/W1_std=5.3567e-02 | adapter/W2_norm=4.3906e+00 | adapter/W2_mean=1.4435e-03 | adapter/W2_std=4.0374e-03 | adapter/delta_ratio=7.4659e-01

I 06.27/17:52:06 solver.py:380 ] 
=! Best NMSE: -2.4422e+01 (epoch=140)

I 06.27/17:52:08 solver.py:243 ] Epoch: [153/400][20/391] lr: 1.67e-04 | recon: 9.7450e-07 code: 3.4384e-04 total: 1.3183e-06 | time: 0.064
I 06.27/17:52:08 solver.py:243 ] Epoch: [153/400][40/391] lr: 1.67e-04 | recon: 9.9255e-07 code: 3.4722e-04 total: 1.3398e-06 | time: 0.053
I 06.27/17:52:09 solver.py:243 ] Epoch: [153/400][60/391] lr: 1.67e-04 | recon: 1.0032e-06 code: 3.4899e-04 total: 1.3522e-06 | time: 0.048
I 06.27/17:52:11 solver.py:243 ] Epoch: [153/400][80/391] lr: 1.67e-04 | recon: 1.0099e-06 code: 3.4964e-04 total: 1.3596e-06 | time: 0.052
I 06.27/17:52:11 solver.py:243 ] Epoch: [153/400][100/391] lr: 1.67e-04 | recon: 1.0121e-06 code: 3.4977e-04 total: 1.3619e-06 | time: 0.049
I 06.27/17:52:13 solver.py:243 ] Epoch: [153/400][120/391] lr: 1.67e-04 | recon: 1.0099e-06 code: 3.5023e-04 total: 1.3601e-06 | time: 0.052
I 06.27/17:52:13 solver.py:243 ] Epoch: [153/400][140/391] lr: 1.67e-04 | recon: 1.0070e-06 code: 3.5081e-04 total: 1.3578e-06 | time: 0.050
I 06.27/17:52:14 solver.py:243 ] Epoch: [153/400][160/391] lr: 1.67e-04 | recon: 1.0013e-06 code: 3.4991e-04 total: 1.3512e-06 | time: 0.050
I 06.27/17:52:15 solver.py:243 ] Epoch: [153/400][180/391] lr: 1.67e-04 | recon: 1.0039e-06 code: 3.5059e-04 total: 1.3544e-06 | time: 0.049
I 06.27/17:52:16 solver.py:243 ] Epoch: [153/400][200/391] lr: 1.67e-04 | recon: 1.0067e-06 code: 3.5203e-04 total: 1.3588e-06 | time: 0.048
I 06.27/17:52:17 solver.py:243 ] Epoch: [153/400][220/391] lr: 1.67e-04 | recon: 1.0057e-06 code: 3.5196e-04 total: 1.3576e-06 | time: 0.048
I 06.27/17:52:18 solver.py:243 ] Epoch: [153/400][240/391] lr: 1.67e-04 | recon: 1.0057e-06 code: 3.5240e-04 total: 1.3581e-06 | time: 0.048
I 06.27/17:52:19 solver.py:243 ] Epoch: [153/400][260/391] lr: 1.67e-04 | recon: 1.0081e-06 code: 3.5268e-04 total: 1.3608e-06 | time: 0.048
I 06.27/17:52:20 solver.py:243 ] Epoch: [153/400][280/391] lr: 1.67e-04 | recon: 1.0080e-06 code: 3.5267e-04 total: 1.3607e-06 | time: 0.048
I 06.27/17:52:21 solver.py:243 ] Epoch: [153/400][300/391] lr: 1.67e-04 | recon: 1.0081e-06 code: 3.5265e-04 total: 1.3607e-06 | time: 0.049
I 06.27/17:52:22 solver.py:243 ] Epoch: [153/400][320/391] lr: 1.66e-04 | recon: 1.0090e-06 code: 3.5301e-04 total: 1.3620e-06 | time: 0.048
I 06.27/17:52:23 solver.py:243 ] Epoch: [153/400][340/391] lr: 1.66e-04 | recon: 1.0110e-06 code: 3.5354e-04 total: 1.3645e-06 | time: 0.048
I 06.27/17:52:24 solver.py:243 ] Epoch: [153/400][360/391] lr: 1.66e-04 | recon: 1.0131e-06 code: 3.5434e-04 total: 1.3674e-06 | time: 0.048
I 06.27/17:52:24 solver.py:243 ] Epoch: [153/400][380/391] lr: 1.66e-04 | recon: 1.0140e-06 code: 3.5499e-04 total: 1.3690e-06 | time: 0.047
I 06.27/17:52:25 solver.py:271 ] => Train  Recon loss: 1.0139e-06 | Code loss: 3.5490e-04 | Total: 1.3688e-06 | adapter/W1_norm=5.4837e+01 | adapter/W1_mean=1.0754e-04 | adapter/W1_std=5.3552e-02 | adapter/W2_norm=4.4082e+00 | adapter/W2_mean=1.4467e-03 | adapter/W2_std=4.0545e-03 | adapter/delta_ratio=7.3872e-01

I 06.27/17:52:25 solver.py:380 ] 
=! Best NMSE: -2.4422e+01 (epoch=140)

I 06.27/17:52:26 solver.py:243 ] Epoch: [154/400][20/391] lr: 1.66e-04 | recon: 1.0057e-06 code: 3.5118e-04 total: 1.3568e-06 | time: 0.051
I 06.27/17:52:27 solver.py:243 ] Epoch: [154/400][40/391] lr: 1.66e-04 | recon: 9.9523e-07 code: 3.4969e-04 total: 1.3449e-06 | time: 0.045
I 06.27/17:52:28 solver.py:243 ] Epoch: [154/400][60/391] lr: 1.66e-04 | recon: 9.9647e-07 code: 3.4986e-04 total: 1.3463e-06 | time: 0.047
I 06.27/17:52:28 solver.py:243 ] Epoch: [154/400][80/391] lr: 1.66e-04 | recon: 1.0033e-06 code: 3.5153e-04 total: 1.3548e-06 | time: 0.045
I 06.27/17:52:29 solver.py:243 ] Epoch: [154/400][100/391] lr: 1.66e-04 | recon: 1.0042e-06 code: 3.5182e-04 total: 1.3560e-06 | time: 0.044
I 06.27/17:52:30 solver.py:243 ] Epoch: [154/400][120/391] lr: 1.66e-04 | recon: 1.0057e-06 code: 3.5247e-04 total: 1.3582e-06 | time: 0.044
I 06.27/17:52:31 solver.py:243 ] Epoch: [154/400][140/391] lr: 1.66e-04 | recon: 1.0031e-06 code: 3.5184e-04 total: 1.3550e-06 | time: 0.043
I 06.27/17:52:32 solver.py:243 ] Epoch: [154/400][160/391] lr: 1.66e-04 | recon: 1.0064e-06 code: 3.5285e-04 total: 1.3593e-06 | time: 0.044
I 06.27/17:52:33 solver.py:243 ] Epoch: [154/400][180/391] lr: 1.66e-04 | recon: 1.0077e-06 code: 3.5334e-04 total: 1.3611e-06 | time: 0.043
I 06.27/17:52:33 solver.py:243 ] Epoch: [154/400][200/391] lr: 1.66e-04 | recon: 1.0154e-06 code: 3.5488e-04 total: 1.3703e-06 | time: 0.043
I 06.27/17:52:34 solver.py:243 ] Epoch: [154/400][220/391] lr: 1.66e-04 | recon: 1.0153e-06 code: 3.5533e-04 total: 1.3706e-06 | time: 0.043
I 06.27/17:52:35 solver.py:243 ] Epoch: [154/400][240/391] lr: 1.66e-04 | recon: 1.0157e-06 code: 3.5574e-04 total: 1.3714e-06 | time: 0.043
I 06.27/17:52:36 solver.py:243 ] Epoch: [154/400][260/391] lr: 1.66e-04 | recon: 1.0154e-06 code: 3.5599e-04 total: 1.3714e-06 | time: 0.043
I 06.27/17:52:37 solver.py:243 ] Epoch: [154/400][280/391] lr: 1.66e-04 | recon: 1.0127e-06 code: 3.5531e-04 total: 1.3680e-06 | time: 0.043
I 06.27/17:52:38 solver.py:243 ] Epoch: [154/400][300/391] lr: 1.66e-04 | recon: 1.0117e-06 code: 3.5514e-04 total: 1.3668e-06 | time: 0.043
I 06.27/17:52:39 solver.py:243 ] Epoch: [154/400][320/391] lr: 1.66e-04 | recon: 1.0126e-06 code: 3.5520e-04 total: 1.3677e-06 | time: 0.043
I 06.27/17:52:39 solver.py:243 ] Epoch: [154/400][340/391] lr: 1.66e-04 | recon: 1.0134e-06 code: 3.5573e-04 total: 1.3691e-06 | time: 0.043
I 06.27/17:52:40 solver.py:243 ] Epoch: [154/400][360/391] lr: 1.66e-04 | recon: 1.0134e-06 code: 3.5540e-04 total: 1.3688e-06 | time: 0.043
I 06.27/17:52:41 solver.py:243 ] Epoch: [154/400][380/391] lr: 1.66e-04 | recon: 1.0117e-06 code: 3.5497e-04 total: 1.3667e-06 | time: 0.043
I 06.27/17:52:42 solver.py:271 ] => Train  Recon loss: 1.0113e-06 | Code loss: 3.5485e-04 | Total: 1.3661e-06 | adapter/W1_norm=5.4821e+01 | adapter/W1_mean=1.0682e-04 | adapter/W1_std=5.3536e-02 | adapter/W2_norm=4.4222e+00 | adapter/W2_mean=1.4529e-03 | adapter/W2_std=4.0668e-03 | adapter/delta_ratio=7.4985e-01

I 06.27/17:52:42 solver.py:380 ] 
=! Best NMSE: -2.4422e+01 (epoch=140)

I 06.27/17:52:43 solver.py:243 ] Epoch: [155/400][20/391] lr: 1.66e-04 | recon: 1.0239e-06 code: 3.5423e-04 total: 1.3781e-06 | time: 0.051
I 06.27/17:52:43 solver.py:243 ] Epoch: [155/400][40/391] lr: 1.66e-04 | recon: 1.0095e-06 code: 3.4869e-04 total: 1.3582e-06 | time: 0.045
I 06.27/17:52:45 solver.py:243 ] Epoch: [155/400][60/391] lr: 1.66e-04 | recon: 9.9805e-07 code: 3.4904e-04 total: 1.3471e-06 | time: 0.048
I 06.27/17:52:45 solver.py:243 ] Epoch: [155/400][80/391] lr: 1.66e-04 | recon: 9.9142e-07 code: 3.5001e-04 total: 1.3414e-06 | time: 0.047
I 06.27/17:52:46 solver.py:243 ] Epoch: [155/400][100/391] lr: 1.66e-04 | recon: 9.9385e-07 code: 3.5009e-04 total: 1.3439e-06 | time: 0.046
I 06.27/17:52:47 solver.py:243 ] Epoch: [155/400][120/391] lr: 1.66e-04 | recon: 9.9615e-07 code: 3.4943e-04 total: 1.3456e-06 | time: 0.047
I 06.27/17:52:48 solver.py:243 ] Epoch: [155/400][140/391] lr: 1.66e-04 | recon: 9.9652e-07 code: 3.4903e-04 total: 1.3456e-06 | time: 0.046
I 06.27/17:52:50 solver.py:243 ] Epoch: [155/400][160/391] lr: 1.66e-04 | recon: 9.9626e-07 code: 3.4831e-04 total: 1.3446e-06 | time: 0.049
I 06.27/17:52:50 solver.py:243 ] Epoch: [155/400][180/391] lr: 1.66e-04 | recon: 9.9669e-07 code: 3.4838e-04 total: 1.3451e-06 | time: 0.048
I 06.27/17:52:51 solver.py:243 ] Epoch: [155/400][200/391] lr: 1.66e-04 | recon: 9.9427e-07 code: 3.4830e-04 total: 1.3426e-06 | time: 0.047
I 06.27/17:52:52 solver.py:243 ] Epoch: [155/400][220/391] lr: 1.66e-04 | recon: 9.9416e-07 code: 3.4829e-04 total: 1.3424e-06 | time: 0.047
I 06.27/17:52:53 solver.py:243 ] Epoch: [155/400][240/391] lr: 1.66e-04 | recon: 9.9821e-07 code: 3.4942e-04 total: 1.3476e-06 | time: 0.046
I 06.27/17:52:54 solver.py:243 ] Epoch: [155/400][260/391] lr: 1.65e-04 | recon: 9.9919e-07 code: 3.4991e-04 total: 1.3491e-06 | time: 0.047
I 06.27/17:52:55 solver.py:243 ] Epoch: [155/400][280/391] lr: 1.65e-04 | recon: 1.0025e-06 code: 3.5055e-04 total: 1.3530e-06 | time: 0.047
I 06.27/17:52:56 solver.py:243 ] Epoch: [155/400][300/391] lr: 1.65e-04 | recon: 1.0062e-06 code: 3.5125e-04 total: 1.3574e-06 | time: 0.046
I 06.27/17:52:56 solver.py:243 ] Epoch: [155/400][320/391] lr: 1.65e-04 | recon: 1.0063e-06 code: 3.5193e-04 total: 1.3583e-06 | time: 0.046
