I 06.29/15:00:30 main.py:44  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/teacher_code_adapter/gated_lowrank_affine_mlp/src_seed2026_transnet_transnet_tgt_seed42_transnet_transnet_code1e-3_fc1e-2_recT0.0_pca0.0_lr5e-4_ep400
I 06.29/15:00:30 main.py:45  ] => PyTorch Version: 2.5.1
I 06.29/15:00:30 init.py:13  ] Random seed set to 2026
I 06.29/15:00:30 init.py:92  ] Running on GPU 1
I 06.29/15:00:37 init.py:134 ] pretrained decoder loaded and frozen from exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth
I 06.29/15:00:37 init.py:141 ] pretrained encoder loaded and frozen from exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth
I 06.29/15:00:37 init.py:154 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth; adapter: gated_lowrank_affine_mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.29/15:00:37 init.py:161 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.29/15:00:37 init.py:166 ] => Model Flops: 3.7876e+01M
I 06.29/15:00:37 init.py:167 ] => Model Params Num: 5.2927e+00M

I 06.29/15:00:37 init.py:168 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): GatedLowRankAffineMLPAdapter(
    (lowrank_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (down): Linear(in_features=512, out_features=32, bias=False)
    (up): Linear(in_features=32, out_features=512, bias=False)
    (mlp_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.29/15:00:37 init.py:33  ] 
I 06.29/17:48:53 solver.py:282 ] Epoch: [250/400][60/118] lr: 2.17e-04 | recon: 3.9436e-06 total: 3.9436e-06 | time: 0.082
I 06.29/17:48:55 solver.py:282 ] Epoch: [250/400][80/118] lr: 2.17e-04 | recon: 3.9564e-06 total: 3.9564e-06 | time: 0.087
I 06.29/17:48:56 solver.py:282 ] Epoch: [250/400][100/118] lr: 2.17e-04 | recon: 3.9557e-06 total: 3.9557e-06 | time: 0.086
I 06.29/17:48:58 solver.py:318 ] => Val  Recon loss: 3.9524e-06 | Total: 3.9524e-06 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.1828e-01 | adapter/gate_std=2.5158e-02 | adapter/down_norm=1.2084e+01 | adapter/up_norm=8.1595e+00 | adapter/bias_norm=2.0382e+00 | adapter/W1_norm=1.1699e+02 | adapter/W2_norm=4.8375e+01 | adapter/lowrank_ratio=2.1575e+00 | adapter/mlp_ratio=2.4236e+00 | adapter/delta_ratio=1.4323e+00

I 06.29/17:49:00 solver.py:548 ] [20/79] loss: 4.0340e-06 | NMSE: -2.0495e+01 | time: 0.078
I 06.29/17:49:02 solver.py:548 ] [40/79] loss: 4.0026e-06 | NMSE: -2.0532e+01 | time: 0.106
I 06.29/17:49:05 solver.py:548 ] [60/79] loss: 3.9731e-06 | NMSE: -2.0554e+01 | time: 0.112
I 06.29/17:49:06 solver.py:562 ] => Test NMSE: -2.0579e+01 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.1828e-01 | adapter/gate_std=2.5158e-02 | adapter/down_norm=1.2084e+01 | adapter/up_norm=8.1595e+00 | adapter/bias_norm=2.0382e+00 | adapter/W1_norm=1.1699e+02 | adapter/W2_norm=4.8375e+01 | adapter/lowrank_ratio=2.2350e+00 | adapter/mlp_ratio=2.4927e+00 | adapter/delta_ratio=1.4393e+00

I 06.29/17:49:06 solver.py:427 ] 
=! Best NMSE: -2.0579e+01 (epoch=250)

I 06.29/17:49:09 solver.py:282 ] Epoch: [251/400][20/391] lr: 2.17e-04 | recon: 3.1560e-06 code: 9.9793e-03 fc: 5.5861e-03 total: 6.8996e-05 | time: 0.130
I 06.29/17:49:12 solver.py:282 ] Epoch: [251/400][40/391] lr: 2.17e-04 | recon: 3.0894e-06 code: 9.8538e-03 fc: 5.4895e-03 total: 6.7838e-05 | time: 0.141
I 06.29/17:49:14 solver.py:282 ] Epoch: [251/400][60/391] lr: 2.16e-04 | recon: 3.0702e-06 code: 9.8564e-03 fc: 5.4714e-03 total: 6.7641e-05 | time: 0.134
I 06.29/17:49:17 solver.py:282 ] Epoch: [251/400][80/391] lr: 2.16e-04 | recon: 3.0797e-06 code: 9.8690e-03 fc: 5.4720e-03 total: 6.7669e-05 | time: 0.129
I 06.29/17:49:19 solver.py:282 ] Epoch: [251/400][100/391] lr: 2.16e-04 | recon: 3.0888e-06 code: 9.8856e-03 fc: 5.4624e-03 total: 6.7598e-05 | time: 0.127
I 06.29/17:49:22 solver.py:282 ] Epoch: [251/400][120/391] lr: 2.16e-04 | recon: 3.0905e-06 code: 9.8914e-03 fc: 5.4859e-03 total: 6.7841e-05 | time: 0.130
I 06.29/17:49:25 solver.py:282 ] Epoch: [251/400][140/391] lr: 2.16e-04 | recon: 3.0966e-06 code: 9.8985e-03 fc: 5.4928e-03 total: 6.7923e-05 | time: 0.130
I 06.29/17:49:27 solver.py:282 ] Epoch: [251/400][160/391] lr: 2.16e-04 | recon: 3.0978e-06 code: 9.9030e-03 fc: 5.4926e-03 total: 6.7927e-05 | time: 0.131
I 06.29/17:49:29 solver.py:282 ] Epoch: [251/400][180/391] lr: 2.16e-04 | recon: 3.1152e-06 code: 9.9314e-03 fc: 5.5330e-03 total: 6.8377e-05 | time: 0.128
I 06.29/17:49:32 solver.py:282 ] Epoch: [251/400][200/391] lr: 2.16e-04 | recon: 3.1127e-06 code: 9.9340e-03 fc: 5.5302e-03 total: 6.8349e-05 | time: 0.127
I 06.29/17:49:34 solver.py:282 ] Epoch: [251/400][220/391] lr: 2.16e-04 | recon: 3.1064e-06 code: 9.9291e-03 fc: 5.5264e-03 total: 6.8299e-05 | time: 0.126
I 06.29/17:49:37 solver.py:282 ] Epoch: [251/400][240/391] lr: 2.16e-04 | recon: 3.1090e-06 code: 9.9342e-03 fc: 5.5273e-03 total: 6.8317e-05 | time: 0.126
I 06.29/17:49:39 solver.py:282 ] Epoch: [251/400][260/391] lr: 2.16e-04 | recon: 3.1071e-06 code: 9.9365e-03 fc: 5.5260e-03 total: 6.8304e-05 | time: 0.125
I 06.29/17:49:41 solver.py:282 ] Epoch: [251/400][280/391] lr: 2.15e-04 | recon: 3.1002e-06 code: 9.9241e-03 fc: 5.5163e-03 total: 6.8187e-05 | time: 0.123
I 06.29/17:49:43 solver.py:282 ] Epoch: [251/400][300/391] lr: 2.15e-04 | recon: 3.0987e-06 code: 9.9252e-03 fc: 5.5159e-03 total: 6.8183e-05 | time: 0.123
I 06.29/17:49:45 solver.py:282 ] Epoch: [251/400][320/391] lr: 2.15e-04 | recon: 3.1061e-06 code: 9.9402e-03 fc: 5.5345e-03 total: 6.8392e-05 | time: 0.121
I 06.29/17:49:47 solver.py:282 ] Epoch: [251/400][340/391] lr: 2.15e-04 | recon: 3.1055e-06 code: 9.9421e-03 fc: 5.5344e-03 total: 6.8392e-05 | time: 0.120
I 06.29/17:49:49 solver.py:282 ] Epoch: [251/400][360/391] lr: 2.15e-04 | recon: 3.1070e-06 code: 9.9479e-03 fc: 5.5334e-03 total: 6.8389e-05 | time: 0.119
I 06.29/17:49:51 solver.py:282 ] Epoch: [251/400][380/391] lr: 2.15e-04 | recon: 3.1085e-06 code: 9.9570e-03 fc: 5.5360e-03 total: 6.8425e-05 | time: 0.118
I 06.29/17:49:53 solver.py:318 ] => Train  Recon loss: 3.1105e-06 | Code loss: 9.9598e-03 | FC loss: 5.5365e-03 | Total: 6.8436e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.1834e-01 | adapter/gate_std=2.5165e-02 | adapter/down_norm=1.2088e+01 | adapter/up_norm=8.1673e+00 | adapter/bias_norm=2.0396e+00 | adapter/W1_norm=1.1703e+02 | adapter/W2_norm=4.8423e+01 | adapter/lowrank_ratio=2.1434e+00 | adapter/mlp_ratio=2.4184e+00 | adapter/delta_ratio=1.4338e+00

I 06.29/17:49:53 solver.py:427 ] 
=! Best NMSE: -2.0579e+01 (epoch=250)

I 06.29/17:49:55 solver.py:282 ] Epoch: [252/400][20/391] lr: 2.15e-04 | recon: 3.0944e-06 code: 9.8206e-03 fc: 5.4439e-03 total: 6.7354e-05 | time: 0.128
I 06.29/17:49:57 solver.py:282 ] Epoch: [252/400][40/391] lr: 2.15e-04 | recon: 3.0085e-06 code: 9.7060e-03 fc: 5.3507e-03 total: 6.6222e-05 | time: 0.113
I 06.29/17:50:00 solver.py:282 ] Epoch: [252/400][60/391] lr: 2.15e-04 | recon: 3.0173e-06 code: 9.7499e-03 fc: 5.3586e-03 total: 6.6353e-05 | time: 0.121
I 06.29/17:50:04 solver.py:282 ] Epoch: [252/400][80/391] lr: 2.14e-04 | recon: 3.0361e-06 code: 9.7884e-03 fc: 5.3770e-03 total: 6.6594e-05 | time: 0.138
I 06.29/17:50:06 solver.py:282 ] Epoch: [252/400][100/391] lr: 2.14e-04 | recon: 3.0518e-06 code: 9.8222e-03 fc: 5.3990e-03 total: 6.6864e-05 | time: 0.134
I 06.29/17:50:09 solver.py:282 ] Epoch: [252/400][120/391] lr: 2.14e-04 | recon: 3.0963e-06 code: 9.8795e-03 fc: 5.4684e-03 total: 6.7660e-05 | time: 0.133
I 06.29/17:50:11 solver.py:282 ] Epoch: [252/400][140/391] lr: 2.14e-04 | recon: 3.0870e-06 code: 9.8802e-03 fc: 5.4631e-03 total: 6.7598e-05 | time: 0.129
I 06.29/17:50:13 solver.py:282 ] Epoch: [252/400][160/391] lr: 2.14e-04 | recon: 3.0895e-06 code: 9.8963e-03 fc: 5.4660e-03 total: 6.7645e-05 | time: 0.127
I 06.29/17:50:15 solver.py:282 ] Epoch: [252/400][180/391] lr: 2.14e-04 | recon: 3.0990e-06 code: 9.9239e-03 fc: 5.4822e-03 total: 6.7845e-05 | time: 0.123
I 06.29/17:50:17 solver.py:282 ] Epoch: [252/400][200/391] lr: 2.14e-04 | recon: 3.0971e-06 code: 9.9304e-03 fc: 5.4835e-03 total: 6.7862e-05 | time: 0.122
I 06.29/17:50:19 solver.py:282 ] Epoch: [252/400][220/391] lr: 2.14e-04 | recon: 3.1016e-06 code: 9.9413e-03 fc: 5.4943e-03 total: 6.7986e-05 | time: 0.120
I 06.29/17:50:21 solver.py:282 ] Epoch: [252/400][240/391] lr: 2.14e-04 | recon: 3.1015e-06 code: 9.9339e-03 fc: 5.4988e-03 total: 6.8023e-05 | time: 0.117
I 06.29/17:50:23 solver.py:282 ] Epoch: [252/400][260/391] lr: 2.14e-04 | recon: 3.1046e-06 code: 9.9351e-03 fc: 5.5021e-03 total: 6.8060e-05 | time: 0.116
I 06.29/17:50:25 solver.py:282 ] Epoch: [252/400][280/391] lr: 2.14e-04 | recon: 3.1025e-06 code: 9.9389e-03 fc: 5.5049e-03 total: 6.8090e-05 | time: 0.116
I 06.29/17:50:28 solver.py:282 ] Epoch: [252/400][300/391] lr: 2.13e-04 | recon: 3.1020e-06 code: 9.9363e-03 fc: 5.5002e-03 total: 6.8041e-05 | time: 0.116
I 06.29/17:50:30 solver.py:282 ] Epoch: [252/400][320/391] lr: 2.13e-04 | recon: 3.0981e-06 code: 9.9331e-03 fc: 5.5014e-03 total: 6.8045e-05 | time: 0.115
I 06.29/17:50:32 solver.py:282 ] Epoch: [252/400][340/391] lr: 2.13e-04 | recon: 3.1000e-06 code: 9.9374e-03 fc: 5.5011e-03 total: 6.8049e-05 | time: 0.116
I 06.29/17:50:34 solver.py:282 ] Epoch: [252/400][360/391] lr: 2.13e-04 | recon: 3.0992e-06 code: 9.9297e-03 fc: 5.4962e-03 total: 6.7991e-05 | time: 0.115
I 06.29/17:50:36 solver.py:282 ] Epoch: [252/400][380/391] lr: 2.13e-04 | recon: 3.1017e-06 code: 9.9382e-03 fc: 5.5068e-03 total: 6.8108e-05 | time: 0.114
I 06.29/17:50:37 solver.py:318 ] => Train  Recon loss: 3.1051e-06 | Code loss: 9.9464e-03 | FC loss: 5.5131e-03 | Total: 6.8183e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.1844e-01 | adapter/gate_std=2.5184e-02 | adapter/down_norm=1.2093e+01 | adapter/up_norm=8.1754e+00 | adapter/bias_norm=2.0408e+00 | adapter/W1_norm=1.1707e+02 | adapter/W2_norm=4.8467e+01 | adapter/lowrank_ratio=2.0634e+00 | adapter/mlp_ratio=2.3533e+00 | adapter/delta_ratio=1.4409e+00

I 06.29/17:50:38 solver.py:427 ] 
=! Best NMSE: -2.0579e+01 (epoch=250)

I 06.29/17:50:40 solver.py:282 ] Epoch: [253/400][20/391] lr: 2.13e-04 | recon: 3.0962e-06 code: 9.8885e-03 fc: 5.4547e-03 total: 6.7532e-05 | time: 0.131
I 06.29/17:50:43 solver.py:282 ] Epoch: [253/400][40/391] lr: 2.13e-04 | recon: 3.0581e-06 code: 9.8199e-03 fc: 5.4504e-03 total: 6.7382e-05 | time: 0.120
I 06.29/17:50:45 solver.py:282 ] Epoch: [253/400][60/391] lr: 2.13e-04 | recon: 3.0456e-06 code: 9.7849e-03 fc: 5.4257e-03 total: 6.7087e-05 | time: 0.116
I 06.29/17:50:47 solver.py:282 ] Epoch: [253/400][80/391] lr: 2.13e-04 | recon: 3.0686e-06 code: 9.8227e-03 fc: 5.4448e-03 total: 6.7339e-05 | time: 0.118
I 06.29/17:50:49 solver.py:282 ] Epoch: [253/400][100/391] lr: 2.12e-04 | recon: 3.0599e-06 code: 9.8024e-03 fc: 5.4287e-03 total: 6.7149e-05 | time: 0.114
I 06.29/17:50:52 solver.py:282 ] Epoch: [253/400][120/391] lr: 2.12e-04 | recon: 3.0571e-06 code: 9.8116e-03 fc: 5.4351e-03 total: 6.7220e-05 | time: 0.115
I 06.29/17:50:54 solver.py:282 ] Epoch: [253/400][140/391] lr: 2.12e-04 | recon: 3.0670e-06 code: 9.8322e-03 fc: 5.4450e-03 total: 6.7349e-05 | time: 0.114
I 06.29/17:50:56 solver.py:282 ] Epoch: [253/400][160/391] lr: 2.12e-04 | recon: 3.0745e-06 code: 9.8453e-03 fc: 5.4427e-03 total: 6.7347e-05 | time: 0.114
I 06.29/17:50:58 solver.py:282 ] Epoch: [253/400][180/391] lr: 2.12e-04 | recon: 3.0774e-06 code: 9.8485e-03 fc: 5.4557e-03 total: 6.7483e-05 | time: 0.114
I 06.29/17:51:01 solver.py:282 ] Epoch: [253/400][200/391] lr: 2.12e-04 | recon: 3.0811e-06 code: 9.8682e-03 fc: 5.4657e-03 total: 6.7606e-05 | time: 0.116
I 06.29/17:51:04 solver.py:282 ] Epoch: [253/400][220/391] lr: 2.12e-04 | recon: 3.0759e-06 code: 9.8619e-03 fc: 5.4641e-03 total: 6.7578e-05 | time: 0.122
I 06.29/17:51:06 solver.py:282 ] Epoch: [253/400][240/391] lr: 2.12e-04 | recon: 3.0739e-06 code: 9.8580e-03 fc: 5.4572e-03 total: 6.7504e-05 | time: 0.119
I 06.29/17:51:08 solver.py:282 ] Epoch: [253/400][260/391] lr: 2.12e-04 | recon: 3.0745e-06 code: 9.8602e-03 fc: 5.4589e-03 total: 6.7524e-05 | time: 0.118
I 06.29/17:51:11 solver.py:282 ] Epoch: [253/400][280/391] lr: 2.12e-04 | recon: 3.0814e-06 code: 9.8795e-03 fc: 5.4675e-03 total: 6.7636e-05 | time: 0.118
I 06.29/17:51:13 solver.py:282 ] Epoch: [253/400][300/391] lr: 2.12e-04 | recon: 3.0839e-06 code: 9.8857e-03 fc: 5.4680e-03 total: 6.7650e-05 | time: 0.116
I 06.29/17:51:15 solver.py:282 ] Epoch: [253/400][320/391] lr: 2.11e-04 | recon: 3.0900e-06 code: 9.8965e-03 fc: 5.4874e-03 total: 6.7860e-05 | time: 0.116
I 06.29/17:51:17 solver.py:282 ] Epoch: [253/400][340/391] lr: 2.11e-04 | recon: 3.0916e-06 code: 9.9049e-03 fc: 5.4931e-03 total: 6.7927e-05 | time: 0.117
I 06.29/17:51:20 solver.py:282 ] Epoch: [253/400][360/391] lr: 2.11e-04 | recon: 3.0926e-06 code: 9.9066e-03 fc: 5.4969e-03 total: 6.7968e-05 | time: 0.116
I 06.29/17:51:22 solver.py:282 ] Epoch: [253/400][380/391] lr: 2.11e-04 | recon: 3.0969e-06 code: 9.9244e-03 fc: 5.5053e-03 total: 6.8074e-05 | time: 0.115
I 06.29/17:51:23 solver.py:318 ] => Train  Recon loss: 3.1003e-06 | Code loss: 9.9295e-03 | FC loss: 5.5061e-03 | Total: 6.8091e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.1849e-01 | adapter/gate_std=2.5249e-02 | adapter/down_norm=1.2097e+01 | adapter/up_norm=8.1841e+00 | adapter/bias_norm=2.0427e+00 | adapter/W1_norm=1.1711e+02 | adapter/W2_norm=4.8514e+01 | adapter/lowrank_ratio=2.0868e+00 | adapter/mlp_ratio=2.3720e+00 | adapter/delta_ratio=1.4468e+00

I 06.29/17:51:23 solver.py:427 ] 
=! Best NMSE: -2.0579e+01 (epoch=250)

I 06.29/17:51:26 solver.py:282 ] Epoch: [254/400][20/391] lr: 2.11e-04 | recon: 3.1225e-06 code: 9.7934e-03 fc: 5.4349e-03 total: 6.7265e-05 | time: 0.107
I 06.29/17:51:28 solver.py:282 ] Epoch: [254/400][40/391] lr: 2.11e-04 | recon: 3.1401e-06 code: 9.8818e-03 fc: 5.4513e-03 total: 6.7535e-05 | time: 0.117
I 06.29/17:51:31 solver.py:282 ] Epoch: [254/400][60/391] lr: 2.11e-04 | recon: 3.1210e-06 code: 9.8346e-03 fc: 5.4146e-03 total: 6.7102e-05 | time: 0.118
I 06.29/17:51:33 solver.py:282 ] Epoch: [254/400][80/391] lr: 2.11e-04 | recon: 3.1031e-06 code: 9.8410e-03 fc: 5.4127e-03 total: 6.7071e-05 | time: 0.120
I 06.29/17:51:35 solver.py:282 ] Epoch: [254/400][100/391] lr: 2.11e-04 | recon: 3.1088e-06 code: 9.8528e-03 fc: 5.4701e-03 total: 6.7662e-05 | time: 0.113
I 06.29/17:51:37 solver.py:282 ] Epoch: [254/400][120/391] lr: 2.11e-04 | recon: 3.0962e-06 code: 9.8458e-03 fc: 5.4640e-03 total: 6.7582e-05 | time: 0.112
I 06.29/17:51:39 solver.py:282 ] Epoch: [254/400][140/391] lr: 2.10e-04 | recon: 3.0941e-06 code: 9.8523e-03 fc: 5.4667e-03 total: 6.7613e-05 | time: 0.113
I 06.29/17:51:41 solver.py:282 ] Epoch: [254/400][160/391] lr: 2.10e-04 | recon: 3.0936e-06 code: 9.8619e-03 fc: 5.4624e-03 total: 6.7579e-05 | time: 0.109
I 06.29/17:51:43 solver.py:282 ] Epoch: [254/400][180/391] lr: 2.10e-04 | recon: 3.0904e-06 code: 9.8483e-03 fc: 5.4597e-03 total: 6.7536e-05 | time: 0.111
I 06.29/17:51:45 solver.py:282 ] Epoch: [254/400][200/391] lr: 2.10e-04 | recon: 3.0899e-06 code: 9.8513e-03 fc: 5.4586e-03 total: 6.7527e-05 | time: 0.110
I 06.29/17:51:47 solver.py:282 ] Epoch: [254/400][220/391] lr: 2.10e-04 | recon: 3.0950e-06 code: 9.8662e-03 fc: 5.4686e-03 total: 6.7647e-05 | time: 0.108
I 06.29/17:51:49 solver.py:282 ] Epoch: [254/400][240/391] lr: 2.10e-04 | recon: 3.0966e-06 code: 9.8765e-03 fc: 5.4730e-03 total: 6.7703e-05 | time: 0.108
I 06.29/17:51:52 solver.py:282 ] Epoch: [254/400][260/391] lr: 2.10e-04 | recon: 3.0934e-06 code: 9.8779e-03 fc: 5.4683e-03 total: 6.7655e-05 | time: 0.108
I 06.29/17:51:54 solver.py:282 ] Epoch: [254/400][280/391] lr: 2.10e-04 | recon: 3.0936e-06 code: 9.8848e-03 fc: 5.4684e-03 total: 6.7662e-05 | time: 0.109
I 06.29/17:51:56 solver.py:282 ] Epoch: [254/400][300/391] lr: 2.10e-04 | recon: 3.0983e-06 code: 9.9049e-03 fc: 5.4807e-03 total: 6.7810e-05 | time: 0.108
I 06.29/17:51:58 solver.py:282 ] Epoch: [254/400][320/391] lr: 2.10e-04 | recon: 3.0954e-06 code: 9.9087e-03 fc: 5.4864e-03 total: 6.7868e-05 | time: 0.108
I 06.29/17:52:00 solver.py:282 ] Epoch: [254/400][340/391] lr: 2.09e-04 | recon: 3.0988e-06 code: 9.9204e-03 fc: 5.4904e-03 total: 6.7924e-05 | time: 0.109
I 06.29/17:52:04 solver.py:282 ] Epoch: [254/400][360/391] lr: 2.09e-04 | recon: 3.0979e-06 code: 9.9227e-03 fc: 5.4903e-03 total: 6.7923e-05 | time: 0.112
I 06.29/17:52:06 solver.py:282 ] Epoch: [254/400][380/391] lr: 2.09e-04 | recon: 3.0959e-06 code: 9.9192e-03 fc: 5.4882e-03 total: 6.7898e-05 | time: 0.113
I 06.29/17:52:07 solver.py:318 ] => Train  Recon loss: 3.0944e-06 | Code loss: 9.9162e-03 | FC loss: 5.4865e-03 | Total: 6.7875e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.1858e-01 | adapter/gate_std=2.5255e-02 | adapter/down_norm=1.2102e+01 | adapter/up_norm=8.1924e+00 | adapter/bias_norm=2.0442e+00 | adapter/W1_norm=1.1714e+02 | adapter/W2_norm=4.8557e+01 | adapter/lowrank_ratio=2.2288e+00 | adapter/mlp_ratio=2.4926e+00 | adapter/delta_ratio=1.4453e+00

I 06.29/17:52:08 solver.py:427 ] 
=! Best NMSE: -2.0579e+01 (epoch=250)

I 06.29/17:52:10 solver.py:282 ] Epoch: [255/400][20/391] lr: 2.09e-04 | recon: 3.0957e-06 code: 9.7698e-03 fc: 5.3873e-03 total: 6.6739e-05 | time: 0.130
I 06.29/17:52:13 solver.py:282 ] Epoch: [255/400][40/391] lr: 2.09e-04 | recon: 3.0414e-06 code: 9.6709e-03 fc: 5.3788e-03 total: 6.6501e-05 | time: 0.124
I 06.29/17:52:15 solver.py:282 ] Epoch: [255/400][60/391] lr: 2.09e-04 | recon: 3.0563e-06 code: 9.7404e-03 fc: 5.4113e-03 total: 6.6910e-05 | time: 0.123
I 06.29/17:52:17 solver.py:282 ] Epoch: [255/400][80/391] lr: 2.09e-04 | recon: 3.0576e-06 code: 9.7604e-03 fc: 5.4324e-03 total: 6.7142e-05 | time: 0.115
I 06.29/17:52:19 solver.py:282 ] Epoch: [255/400][100/391] lr: 2.09e-04 | recon: 3.0379e-06 code: 9.7344e-03 fc: 5.4093e-03 total: 6.6866e-05 | time: 0.115
I 06.29/17:52:22 solver.py:282 ] Epoch: [255/400][120/391] lr: 2.09e-04 | recon: 3.0526e-06 code: 9.7691e-03 fc: 5.4403e-03 total: 6.7225e-05 | time: 0.116
I 06.29/17:52:24 solver.py:282 ] Epoch: [255/400][140/391] lr: 2.09e-04 | recon: 3.0615e-06 code: 9.8145e-03 fc: 5.4605e-03 total: 6.7481e-05 | time: 0.114
I 06.29/17:52:25 solver.py:282 ] Epoch: [255/400][160/391] lr: 2.08e-04 | recon: 3.0665e-06 code: 9.8376e-03 fc: 5.4700e-03 total: 6.7604e-05 | time: 0.110
I 06.29/17:52:27 solver.py:282 ] Epoch: [255/400][180/391] lr: 2.08e-04 | recon: 3.0840e-06 code: 9.8611e-03 fc: 5.4815e-03 total: 6.7760e-05 | time: 0.110
I 06.29/17:52:30 solver.py:282 ] Epoch: [255/400][200/391] lr: 2.08e-04 | recon: 3.0910e-06 code: 9.8739e-03 fc: 5.4930e-03 total: 6.7895e-05 | time: 0.111
I 06.29/17:52:32 solver.py:282 ] Epoch: [255/400][220/391] lr: 2.08e-04 | recon: 3.0867e-06 code: 9.8737e-03 fc: 5.4899e-03 total: 6.7860e-05 | time: 0.109
I 06.29/17:52:34 solver.py:282 ] Epoch: [255/400][240/391] lr: 2.08e-04 | recon: 3.0916e-06 code: 9.8785e-03 fc: 5.4940e-03 total: 6.7910e-05 | time: 0.109
I 06.29/17:52:36 solver.py:282 ] Epoch: [255/400][260/391] lr: 2.08e-04 | recon: 3.0915e-06 code: 9.8876e-03 fc: 5.4932e-03 total: 6.7911e-05 | time: 0.107
I 06.29/17:52:38 solver.py:282 ] Epoch: [255/400][280/391] lr: 2.08e-04 | recon: 3.0922e-06 code: 9.8948e-03 fc: 5.4923e-03 total: 6.7910e-05 | time: 0.109
I 06.29/17:52:40 solver.py:282 ] Epoch: [255/400][300/391] lr: 2.08e-04 | recon: 3.0922e-06 code: 9.8957e-03 fc: 5.4905e-03 total: 6.7893e-05 | time: 0.107
I 06.29/17:52:42 solver.py:282 ] Epoch: [255/400][320/391] lr: 2.08e-04 | recon: 3.0901e-06 code: 9.8973e-03 fc: 5.4891e-03 total: 6.7878e-05 | time: 0.106
I 06.29/17:52:43 solver.py:282 ] Epoch: [255/400][340/391] lr: 2.08e-04 | recon: 3.0933e-06 code: 9.9010e-03 fc: 5.4906e-03 total: 6.7900e-05 | time: 0.105
I 06.29/17:52:45 solver.py:282 ] Epoch: [255/400][360/391] lr: 2.07e-04 | recon: 3.0945e-06 code: 9.9105e-03 fc: 5.4931e-03 total: 6.7936e-05 | time: 0.104
I 06.29/17:52:47 solver.py:282 ] Epoch: [255/400][380/391] lr: 2.07e-04 | recon: 3.0982e-06 code: 9.9158e-03 fc: 5.5041e-03 total: 6.8055e-05 | time: 0.102
