I 06.28/02:22:06 main.py:23  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical/adapter/aux_pca_1e-3/mlp/code1e-3_fc1e-3_recT1_lr2e-4/enc_seed2026_dec_seed42
I 06.28/02:22:06 main.py:24  ] => PyTorch Version: 2.5.1
I 06.28/02:22:06 init.py:13  ] Random seed set to 2026
I 06.28/02:22:06 init.py:92  ] Running on GPU 6
I 06.28/02:22:10 init.py:132 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.28/02:22:10 init.py:139 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth
I 06.28/02:22:12 init.py:152 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth; adapter: mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.28/02:22:12 init.py:159 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.28/02:22:12 init.py:164 ] => Model Flops: 3.7841e+01M
I 06.28/02:22:12 init.py:165 ] => Model Params Num: 5.2589e+00M

I 06.28/02:22:12 init.py:166 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): MLPAdapter(
    (norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.28/02:22:12 init.py:33  ] 
I 06.28/03:35:54 solver.py:282 ] Epoch: [227/400][380/391] lr: 1.20e-04 | recon: 9.3872e-07 code: 2.8017e-04 fc: 1.2243e-04 recT: 4.8183e-07 total: 1.8231e-06 | time: 0.048
I 06.28/03:35:54 solver.py:318 ] => Train  Recon loss: 9.3803e-07 | Code loss: 2.8009e-04 | FC loss: 1.2228e-04 | Teacher recon loss: 4.8166e-07 | Total: 1.8221e-06 | adapter/W1_norm=5.2124e+01 | adapter/W1_mean=9.1581e-05 | adapter/W1_std=5.0902e-02 | adapter/W2_norm=5.2667e+00 | adapter/W2_mean=1.6847e-03 | adapter/W2_std=4.8596e-03 | adapter/delta_ratio=7.4902e-01

I 06.28/03:35:54 solver.py:427 ] 
=! Best NMSE: -2.4778e+01 (epoch=220)

I 06.28/03:35:56 solver.py:282 ] Epoch: [228/400][20/391] lr: 1.20e-04 | recon: 9.0193e-07 code: 2.6239e-04 fc: 1.0769e-04 recT: 4.4255e-07 total: 1.7146e-06 | time: 0.087
I 06.28/03:35:57 solver.py:282 ] Epoch: [228/400][40/391] lr: 1.20e-04 | recon: 9.1317e-07 code: 2.6927e-04 fc: 1.0873e-04 recT: 4.5517e-07 total: 1.7463e-06 | time: 0.074
I 06.28/03:35:59 solver.py:282 ] Epoch: [228/400][60/391] lr: 1.20e-04 | recon: 9.1506e-07 code: 2.7019e-04 fc: 1.0972e-04 recT: 4.5668e-07 total: 1.7516e-06 | time: 0.073
I 06.28/03:36:00 solver.py:282 ] Epoch: [228/400][80/391] lr: 1.20e-04 | recon: 9.2296e-07 code: 2.7412e-04 fc: 1.1153e-04 recT: 4.6363e-07 total: 1.7722e-06 | time: 0.068
I 06.28/03:36:02 solver.py:282 ] Epoch: [228/400][100/391] lr: 1.20e-04 | recon: 9.2903e-07 code: 2.7618e-04 fc: 1.1593e-04 recT: 4.7141e-07 total: 1.7926e-06 | time: 0.072
I 06.28/03:36:04 solver.py:282 ] Epoch: [228/400][120/391] lr: 1.20e-04 | recon: 9.3302e-07 code: 2.7767e-04 fc: 1.1758e-04 recT: 4.7480e-07 total: 1.8031e-06 | time: 0.078
I 06.28/03:36:05 solver.py:282 ] Epoch: [228/400][140/391] lr: 1.20e-04 | recon: 9.2992e-07 code: 2.7669e-04 fc: 1.1747e-04 recT: 4.7284e-07 total: 1.7969e-06 | time: 0.077
I 06.28/03:36:06 solver.py:282 ] Epoch: [228/400][160/391] lr: 1.20e-04 | recon: 9.3619e-07 code: 2.7820e-04 fc: 1.2228e-04 recT: 4.7899e-07 total: 1.8157e-06 | time: 0.074
I 06.28/03:36:07 solver.py:282 ] Epoch: [228/400][180/391] lr: 1.20e-04 | recon: 9.3809e-07 code: 2.7893e-04 fc: 1.2491e-04 recT: 4.8268e-07 total: 1.8246e-06 | time: 0.070
I 06.28/03:36:08 solver.py:282 ] Epoch: [228/400][200/391] lr: 1.20e-04 | recon: 9.3993e-07 code: 2.8012e-04 fc: 1.2534e-04 recT: 4.8475e-07 total: 1.8301e-06 | time: 0.069
I 06.28/03:36:09 solver.py:282 ] Epoch: [228/400][220/391] lr: 1.20e-04 | recon: 9.4090e-07 code: 2.8047e-04 fc: 1.2548e-04 recT: 4.8473e-07 total: 1.8316e-06 | time: 0.067
I 06.28/03:36:10 solver.py:282 ] Epoch: [228/400][240/391] lr: 1.20e-04 | recon: 9.4027e-07 code: 2.8023e-04 fc: 1.2479e-04 recT: 4.8353e-07 total: 1.8288e-06 | time: 0.066
I 06.28/03:36:11 solver.py:282 ] Epoch: [228/400][260/391] lr: 1.20e-04 | recon: 9.4086e-07 code: 2.8089e-04 fc: 1.2428e-04 recT: 4.8400e-07 total: 1.8300e-06 | time: 0.064
I 06.28/03:36:12 solver.py:282 ] Epoch: [228/400][280/391] lr: 1.20e-04 | recon: 9.3992e-07 code: 2.8044e-04 fc: 1.2361e-04 recT: 4.8286e-07 total: 1.8268e-06 | time: 0.063
I 06.28/03:36:13 solver.py:282 ] Epoch: [228/400][300/391] lr: 1.20e-04 | recon: 9.3905e-07 code: 2.8016e-04 fc: 1.2315e-04 recT: 4.8197e-07 total: 1.8243e-06 | time: 0.062
I 06.28/03:36:14 solver.py:282 ] Epoch: [228/400][320/391] lr: 1.20e-04 | recon: 9.3742e-07 code: 2.7983e-04 fc: 1.2269e-04 recT: 4.8106e-07 total: 1.8210e-06 | time: 0.061
I 06.28/03:36:15 solver.py:282 ] Epoch: [228/400][340/391] lr: 1.20e-04 | recon: 9.3563e-07 code: 2.7932e-04 fc: 1.2208e-04 recT: 4.7986e-07 total: 1.8169e-06 | time: 0.060
I 06.28/03:36:16 solver.py:282 ] Epoch: [228/400][360/391] lr: 1.20e-04 | recon: 9.3591e-07 code: 2.7938e-04 fc: 1.2177e-04 recT: 4.7979e-07 total: 1.8168e-06 | time: 0.059
I 06.28/03:36:17 solver.py:282 ] Epoch: [228/400][380/391] lr: 1.20e-04 | recon: 9.3537e-07 code: 2.7932e-04 fc: 1.2178e-04 recT: 4.7987e-07 total: 1.8163e-06 | time: 0.059
I 06.28/03:36:17 solver.py:318 ] => Train  Recon loss: 9.3645e-07 | Code loss: 2.7952e-04 | FC loss: 1.2167e-04 | Teacher recon loss: 4.8001e-07 | Total: 1.8177e-06 | adapter/W1_norm=5.2119e+01 | adapter/W1_mean=9.1762e-05 | adapter/W1_std=5.0898e-02 | adapter/W2_norm=5.2752e+00 | adapter/W2_mean=1.6877e-03 | adapter/W2_std=4.8673e-03 | adapter/delta_ratio=7.4240e-01

I 06.28/03:36:17 solver.py:427 ] 
=! Best NMSE: -2.4778e+01 (epoch=220)

I 06.28/03:36:18 solver.py:282 ] Epoch: [229/400][20/391] lr: 1.20e-04 | recon: 9.3082e-07 code: 2.7904e-04 fc: 1.1641e-04 recT: 4.7244e-07 total: 1.7987e-06 | time: 0.049
I 06.28/03:36:19 solver.py:282 ] Epoch: [229/400][40/391] lr: 1.20e-04 | recon: 9.3623e-07 code: 2.7915e-04 fc: 1.1674e-04 recT: 4.7366e-07 total: 1.8058e-06 | time: 0.047
I 06.28/03:36:20 solver.py:282 ] Epoch: [229/400][60/391] lr: 1.20e-04 | recon: 9.3144e-07 code: 2.7867e-04 fc: 1.1583e-04 recT: 4.7266e-07 total: 1.7986e-06 | time: 0.049
I 06.28/03:36:21 solver.py:282 ] Epoch: [229/400][80/391] lr: 1.20e-04 | recon: 9.2535e-07 code: 2.7768e-04 fc: 1.1551e-04 recT: 4.7120e-07 total: 1.7897e-06 | time: 0.048
I 06.28/03:36:22 solver.py:282 ] Epoch: [229/400][100/391] lr: 1.20e-04 | recon: 9.2823e-07 code: 2.7787e-04 fc: 1.1526e-04 recT: 4.7109e-07 total: 1.7925e-06 | time: 0.049
I 06.28/03:36:23 solver.py:282 ] Epoch: [229/400][120/391] lr: 1.20e-04 | recon: 9.2785e-07 code: 2.7892e-04 fc: 1.1520e-04 recT: 4.7295e-07 total: 1.7949e-06 | time: 0.049
I 06.28/03:36:24 solver.py:282 ] Epoch: [229/400][140/391] lr: 1.20e-04 | recon: 9.2620e-07 code: 2.7773e-04 fc: 1.1460e-04 recT: 4.7083e-07 total: 1.7894e-06 | time: 0.049
I 06.28/03:36:25 solver.py:282 ] Epoch: [229/400][160/391] lr: 1.20e-04 | recon: 9.2548e-07 code: 2.7793e-04 fc: 1.1525e-04 recT: 4.7137e-07 total: 1.7900e-06 | time: 0.049
I 06.28/03:36:26 solver.py:282 ] Epoch: [229/400][180/391] lr: 1.19e-04 | recon: 9.2652e-07 code: 2.7809e-04 fc: 1.1538e-04 recT: 4.7200e-07 total: 1.7920e-06 | time: 0.050
I 06.28/03:36:27 solver.py:282 ] Epoch: [229/400][200/391] lr: 1.19e-04 | recon: 9.2970e-07 code: 2.7841e-04 fc: 1.1620e-04 recT: 4.7356e-07 total: 1.7979e-06 | time: 0.049
I 06.28/03:36:28 solver.py:282 ] Epoch: [229/400][220/391] lr: 1.19e-04 | recon: 9.2968e-07 code: 2.7891e-04 fc: 1.1671e-04 recT: 4.7472e-07 total: 1.8000e-06 | time: 0.050
I 06.28/03:36:29 solver.py:282 ] Epoch: [229/400][240/391] lr: 1.19e-04 | recon: 9.2846e-07 code: 2.7840e-04 fc: 1.1646e-04 recT: 4.7412e-07 total: 1.7974e-06 | time: 0.049
I 06.28/03:36:30 solver.py:282 ] Epoch: [229/400][260/391] lr: 1.19e-04 | recon: 9.2952e-07 code: 2.7866e-04 fc: 1.1704e-04 recT: 4.7484e-07 total: 1.8001e-06 | time: 0.050
I 06.28/03:36:31 solver.py:282 ] Epoch: [229/400][280/391] lr: 1.19e-04 | recon: 9.3273e-07 code: 2.7869e-04 fc: 1.1850e-04 recT: 4.7701e-07 total: 1.8069e-06 | time: 0.050
I 06.28/03:36:32 solver.py:282 ] Epoch: [229/400][300/391] lr: 1.19e-04 | recon: 9.3170e-07 code: 2.7861e-04 fc: 1.1894e-04 recT: 4.7717e-07 total: 1.8064e-06 | time: 0.050
I 06.28/03:36:33 solver.py:282 ] Epoch: [229/400][320/391] lr: 1.19e-04 | recon: 9.3244e-07 code: 2.7893e-04 fc: 1.1906e-04 recT: 4.7728e-07 total: 1.8077e-06 | time: 0.050
I 06.28/03:36:34 solver.py:282 ] Epoch: [229/400][340/391] lr: 1.19e-04 | recon: 9.3340e-07 code: 2.7933e-04 fc: 1.1918e-04 recT: 4.7788e-07 total: 1.8098e-06 | time: 0.049
I 06.28/03:36:35 solver.py:282 ] Epoch: [229/400][360/391] lr: 1.19e-04 | recon: 9.3415e-07 code: 2.7932e-04 fc: 1.1988e-04 recT: 4.7873e-07 total: 1.8121e-06 | time: 0.049
I 06.28/03:36:36 solver.py:282 ] Epoch: [229/400][380/391] lr: 1.19e-04 | recon: 9.3559e-07 code: 2.7946e-04 fc: 1.1991e-04 recT: 4.7889e-07 total: 1.8139e-06 | time: 0.049
I 06.28/03:36:36 solver.py:318 ] => Train  Recon loss: 9.3504e-07 | Code loss: 2.7930e-04 | FC loss: 1.1976e-04 | Teacher recon loss: 4.7854e-07 | Total: 1.8126e-06 | adapter/W1_norm=5.2114e+01 | adapter/W1_mean=9.1184e-05 | adapter/W1_std=5.0893e-02 | adapter/W2_norm=5.2840e+00 | adapter/W2_mean=1.6919e-03 | adapter/W2_std=4.8749e-03 | adapter/delta_ratio=7.3624e-01

I 06.28/03:36:36 solver.py:427 ] 
=! Best NMSE: -2.4778e+01 (epoch=220)

I 06.28/03:36:38 solver.py:282 ] Epoch: [230/400][20/391] lr: 1.19e-04 | recon: 9.3559e-07 code: 2.7499e-04 fc: 1.1200e-04 recT: 4.6497e-07 total: 1.7876e-06 | time: 0.054
I 06.28/03:36:39 solver.py:282 ] Epoch: [230/400][40/391] lr: 1.19e-04 | recon: 9.2330e-07 code: 2.7481e-04 fc: 1.1240e-04 recT: 4.6526e-07 total: 1.7758e-06 | time: 0.057
I 06.28/03:36:40 solver.py:282 ] Epoch: [230/400][60/391] lr: 1.19e-04 | recon: 9.2133e-07 code: 2.7393e-04 fc: 1.1252e-04 recT: 4.6442e-07 total: 1.7722e-06 | time: 0.052
I 06.28/03:36:41 solver.py:282 ] Epoch: [230/400][80/391] lr: 1.19e-04 | recon: 9.1947e-07 code: 2.7327e-04 fc: 1.1489e-04 recT: 4.6662e-07 total: 1.7742e-06 | time: 0.051
I 06.28/03:36:42 solver.py:282 ] Epoch: [230/400][100/391] lr: 1.19e-04 | recon: 9.2322e-07 code: 2.7419e-04 fc: 1.1483e-04 recT: 4.6781e-07 total: 1.7800e-06 | time: 0.051
I 06.28/03:36:43 solver.py:282 ] Epoch: [230/400][120/391] lr: 1.19e-04 | recon: 9.2672e-07 code: 2.7578e-04 fc: 1.1583e-04 recT: 4.7038e-07 total: 1.7887e-06 | time: 0.053
I 06.28/03:36:44 solver.py:282 ] Epoch: [230/400][140/391] lr: 1.19e-04 | recon: 9.2513e-07 code: 2.7585e-04 fc: 1.1615e-04 recT: 4.7078e-07 total: 1.7879e-06 | time: 0.051
I 06.28/03:36:45 solver.py:282 ] Epoch: [230/400][160/391] lr: 1.19e-04 | recon: 9.2975e-07 code: 2.7600e-04 fc: 1.1828e-04 recT: 4.7294e-07 total: 1.7970e-06 | time: 0.050
I 06.28/03:36:46 solver.py:282 ] Epoch: [230/400][180/391] lr: 1.19e-04 | recon: 9.3256e-07 code: 2.7659e-04 fc: 1.1977e-04 recT: 4.7512e-07 total: 1.8040e-06 | time: 0.050
I 06.28/03:36:47 solver.py:282 ] Epoch: [230/400][200/391] lr: 1.19e-04 | recon: 9.3282e-07 code: 2.7715e-04 fc: 1.2013e-04 recT: 4.7585e-07 total: 1.8060e-06 | time: 0.051
I 06.28/03:36:47 solver.py:282 ] Epoch: [230/400][220/391] lr: 1.19e-04 | recon: 9.3136e-07 code: 2.7698e-04 fc: 1.1976e-04 recT: 4.7532e-07 total: 1.8034e-06 | time: 0.049
I 06.28/03:36:48 solver.py:282 ] Epoch: [230/400][240/391] lr: 1.19e-04 | recon: 9.3083e-07 code: 2.7757e-04 fc: 1.1946e-04 recT: 4.7583e-07 total: 1.8037e-06 | time: 0.049
I 06.28/03:36:49 solver.py:282 ] Epoch: [230/400][260/391] lr: 1.19e-04 | recon: 9.3169e-07 code: 2.7816e-04 fc: 1.1925e-04 recT: 4.7654e-07 total: 1.8056e-06 | time: 0.049
I 06.28/03:36:50 solver.py:282 ] Epoch: [230/400][280/391] lr: 1.19e-04 | recon: 9.3197e-07 code: 2.7825e-04 fc: 1.1913e-04 recT: 4.7689e-07 total: 1.8062e-06 | time: 0.048
I 06.28/03:36:51 solver.py:282 ] Epoch: [230/400][300/391] lr: 1.19e-04 | recon: 9.3188e-07 code: 2.7768e-04 fc: 1.1881e-04 recT: 4.7576e-07 total: 1.8041e-06 | time: 0.048
I 06.28/03:36:51 solver.py:282 ] Epoch: [230/400][320/391] lr: 1.19e-04 | recon: 9.3196e-07 code: 2.7793e-04 fc: 1.1889e-04 recT: 4.7616e-07 total: 1.8049e-06 | time: 0.047
I 06.28/03:36:53 solver.py:282 ] Epoch: [230/400][340/391] lr: 1.19e-04 | recon: 9.3235e-07 code: 2.7824e-04 fc: 1.1880e-04 recT: 4.7635e-07 total: 1.8057e-06 | time: 0.047
I 06.28/03:36:53 solver.py:282 ] Epoch: [230/400][360/391] lr: 1.19e-04 | recon: 9.3177e-07 code: 2.7805e-04 fc: 1.1835e-04 recT: 4.7562e-07 total: 1.8038e-06 | time: 0.047
I 06.28/03:36:54 solver.py:282 ] Epoch: [230/400][380/391] lr: 1.18e-04 | recon: 9.3293e-07 code: 2.7840e-04 fc: 1.1863e-04 recT: 4.7621e-07 total: 1.8062e-06 | time: 0.047
I 06.28/03:36:55 solver.py:318 ] => Train  Recon loss: 9.3340e-07 | Code loss: 2.7856e-04 | FC loss: 1.1934e-04 | Teacher recon loss: 4.7704e-07 | Total: 1.8083e-06 | adapter/W1_norm=5.2109e+01 | adapter/W1_mean=9.1573e-05 | adapter/W1_std=5.0888e-02 | adapter/W2_norm=5.2899e+00 | adapter/W2_mean=1.6915e-03 | adapter/W2_std=4.8812e-03 | adapter/delta_ratio=7.6149e-01

I 06.28/03:36:55 solver.py:282 ] Epoch: [230/400][20/118] lr: 1.18e-04 | recon: 1.6387e-06 total: 1.6387e-06 | time: 0.026
I 06.28/03:36:56 solver.py:282 ] Epoch: [230/400][40/118] lr: 1.18e-04 | recon: 1.6332e-06 total: 1.6332e-06 | time: 0.026
I 06.28/03:36:57 solver.py:282 ] Epoch: [230/400][60/118] lr: 1.18e-04 | recon: 1.6576e-06 total: 1.6576e-06 | time: 0.027
I 06.28/03:36:57 solver.py:282 ] Epoch: [230/400][80/118] lr: 1.18e-04 | recon: 1.6535e-06 total: 1.6535e-06 | time: 0.028
I 06.28/03:36:58 solver.py:282 ] Epoch: [230/400][100/118] lr: 1.18e-04 | recon: 1.6396e-06 total: 1.6396e-06 | time: 0.027
I 06.28/03:36:58 solver.py:318 ] => Val  Recon loss: 1.6404e-06 | Total: 1.6404e-06 | adapter/W1_norm=5.2109e+01 | adapter/W1_mean=9.1573e-05 | adapter/W1_std=5.0888e-02 | adapter/W2_norm=5.2899e+00 | adapter/W2_mean=1.6915e-03 | adapter/W2_std=4.8812e-03 | adapter/delta_ratio=7.3698e-01

I 06.28/03:36:59 solver.py:548 ] [20/79] loss: 1.6716e-06 | NMSE: -2.4321e+01 | time: 0.029
I 06.28/03:36:59 solver.py:548 ] [40/79] loss: 1.6809e-06 | NMSE: -2.4300e+01 | time: 0.028
I 06.28/03:37:00 solver.py:548 ] [60/79] loss: 1.6760e-06 | NMSE: -2.4302e+01 | time: 0.026
I 06.28/03:37:01 solver.py:562 ] => Test NMSE: -2.4336e+01 | adapter/W1_norm=5.2109e+01 | adapter/W1_mean=9.1573e-05 | adapter/W1_std=5.0888e-02 | adapter/W2_norm=5.2899e+00 | adapter/W2_mean=1.6915e-03 | adapter/W2_std=4.8812e-03 | adapter/delta_ratio=7.6119e-01

I 06.28/03:37:01 solver.py:427 ] 
=! Best NMSE: -2.4778e+01 (epoch=220)

I 06.28/03:37:03 solver.py:282 ] Epoch: [231/400][20/391] lr: 1.18e-04 | recon: 9.3710e-07 code: 2.7654e-04 fc: 1.3311e-04 recT: 4.8982e-07 total: 1.8366e-06 | time: 0.114
I 06.28/03:37:05 solver.py:282 ] Epoch: [231/400][40/391] lr: 1.18e-04 | recon: 9.4774e-07 code: 2.8294e-04 fc: 1.3031e-04 recT: 4.9369e-07 total: 1.8547e-06 | time: 0.103
I 06.28/03:37:06 solver.py:282 ] Epoch: [231/400][60/391] lr: 1.18e-04 | recon: 9.4064e-07 code: 2.7983e-04 fc: 1.2648e-04 recT: 4.8588e-07 total: 1.8328e-06 | time: 0.083
I 06.28/03:37:07 solver.py:282 ] Epoch: [231/400][80/391] lr: 1.18e-04 | recon: 9.3779e-07 code: 2.7865e-04 fc: 1.2390e-04 recT: 4.8131e-07 total: 1.8217e-06 | time: 0.075
I 06.28/03:37:08 solver.py:282 ] Epoch: [231/400][100/391] lr: 1.18e-04 | recon: 9.3020e-07 code: 2.7857e-04 fc: 1.2217e-04 recT: 4.8044e-07 total: 1.8114e-06 | time: 0.070
I 06.28/03:37:09 solver.py:282 ] Epoch: [231/400][120/391] lr: 1.18e-04 | recon: 9.3231e-07 code: 2.7884e-04 fc: 1.2209e-04 recT: 4.8059e-07 total: 1.8138e-06 | time: 0.068
I 06.28/03:37:10 solver.py:282 ] Epoch: [231/400][140/391] lr: 1.18e-04 | recon: 9.3058e-07 code: 2.7752e-04 fc: 1.2096e-04 recT: 4.7847e-07 total: 1.8075e-06 | time: 0.065
I 06.28/03:37:11 solver.py:282 ] Epoch: [231/400][160/391] lr: 1.18e-04 | recon: 9.3116e-07 code: 2.7809e-04 fc: 1.2031e-04 recT: 4.7819e-07 total: 1.8078e-06 | time: 0.065
I 06.28/03:37:12 solver.py:282 ] Epoch: [231/400][180/391] lr: 1.18e-04 | recon: 9.3293e-07 code: 2.7829e-04 fc: 1.2003e-04 recT: 4.7775e-07 total: 1.8090e-06 | time: 0.062
I 06.28/03:37:13 solver.py:282 ] Epoch: [231/400][200/391] lr: 1.18e-04 | recon: 9.3161e-07 code: 2.7801e-04 fc: 1.1961e-04 recT: 4.7680e-07 total: 1.8060e-06 | time: 0.061
I 06.28/03:37:14 solver.py:282 ] Epoch: [231/400][220/391] lr: 1.18e-04 | recon: 9.3156e-07 code: 2.7806e-04 fc: 1.1957e-04 recT: 4.7631e-07 total: 1.8055e-06 | time: 0.060
I 06.28/03:37:15 solver.py:282 ] Epoch: [231/400][240/391] lr: 1.18e-04 | recon: 9.2962e-07 code: 2.7792e-04 fc: 1.1906e-04 recT: 4.7577e-07 total: 1.8024e-06 | time: 0.060
I 06.28/03:37:16 solver.py:282 ] Epoch: [231/400][260/391] lr: 1.18e-04 | recon: 9.3184e-07 code: 2.7824e-04 fc: 1.1943e-04 recT: 4.7667e-07 total: 1.8062e-06 | time: 0.058
I 06.28/03:37:17 solver.py:282 ] Epoch: [231/400][280/391] lr: 1.18e-04 | recon: 9.3389e-07 code: 2.7887e-04 fc: 1.1918e-04 recT: 4.7727e-07 total: 1.8092e-06 | time: 0.057
I 06.28/03:37:18 solver.py:282 ] Epoch: [231/400][300/391] lr: 1.18e-04 | recon: 9.3181e-07 code: 2.7840e-04 fc: 1.1878e-04 recT: 4.7604e-07 total: 1.8050e-06 | time: 0.057
I 06.28/03:37:19 solver.py:282 ] Epoch: [231/400][320/391] lr: 1.18e-04 | recon: 9.3175e-07 code: 2.7840e-04 fc: 1.1864e-04 recT: 4.7586e-07 total: 1.8046e-06 | time: 0.056
I 06.28/03:37:20 solver.py:282 ] Epoch: [231/400][340/391] lr: 1.18e-04 | recon: 9.3216e-07 code: 2.7843e-04 fc: 1.1834e-04 recT: 4.7566e-07 total: 1.8046e-06 | time: 0.056
I 06.28/03:37:21 solver.py:282 ] Epoch: [231/400][360/391] lr: 1.18e-04 | recon: 9.3189e-07 code: 2.7809e-04 fc: 1.1818e-04 recT: 4.7519e-07 total: 1.8034e-06 | time: 0.055
I 06.28/03:37:22 solver.py:282 ] Epoch: [231/400][380/391] lr: 1.18e-04 | recon: 9.3118e-07 code: 2.7791e-04 fc: 1.1807e-04 recT: 4.7505e-07 total: 1.8022e-06 | time: 0.055
I 06.28/03:37:22 solver.py:318 ] => Train  Recon loss: 9.3280e-07 | Code loss: 2.7823e-04 | FC loss: 1.1881e-04 | Teacher recon loss: 4.7649e-07 | Total: 1.8063e-06 | adapter/W1_norm=5.2105e+01 | adapter/W1_mean=9.1276e-05 | adapter/W1_std=5.0884e-02 | adapter/W2_norm=5.2997e+00 | adapter/W2_mean=1.6964e-03 | adapter/W2_std=4.8896e-03 | adapter/delta_ratio=7.4770e-01

I 06.28/03:37:22 solver.py:427 ] 
=! Best NMSE: -2.4778e+01 (epoch=220)

I 06.28/03:37:23 solver.py:282 ] Epoch: [232/400][20/391] lr: 1.18e-04 | recon: 9.7944e-07 code: 2.8331e-04 fc: 1.4084e-04 recT: 5.0208e-07 total: 1.9057e-06 | time: 0.059
I 06.28/03:37:24 solver.py:282 ] Epoch: [232/400][40/391] lr: 1.18e-04 | recon: 9.5522e-07 code: 2.8080e-04 fc: 1.3548e-04 recT: 4.9453e-07 total: 1.8660e-06 | time: 0.048
I 06.28/03:37:25 solver.py:282 ] Epoch: [232/400][60/391] lr: 1.18e-04 | recon: 9.4922e-07 code: 2.7995e-04 fc: 1.3241e-04 recT: 4.9256e-07 total: 1.8541e-06 | time: 0.045
I 06.28/03:37:26 solver.py:282 ] Epoch: [232/400][80/391] lr: 1.18e-04 | recon: 9.4109e-07 code: 2.7996e-04 fc: 1.2818e-04 recT: 4.8826e-07 total: 1.8375e-06 | time: 0.048
I 06.28/03:37:27 solver.py:282 ] Epoch: [232/400][100/391] lr: 1.18e-04 | recon: 9.4129e-07 code: 2.7937e-04 fc: 1.2530e-04 recT: 4.8382e-07 total: 1.8298e-06 | time: 0.046
I 06.28/03:37:28 solver.py:282 ] Epoch: [232/400][120/391] lr: 1.18e-04 | recon: 9.4140e-07 code: 2.7978e-04 fc: 1.2322e-04 recT: 4.8285e-07 total: 1.8272e-06 | time: 0.048
I 06.28/03:37:29 solver.py:282 ] Epoch: [232/400][140/391] lr: 1.18e-04 | recon: 9.3977e-07 code: 2.7943e-04 fc: 1.2196e-04 recT: 4.8112e-07 total: 1.8223e-06 | time: 0.047
I 06.28/03:37:30 solver.py:282 ] Epoch: [232/400][160/391] lr: 1.18e-04 | recon: 9.4122e-07 code: 2.7923e-04 fc: 1.2099e-04 recT: 4.8005e-07 total: 1.8215e-06 | time: 0.047
I 06.28/03:37:30 solver.py:282 ] Epoch: [232/400][180/391] lr: 1.18e-04 | recon: 9.4146e-07 code: 2.7930e-04 fc: 1.2315e-04 recT: 4.8333e-07 total: 1.8272e-06 | time: 0.046
